timestamp,zone,aqi,pm25,pm10,co2_ppm
2025-12-08 11:00:22.364876,Downtown,65.8,13.29,21.24,443.9
2025-12-08 12:00:22.364876,Downtown,89.4,21.52,40.26,424.7
2025-12-08 13:00:22.364876,Downtown,81.9,17.26,39.28,414.3
2025-12-08 14:00:22.364876,Downtown,77.0,17.61,31.24,436.6
2025-12-08 15:00:22.364876,Downtown,69.1,13.44,27.51,427.5
2025-12-08 16:00:22.364876,Downtown,79.6,20.6,40.32,440.4
2025-12-08 17:00:22.364876,Downtown,85.2,22.28,40.93,431.2
2025-12-08 18:00:22.364876,Downtown,83.7,20.49,38.73,437.4
2025-12-08 19:00:22.364876,Downtown,96.5,24.24,41.03,421.6
2025-12-08 20:00:22.364876,Downtown,83.8,20.27,35.87,459.4
2025-12-08 21:00:22.364876,Downtown,55.0,13.52,21.78,415.6
2025-12-08 22:00:22.364876,Downtown,82.8,21.09,38.02,436.3
2025-12-08 23:00:22.364876,Downtown,76.6,17.4,35.6,446.5
2025-12-09 00:00:22.364876,Downtown,68.8,19.09,40.86,466.7
2025-12-09 01:00:22.364876,Downtown,70.7,16.56,30.58,423.9
2025-12-09 02:00:22.364876,Downtown,63.8,20.16,38.56,439.5
2025-12-09 03:00:22.364876,Downtown,83.1,21.32,31.9,441.8
2025-12-09 04:00:22.364876,Downtown,63.0,17.6,33.59,421.0
2025-12-09 05:00:22.364876,Downtown,77.1,18.19,30.52,422.7
2025-12-09 06:00:22.364876,Downtown,73.7,17.28,31.22,452.6
2025-12-09 07:00:22.364876,Downtown,92.0,21.21,42.15,441.0
2025-12-09 08:00:22.364876,Downtown,87.2,20.07,39.44,446.6
2025-12-09 09:00:22.364876,Downtown,79.3,20.29,43.5,425.5
2025-12-09 10:00:22.364876,Downtown,97.4,25.87,46.44,435.6
2025-12-09 11:00:22.364876,Downtown,70.9,18.69,35.72,424.6
2025-12-09 12:00:22.364876,Downtown,64.6,16.02,32.19,438.1
2025-12-09 13:00:22.364876,Downtown,71.8,15.53,28.75,433.0
2025-12-09 14:00:22.364876,Downtown,84.4,15.85,28.02,482.5
2025-12-09 15:00:22.364876,Downtown,69.9,16.8,30.27,459.8
2025-12-09 16:00:22.364876,Downtown,83.9,21.05,38.42,448.1
2025-12-09 17:00:22.364876,Downtown,85.7,20.96,40.95,437.4
2025-12-09 18:00:22.364876,Downtown,79.3,20.9,36.31,436.6
2025-12-09 19:00:22.364876,Downtown,77.0,18.66,36.98,418.6
2025-12-09 20:00:22.364876,Downtown,88.7,20.78,37.02,454.1
2025-12-09 21:00:22.364876,Downtown,72.1,15.69,28.98,422.6
2025-12-09 22:00:22.364876,Downtown,72.4,20.2,38.23,452.1
2025-12-09 23:00:22.364876,Downtown,64.1,14.65,26.58,464.7
2025-12-10 00:00:22.364876,Downtown,76.6,16.33,31.54,418.3
2025-12-10 01:00:22.364876,Downtown,87.1,21.13,40.85,448.5
2025-12-10 02:00:22.364876,Downtown,87.4,23.5,45.14,466.9
2025-12-10 03:00:22.364876,Downtown,75.4,18.01,30.88,461.1
2025-12-10 04:00:22.364876,Downtown,81.5,19.6,38.25,420.9
2025-12-10 05:00:22.364876,Downtown,90.7,18.69,32.83,437.1
2025-12-10 06:00:22.364876,Downtown,67.8,17.81,28.86,449.8
2025-12-10 07:00:22.364876,Downtown,93.1,22.83,43.79,432.3
2025-12-10 08:00:22.364876,Downtown,92.2,20.08,40.06,459.7
2025-12-10 09:00:22.364876,Downtown,95.1,20.25,34.57,453.4
2025-12-10 10:00:22.364876,Downtown,90.4,18.64,34.68,422.6
2025-12-10 11:00:22.364876,Downtown,74.3,20.0,37.5,414.2
2025-12-10 12:00:22.364876,Downtown,81.0,22.89,40.83,447.6
2025-12-10 13:00:22.364876,Downtown,77.6,18.27,37.72,445.2
2025-12-10 14:00:22.364876,Downtown,61.0,16.33,31.23,457.3
2025-12-10 15:00:22.364876,Downtown,76.9,15.4,30.62,456.6
2025-12-10 16:00:22.364876,Downtown,72.4,17.5,22.05,437.1
2025-12-10 17:00:22.364876,Downtown,92.9,22.76,47.11,454.1
2025-12-10 18:00:22.364876,Downtown,90.0,23.07,43.19,437.4
2025-12-10 19:00:22.364876,Downtown,82.7,22.94,39.64,436.9
2025-12-10 20:00:22.364876,Downtown,61.2,15.11,26.05,435.4
2025-12-10 21:00:22.364876,Downtown,81.0,18.14,38.38,453.0
2025-12-10 22:00:22.364876,Downtown,76.0,18.08,33.82,443.8
2025-12-10 23:00:22.364876,Downtown,77.4,20.02,36.14,411.4
2025-12-11 00:00:22.364876,Downtown,83.3,21.97,38.61,434.1
2025-12-11 01:00:22.364876,Downtown,72.9,17.18,33.77,401.6
2025-12-11 02:00:22.364876,Downtown,83.4,23.64,42.28,423.9
2025-12-11 03:00:22.364876,Downtown,67.9,14.58,28.97,442.8
2025-12-11 04:00:22.364876,Downtown,61.3,17.73,33.81,403.5
2025-12-11 05:00:22.364876,Downtown,77.2,17.85,30.64,435.8
2025-12-11 06:00:22.364876,Downtown,77.9,19.57,43.28,449.9
2025-12-11 07:00:22.364876,Downtown,82.8,17.4,33.57,448.4
2025-12-11 08:00:22.364876,Downtown,96.1,23.0,43.94,437.6
2025-12-11 09:00:22.364876,Downtown,94.6,18.3,32.59,466.0
2025-12-11 10:00:22.364876,Downtown,81.2,14.38,34.94,436.2
2025-12-11 11:00:22.364876,Downtown,70.5,14.0,28.75,469.0
2025-12-11 12:00:22.364876,Downtown,76.7,15.07,26.02,452.4
2025-12-11 13:00:22.364876,Downtown,79.0,18.91,33.45,453.5
2025-12-11 14:00:22.364876,Downtown,82.7,20.53,42.18,416.9
2025-12-11 15:00:22.364876,Downtown,72.3,14.27,28.35,421.9
2025-12-11 16:00:22.364876,Downtown,66.7,13.27,22.1,442.3
2025-12-11 17:00:22.364876,Downtown,95.1,21.36,41.93,448.4
2025-12-11 18:00:22.364876,Downtown,85.7,22.05,39.23,444.3
2025-12-11 19:00:22.364876,Downtown,91.7,21.87,44.13,437.0
2025-12-11 20:00:22.364876,Downtown,68.2,16.57,28.35,438.1
2025-12-11 21:00:22.364876,Downtown,80.5,21.7,41.57,442.7
2025-12-11 22:00:22.364876,Downtown,82.6,20.2,35.49,425.9
2025-12-11 23:00:22.364876,Downtown,85.5,17.98,31.66,445.0
2025-12-12 00:00:22.364876,Downtown,67.6,16.4,25.3,427.1
2025-12-12 01:00:22.364876,Downtown,83.0,18.93,31.6,412.2
2025-12-12 02:00:22.364876,Downtown,87.7,20.4,39.76,431.7
2025-12-12 03:00:22.364876,Downtown,83.3,18.23,33.16,450.5
2025-12-12 04:00:22.364876,Downtown,73.7,17.5,31.23,429.2
2025-12-12 05:00:22.364876,Downtown,69.0,13.87,23.4,417.5
2025-12-12 06:00:22.364876,Downtown,73.6,19.76,38.36,426.6
2025-12-12 07:00:22.364876,Downtown,104.6,24.96,48.61,446.4
2025-12-12 08:00:22.364876,Downtown,88.1,22.58,37.46,438.6
2025-12-12 09:00:22.364876,Downtown,80.4,21.59,40.7,429.0
2025-12-12 10:00:22.364876,Downtown,67.4,17.71,28.8,449.9
2025-12-12 11:00:22.364876,Downtown,78.0,18.26,33.32,476.4
2025-12-12 12:00:22.364876,Downtown,80.6,19.49,39.76,456.4
2025-12-12 13:00:22.364876,Downtown,74.9,21.33,35.15,433.5
2025-12-12 14:00:22.364876,Downtown,66.9,18.12,30.52,425.4
2025-12-12 15:00:22.364876,Downtown,66.4,21.11,38.83,412.7
2025-12-12 16:00:22.364876,Downtown,78.8,18.75,31.19,413.6
2025-12-12 17:00:22.364876,Downtown,99.3,20.18,38.83,456.0
2025-12-12 18:00:22.364876,Downtown,75.8,20.99,44.11,434.2
2025-12-12 19:00:22.364876,Downtown,90.7,22.88,39.05,451.9
2025-12-12 20:00:22.364876,Downtown,70.6,17.4,25.52,460.4
2025-12-12 21:00:22.364876,Downtown,60.4,15.45,31.43,434.5
2025-12-12 22:00:22.364876,Downtown,71.4,15.84,25.5,435.4
2025-12-12 23:00:22.364876,Downtown,82.1,16.13,27.89,433.6
2025-12-13 00:00:22.364876,Downtown,79.2,19.46,36.0,457.7
2025-12-13 01:00:22.364876,Downtown,75.8,16.14,28.93,462.4
2025-12-13 02:00:22.364876,Downtown,63.2,16.25,29.6,421.7
2025-12-13 03:00:22.364876,Downtown,78.9,20.79,37.69,430.8
2025-12-13 04:00:22.364876,Downtown,70.2,15.08,29.15,432.8
2025-12-13 05:00:22.364876,Downtown,79.0,18.14,36.3,458.0
2025-12-13 06:00:22.364876,Downtown,74.2,16.48,31.21,450.9
2025-12-13 07:00:22.364876,Downtown,91.3,23.42,41.24,458.0
2025-12-13 08:00:22.364876,Downtown,88.6,20.77,37.49,433.8
2025-12-13 09:00:22.364876,Downtown,94.5,24.45,44.19,450.7
2025-12-13 10:00:22.364876,Downtown,61.3,16.86,33.58,459.4
2025-12-13 11:00:22.364876,Downtown,75.6,15.92,28.72,426.2
2025-12-13 12:00:22.364876,Downtown,78.3,16.41,33.87,436.7
2025-12-13 13:00:22.364876,Downtown,70.7,17.88,35.61,431.2
2025-12-13 14:00:22.364876,Downtown,70.1,15.45,29.82,441.9
2025-12-13 15:00:22.364876,Downtown,77.6,22.76,43.07,443.2
2025-12-13 16:00:22.364876,Downtown,75.9,18.74,30.37,400.0
2025-12-13 17:00:22.364876,Downtown,97.6,24.21,47.46,453.7
2025-12-13 18:00:22.364876,Downtown,100.5,23.64,40.54,449.0
2025-12-13 19:00:22.364876,Downtown,90.7,21.63,42.16,435.3
2025-12-13 20:00:22.364876,Downtown,84.1,19.71,36.33,415.8
2025-12-13 21:00:22.364876,Downtown,77.4,14.19,23.03,453.5
2025-12-13 22:00:22.364876,Downtown,62.5,15.93,29.23,425.8
2025-12-13 23:00:22.364876,Downtown,84.8,18.5,35.87,442.5
2025-12-14 00:00:22.364876,Downtown,72.8,21.62,37.51,449.3
2025-12-14 01:00:22.364876,Downtown,83.0,21.14,38.87,444.2
2025-12-14 02:00:22.364876,Downtown,71.4,17.35,24.04,417.7
2025-12-14 03:00:22.364876,Downtown,77.7,17.94,29.51,435.9
2025-12-14 04:00:22.364876,Downtown,80.9,20.37,35.07,428.0
2025-12-14 05:00:22.364876,Downtown,70.5,17.14,26.0,446.2
2025-12-14 06:00:22.364876,Downtown,71.4,15.26,29.65,420.6
2025-12-14 07:00:22.364876,Downtown,83.9,19.95,35.37,453.1
2025-12-14 08:00:22.364876,Downtown,83.5,23.05,45.99,458.7
2025-12-14 09:00:22.364876,Downtown,93.0,22.84,41.3,434.6
2025-12-14 10:00:22.364876,Downtown,79.4,18.32,32.42,437.8
2025-12-14 11:00:22.364876,Downtown,80.1,20.62,33.16,426.4
2025-12-14 12:00:22.364876,Downtown,79.0,17.87,32.06,425.5
2025-12-14 13:00:22.364876,Downtown,75.9,21.89,42.37,445.9
2025-12-14 14:00:22.364876,Downtown,75.5,20.89,38.02,451.5
2025-12-14 15:00:22.364876,Downtown,88.2,23.11,44.84,444.8
2025-12-14 16:00:22.364876,Downtown,75.7,17.74,33.3,438.7
2025-12-14 17:00:22.364876,Downtown,84.4,19.18,32.52,424.2
2025-12-14 18:00:22.364876,Downtown,92.3,21.43,37.68,438.6
2025-12-14 19:00:22.364876,Downtown,94.4,27.05,47.22,430.1
2025-12-14 20:00:22.364876,Downtown,71.1,17.47,30.42,441.5
2025-12-14 21:00:22.364876,Downtown,75.3,14.09,23.18,429.9
2025-12-14 22:00:22.364876,Downtown,57.9,11.72,23.68,447.9
2025-12-14 23:00:22.364876,Downtown,71.1,16.46,33.19,434.9
2025-12-15 00:00:22.364876,Downtown,79.4,18.14,36.76,429.8
2025-12-15 01:00:22.364876,Downtown,77.7,19.01,36.71,430.4
2025-12-15 02:00:22.364876,Downtown,64.1,13.02,26.1,434.7
2025-12-15 03:00:22.364876,Downtown,65.9,16.2,27.1,417.0
2025-12-15 04:00:22.364876,Downtown,71.3,17.54,34.01,451.2
2025-12-15 05:00:22.364876,Downtown,74.9,17.36,34.06,436.7
2025-12-15 06:00:22.364876,Downtown,76.1,15.21,34.48,445.3
2025-12-15 07:00:22.364876,Downtown,88.8,21.12,43.44,422.1
2025-12-15 08:00:22.364876,Downtown,85.2,22.94,45.68,447.8
2025-12-15 09:00:22.364876,Downtown,86.0,19.24,39.2,440.1
2025-12-15 10:00:22.364876,Downtown,81.9,18.66,34.21,458.8
2025-12-15 11:00:22.364876,Downtown,73.8,18.9,28.87,425.1
2025-12-15 12:00:22.364876,Downtown,84.9,20.41,37.77,448.5
2025-12-15 13:00:22.364876,Downtown,69.5,18.24,29.98,430.6
2025-12-15 14:00:22.364876,Downtown,65.8,15.69,30.74,437.4
2025-12-15 15:00:22.364876,Downtown,79.8,19.89,39.31,436.5
2025-12-15 16:00:22.364876,Downtown,70.1,13.25,23.27,424.3
2025-12-15 17:00:22.364876,Downtown,85.3,19.45,35.52,430.2
2025-12-15 18:00:22.364876,Downtown,85.0,21.16,40.32,457.9
2025-12-15 19:00:22.364876,Downtown,87.9,25.46,44.45,452.1
2025-12-15 20:00:22.364876,Downtown,85.4,18.0,35.63,465.3
2025-12-15 21:00:22.364876,Downtown,89.7,20.38,38.69,472.8
2025-12-15 22:00:22.364876,Downtown,78.8,18.25,34.55,442.6
2025-12-15 23:00:22.364876,Downtown,66.2,14.17,25.52,439.8
2025-12-16 00:00:22.364876,Downtown,86.3,19.79,32.59,448.1
2025-12-16 01:00:22.364876,Downtown,78.2,20.43,40.57,458.2
2025-12-16 02:00:22.364876,Downtown,70.4,16.99,29.53,435.2
2025-12-16 03:00:22.364876,Downtown,63.2,11.22,24.22,415.6
2025-12-16 04:00:22.364876,Downtown,79.8,22.16,38.86,417.7
2025-12-16 05:00:22.364876,Downtown,75.1,19.75,38.96,443.4
2025-12-16 06:00:22.364876,Downtown,79.5,20.24,36.47,436.7
2025-12-16 07:00:22.364876,Downtown,83.3,20.5,40.09,447.6
2025-12-16 08:00:22.364876,Downtown,84.6,20.53,37.42,438.0
2025-12-16 09:00:22.364876,Downtown,89.4,23.25,38.69,440.8
2025-12-16 10:00:22.364876,Downtown,67.9,13.81,24.66,452.4
2025-12-16 11:00:22.364876,Downtown,87.0,22.09,40.02,421.6
2025-12-16 12:00:22.364876,Downtown,67.5,16.4,28.85,428.6
2025-12-16 13:00:22.364876,Downtown,77.5,18.5,30.51,446.9
2025-12-16 14:00:22.364876,Downtown,77.2,19.55,35.39,432.3
2025-12-16 15:00:22.364876,Downtown,82.5,16.14,29.56,441.0
2025-12-16 16:00:22.364876,Downtown,91.3,23.18,41.86,437.1
2025-12-16 17:00:22.364876,Downtown,91.7,25.22,45.4,426.3
2025-12-16 18:00:22.364876,Downtown,87.7,23.79,45.14,439.9
2025-12-16 19:00:22.364876,Downtown,94.2,23.11,42.29,436.6
2025-12-16 20:00:22.364876,Downtown,81.9,19.51,42.5,419.9
2025-12-16 21:00:22.364876,Downtown,84.4,21.83,37.88,441.7
2025-12-16 22:00:22.364876,Downtown,74.9,17.94,39.22,410.3
2025-12-16 23:00:22.364876,Downtown,78.7,19.17,36.87,436.0
2025-12-17 00:00:22.364876,Downtown,76.1,17.47,33.39,439.6
2025-12-17 01:00:22.364876,Downtown,82.4,19.09,33.83,448.4
2025-12-17 02:00:22.364876,Downtown,77.6,19.6,35.05,456.0
2025-12-17 03:00:22.364876,Downtown,93.4,24.42,43.6,438.9
2025-12-17 04:00:22.364876,Downtown,83.6,21.42,39.91,446.1
2025-12-17 05:00:22.364876,Downtown,79.2,15.48,28.67,434.6
2025-12-17 06:00:22.364876,Downtown,70.5,20.33,40.81,423.5
2025-12-17 07:00:22.364876,Downtown,100.8,23.98,46.29,478.1
2025-12-17 08:00:22.364876,Downtown,73.2,17.49,37.34,445.1
2025-12-17 09:00:22.364876,Downtown,97.9,25.72,46.26,469.0
2025-12-17 10:00:22.364876,Downtown,74.7,21.54,39.0,422.0
2025-12-17 11:00:22.364876,Downtown,72.7,17.29,36.28,453.2
2025-12-17 12:00:22.364876,Downtown,83.6,20.87,41.39,439.3
2025-12-17 13:00:22.364876,Downtown,73.0,20.61,41.39,456.9
2025-12-17 14:00:22.364876,Downtown,65.9,16.9,25.6,430.7
2025-12-17 15:00:22.364876,Downtown,79.0,21.37,43.74,433.4
2025-12-17 16:00:22.364876,Downtown,64.7,15.95,26.56,430.9
2025-12-17 17:00:22.364876,Downtown,74.6,17.02,32.82,450.6
2025-12-17 18:00:22.364876,Downtown,86.8,22.24,38.29,460.0
2025-12-17 19:00:22.364876,Downtown,84.3,20.18,44.87,442.0
2025-12-17 20:00:22.364876,Downtown,102.2,21.89,35.05,462.9
2025-12-17 21:00:22.364876,Downtown,70.6,18.81,31.85,445.8
2025-12-17 22:00:22.364876,Downtown,68.1,15.14,30.96,452.2
2025-12-17 23:00:22.364876,Downtown,66.5,15.59,25.75,438.9
2025-12-18 00:00:22.364876,Downtown,80.3,20.26,40.08,444.1
2025-12-18 01:00:22.364876,Downtown,80.5,14.25,24.59,437.2
2025-12-18 02:00:22.364876,Downtown,72.7,16.17,32.12,430.2
2025-12-18 03:00:22.364876,Downtown,82.4,21.41,39.28,436.4
2025-12-18 04:00:22.364876,Downtown,82.9,19.89,36.19,452.7
2025-12-18 05:00:22.364876,Downtown,86.4,19.75,35.66,428.7
2025-12-18 06:00:22.364876,Downtown,68.1,15.05,31.86,475.2
2025-12-18 07:00:22.364876,Downtown,84.5,17.53,31.8,433.1
2025-12-18 08:00:22.364876,Downtown,78.5,21.42,36.59,435.8
2025-12-18 09:00:22.364876,Downtown,99.8,23.46,38.38,449.2
2025-12-18 10:00:22.364876,Downtown,86.0,22.12,39.59,451.0
2025-12-18 11:00:22.364876,Downtown,71.3,14.51,30.17,443.7
2025-12-18 12:00:22.364876,Downtown,79.3,17.42,31.82,429.0
2025-12-18 13:00:22.364876,Downtown,78.8,17.39,34.74,404.5
2025-12-18 14:00:22.364876,Downtown,70.7,15.59,31.24,433.0
2025-12-18 15:00:22.364876,Downtown,87.0,22.61,39.71,440.3
2025-12-18 16:00:22.364876,Downtown,70.2,16.19,25.65,420.9
2025-12-18 17:00:22.364876,Downtown,79.8,18.59,35.03,450.2
2025-12-18 18:00:22.364876,Downtown,94.8,21.5,40.57,427.0
2025-12-18 19:00:22.364876,Downtown,99.8,21.37,39.65,422.7
2025-12-18 20:00:22.364876,Downtown,77.0,20.32,38.16,449.2
2025-12-18 21:00:22.364876,Downtown,75.0,17.21,35.83,433.5
2025-12-18 22:00:22.364876,Downtown,79.8,18.38,32.73,435.3
2025-12-18 23:00:22.364876,Downtown,66.0,15.78,26.85,445.9
2025-12-19 00:00:22.364876,Downtown,84.7,19.56,35.59,426.9
2025-12-19 01:00:22.364876,Downtown,74.7,15.18,25.13,437.8
2025-12-19 02:00:22.364876,Downtown,76.3,17.93,28.01,407.2
2025-12-19 03:00:22.364876,Downtown,81.2,19.57,31.77,451.2
2025-12-19 04:00:22.364876,Downtown,65.6,14.34,23.89,444.1
2025-12-19 05:00:22.364876,Downtown,68.6,15.14,29.08,458.0
2025-12-19 06:00:22.364876,Downtown,60.5,14.15,31.67,392.3
2025-12-19 07:00:22.364876,Downtown,83.3,20.83,41.85,434.9
2025-12-19 08:00:22.364876,Downtown,101.0,25.97,54.56,451.6
2025-12-19 09:00:22.364876,Downtown,92.5,17.58,34.23,427.1
2025-12-19 10:00:22.364876,Downtown,79.7,20.02,34.0,409.1
2025-12-19 11:00:22.364876,Downtown,89.6,15.9,35.09,416.8
2025-12-19 12:00:22.364876,Downtown,96.4,20.27,38.91,427.9
2025-12-19 13:00:22.364876,Downtown,73.4,14.85,26.7,446.8
2025-12-19 14:00:22.364876,Downtown,82.2,19.3,29.73,457.1
2025-12-19 15:00:22.364876,Downtown,62.6,14.37,23.58,410.6
2025-12-19 16:00:22.364876,Downtown,73.5,14.4,30.14,446.1
2025-12-19 17:00:22.364876,Downtown,93.9,22.28,41.92,443.3
2025-12-19 18:00:22.364876,Downtown,82.1,20.77,38.51,430.0
2025-12-19 19:00:22.364876,Downtown,96.9,20.33,38.38,458.4
2025-12-19 20:00:22.364876,Downtown,82.9,17.77,31.07,439.5
2025-12-19 21:00:22.364876,Downtown,82.7,19.99,34.0,454.0
2025-12-19 22:00:22.364876,Downtown,81.0,19.9,41.6,440.7
2025-12-19 23:00:22.364876,Downtown,80.0,16.13,33.17,460.9
2025-12-20 00:00:22.364876,Downtown,82.2,17.34,32.17,420.8
2025-12-20 01:00:22.364876,Downtown,70.7,16.11,27.89,459.5
2025-12-20 02:00:22.364876,Downtown,68.0,9.92,21.06,418.0
2025-12-20 03:00:22.364876,Downtown,65.1,16.43,28.27,423.3
2025-12-20 04:00:22.364876,Downtown,55.9,12.26,24.2,456.7
2025-12-20 05:00:22.364876,Downtown,75.6,18.41,37.84,446.1
2025-12-20 06:00:22.364876,Downtown,77.5,16.33,37.31,418.6
2025-12-20 07:00:22.364876,Downtown,78.8,16.08,29.06,447.6
2025-12-20 08:00:22.364876,Downtown,101.8,23.24,43.28,437.3
2025-12-20 09:00:22.364876,Downtown,87.3,22.58,45.79,424.9
2025-12-20 10:00:22.364876,Downtown,71.5,19.94,37.59,457.9
2025-12-20 11:00:22.364876,Downtown,81.6,18.22,35.51,425.3
2025-12-20 12:00:22.364876,Downtown,79.1,18.59,35.8,473.8
2025-12-20 13:00:22.364876,Downtown,66.9,15.77,28.45,440.5
2025-12-20 14:00:22.364876,Downtown,61.7,15.03,31.65,435.9
2025-12-20 15:00:22.364876,Downtown,76.9,16.34,26.71,449.2
2025-12-20 16:00:22.364876,Downtown,78.6,24.4,43.49,435.1
2025-12-20 17:00:22.364876,Downtown,85.8,20.21,29.0,459.4
2025-12-20 18:00:22.364876,Downtown,84.2,18.35,33.71,431.5
2025-12-20 19:00:22.364876,Downtown,95.0,19.38,36.12,425.2
2025-12-20 20:00:22.364876,Downtown,75.2,15.39,31.73,457.5
2025-12-20 21:00:22.364876,Downtown,74.1,17.38,29.9,446.6
2025-12-20 22:00:22.364876,Downtown,73.0,16.28,30.95,431.4
2025-12-20 23:00:22.364876,Downtown,80.7,21.51,37.28,420.9
2025-12-21 00:00:22.364876,Downtown,76.6,14.87,30.99,420.1
2025-12-21 01:00:22.364876,Downtown,74.6,17.2,31.73,439.3
2025-12-21 02:00:22.364876,Downtown,83.8,19.86,37.39,424.3
2025-12-21 03:00:22.364876,Downtown,70.6,17.67,30.82,428.0
2025-12-21 04:00:22.364876,Downtown,78.4,14.63,23.23,431.7
2025-12-21 05:00:22.364876,Downtown,73.9,19.65,40.64,453.7
2025-12-21 06:00:22.364876,Downtown,86.5,21.71,36.66,433.6
2025-12-21 07:00:22.364876,Downtown,90.1,18.28,31.38,461.4
2025-12-21 08:00:22.364876,Downtown,87.4,21.39,45.2,457.8
2025-12-21 09:00:22.364876,Downtown,93.8,23.04,43.27,442.4
2025-12-21 10:00:22.364876,Downtown,72.1,18.35,38.67,458.4
2025-12-21 11:00:22.364876,Downtown,74.1,20.48,39.92,455.4
2025-12-21 12:00:22.364876,Downtown,70.3,18.21,32.35,434.6
2025-12-21 13:00:22.364876,Downtown,86.6,19.44,37.57,448.6
2025-12-21 14:00:22.364876,Downtown,72.6,13.55,23.88,425.2
2025-12-21 15:00:22.364876,Downtown,93.6,23.04,40.56,447.5
2025-12-21 16:00:22.364876,Downtown,78.5,19.96,37.59,416.1
2025-12-21 17:00:22.364876,Downtown,82.0,19.69,37.01,474.1
2025-12-21 18:00:22.364876,Downtown,92.3,20.51,34.43,445.3
2025-12-21 19:00:22.364876,Downtown,95.3,24.21,49.3,460.8
2025-12-21 20:00:22.364876,Downtown,58.5,16.13,36.47,445.1
2025-12-21 21:00:22.364876,Downtown,90.1,20.14,35.36,453.2
2025-12-21 22:00:22.364876,Downtown,75.4,15.02,25.6,451.3
2025-12-21 23:00:22.364876,Downtown,80.3,15.99,26.56,455.3
2025-12-22 00:00:22.364876,Downtown,89.4,23.88,41.34,452.5
2025-12-22 01:00:22.364876,Downtown,72.9,14.25,28.02,425.9
2025-12-22 02:00:22.364876,Downtown,79.9,17.49,31.17,414.6
2025-12-22 03:00:22.364876,Downtown,90.5,20.77,43.34,426.2
2025-12-22 04:00:22.364876,Downtown,97.6,26.31,52.83,425.2
2025-12-22 05:00:22.364876,Downtown,81.8,20.61,37.71,445.6
2025-12-22 06:00:22.364876,Downtown,86.6,20.23,40.34,459.2
2025-12-22 07:00:22.364876,Downtown,99.4,21.02,34.21,459.9
2025-12-22 08:00:22.364876,Downtown,85.1,21.61,43.48,456.5
2025-12-22 09:00:22.364876,Downtown,95.0,21.47,42.48,465.7
2025-12-22 10:00:22.364876,Downtown,81.7,21.32,36.58,452.2
2025-12-22 11:00:22.364876,Downtown,67.6,16.37,32.06,425.5
2025-12-22 12:00:22.364876,Downtown,73.5,15.0,29.98,447.9
