timestamp,zone,usage_liters,pressure_bar,pipe_leak_risk
2025-12-08 22:00:22.364876,Downtown,540.5,4.06,0.203
2025-12-08 23:00:22.364876,Downtown,531.8,4.26,0.314
2025-12-09 00:00:22.364876,Downtown,516.7,4.57,0.083
2025-12-09 01:00:22.364876,Downtown,496.2,4.3,0.139
2025-12-09 02:00:22.364876,Downtown,550.0,5.03,0.053
2025-12-09 03:00:22.364876,Downtown,562.1,4.26,0.071
2025-12-09 04:00:22.364876,Downtown,474.2,5.08,0.136
2025-12-09 05:00:22.364876,Downtown,510.9,4.36,0.093
2025-12-09 06:00:22.364876,Downtown,694.2,4.82,0.053
2025-12-09 07:00:22.364876,Downtown,730.0,4.45,0.175
2025-12-09 08:00:22.364876,Downtown,657.9,4.46,0.05
2025-12-09 09:00:22.364876,Downtown,755.5,4.23,0.348
2025-12-09 10:00:22.364876,Downtown,511.1,4.25,0.124
2025-12-09 11:00:22.364876,Downtown,546.5,4.11,0.031
2025-12-09 12:00:22.364876,Downtown,501.5,4.4,0.169
2025-12-09 13:00:22.364876,Downtown,407.6,4.28,0.124
2025-12-09 14:00:22.364876,Downtown,567.4,4.1,0.215
2025-12-09 15:00:22.364876,Downtown,484.4,4.7,0.141
2025-12-09 16:00:22.364876,Downtown,481.5,3.99,0.086
2025-12-09 17:00:22.364876,Downtown,509.2,4.3,0.032
2025-12-09 18:00:22.364876,Downtown,623.2,4.9,0.047
2025-12-09 19:00:22.364876,Downtown,679.0,4.33,0.098
2025-12-09 20:00:22.364876,Downtown,668.7,3.87,0.378
2025-12-09 21:00:22.364876,Downtown,645.8,4.41,0.003
2025-12-09 22:00:22.364876,Downtown,466.6,4.45,0.313
2025-12-09 23:00:22.364876,Downtown,498.8,4.33,0.077
2025-12-10 00:00:22.364876,Downtown,499.1,4.58,0.098
2025-12-10 01:00:22.364876,Downtown,511.9,4.18,0.102
2025-12-10 02:00:22.364876,Downtown,489.5,4.24,0.161
2025-12-10 03:00:22.364876,Downtown,522.8,4.86,0.068
2025-12-10 04:00:22.364876,Downtown,498.5,3.61,0.105
2025-12-10 05:00:22.364876,Downtown,500.7,4.9,0.158
2025-12-10 06:00:22.364876,Downtown,633.6,4.26,0.259
2025-12-10 07:00:22.364876,Downtown,685.6,4.59,0.013
2025-12-10 08:00:22.364876,Downtown,611.5,5.04,0.144
2025-12-10 09:00:22.364876,Downtown,776.0,4.31,0.143
2025-12-10 10:00:22.364876,Downtown,461.1,4.93,0.346
2025-12-10 11:00:22.364876,Downtown,478.6,4.37,0.059
2025-12-10 12:00:22.364876,Downtown,479.3,4.41,0.127
2025-12-10 13:00:22.364876,Downtown,473.4,4.47,0.217
2025-12-10 14:00:22.364876,Downtown,545.5,4.84,0.084
2025-12-10 15:00:22.364876,Downtown,452.3,4.49,0.119
2025-12-10 16:00:22.364876,Downtown,471.8,4.39,0.018
2025-12-10 17:00:22.364876,Downtown,555.9,4.45,0.165
2025-12-10 18:00:22.364876,Downtown,659.9,4.87,0.487
2025-12-10 19:00:22.364876,Downtown,660.1,4.1,0.202
2025-12-10 20:00:22.364876,Downtown,661.2,4.43,0.119
2025-12-10 21:00:22.364876,Downtown,675.7,3.99,0.076
2025-12-10 22:00:22.364876,Downtown,481.9,4.32,0.099
2025-12-10 23:00:22.364876,Downtown,454.1,4.14,0.127
2025-12-11 00:00:22.364876,Downtown,437.2,4.74,0.31
2025-12-11 01:00:22.364876,Downtown,515.2,4.32,0.106
2025-12-11 02:00:22.364876,Downtown,450.4,4.07,0.162
2025-12-11 03:00:22.364876,Downtown,538.3,5.26,0.038
2025-12-11 04:00:22.364876,Downtown,483.7,4.07,0.13
2025-12-11 05:00:22.364876,Downtown,524.7,4.48,0.276
2025-12-11 06:00:22.364876,Downtown,732.6,4.94,0.046
2025-12-11 07:00:22.364876,Downtown,692.8,4.59,0.119
2025-12-11 08:00:22.364876,Downtown,603.9,4.89,0.062
2025-12-11 09:00:22.364876,Downtown,668.9,4.72,0.629
2025-12-11 10:00:22.364876,Downtown,472.4,4.64,0.029
2025-12-11 11:00:22.364876,Downtown,478.7,4.49,0.079
2025-12-11 12:00:22.364876,Downtown,547.0,4.54,0.007
2025-12-11 13:00:22.364876,Downtown,512.9,4.26,0.239
2025-12-11 14:00:22.364876,Downtown,532.3,4.29,0.09
2025-12-11 15:00:22.364876,Downtown,499.5,4.04,0.061
2025-12-11 16:00:22.364876,Downtown,488.9,4.07,0.038
2025-12-11 17:00:22.364876,Downtown,468.3,4.9,0.277
2025-12-11 18:00:22.364876,Downtown,618.9,4.66,0.278
2025-12-11 19:00:22.364876,Downtown,710.8,4.73,0.138
2025-12-11 20:00:22.364876,Downtown,630.9,4.58,0.581
2025-12-11 21:00:22.364876,Downtown,611.0,5.13,0.205
2025-12-11 22:00:22.364876,Downtown,493.0,4.81,0.026
2025-12-11 23:00:22.364876,Downtown,511.6,4.73,0.25
2025-12-12 00:00:22.364876,Downtown,511.9,4.46,0.073
2025-12-12 01:00:22.364876,Downtown,547.3,4.4,0.237
2025-12-12 02:00:22.364876,Downtown,495.8,4.57,0.304
2025-12-12 03:00:22.364876,Downtown,475.8,4.72,0.061
2025-12-12 04:00:22.364876,Downtown,561.7,4.66,0.226
2025-12-12 05:00:22.364876,Downtown,557.8,4.4,0.007
2025-12-12 06:00:22.364876,Downtown,689.3,4.66,0.054
2025-12-12 07:00:22.364876,Downtown,630.1,4.07,0.24
2025-12-12 08:00:22.364876,Downtown,686.7,4.62,0.074
2025-12-12 09:00:22.364876,Downtown,676.4,4.03,0.148
2025-12-12 10:00:22.364876,Downtown,498.2,4.44,0.268
2025-12-12 11:00:22.364876,Downtown,488.6,4.31,0.226
2025-12-12 12:00:22.364876,Downtown,504.5,4.86,0.043
2025-12-12 13:00:22.364876,Downtown,470.0,3.86,0.008
2025-12-12 14:00:22.364876,Downtown,488.3,4.75,0.221
2025-12-12 15:00:22.364876,Downtown,490.7,4.55,0.015
2025-12-12 16:00:22.364876,Downtown,520.7,4.31,0.135
2025-12-12 17:00:22.364876,Downtown,529.4,4.54,0.109
2025-12-12 18:00:22.364876,Downtown,719.3,4.75,0.071
2025-12-12 19:00:22.364876,Downtown,774.2,4.53,0.125
2025-12-12 20:00:22.364876,Downtown,616.0,4.47,0.321
2025-12-12 21:00:22.364876,Downtown,670.2,5.05,0.006
2025-12-12 22:00:22.364876,Downtown,505.0,4.17,0.336
2025-12-12 23:00:22.364876,Downtown,514.0,4.83,0.15
2025-12-13 00:00:22.364876,Downtown,501.7,4.93,0.14
2025-12-13 01:00:22.364876,Downtown,471.1,5.06,0.153
2025-12-13 02:00:22.364876,Downtown,463.0,4.53,0.049
2025-12-13 03:00:22.364876,Downtown,495.0,4.98,0.236
2025-12-13 04:00:22.364876,Downtown,532.4,4.46,0.429
2025-12-13 05:00:22.364876,Downtown,571.5,4.56,0.226
2025-12-13 06:00:22.364876,Downtown,620.9,4.97,0.245
2025-12-13 07:00:22.364876,Downtown,722.8,4.46,0.188
2025-12-13 08:00:22.364876,Downtown,685.5,4.61,0.039
2025-12-13 09:00:22.364876,Downtown,662.0,4.07,0.111
2025-12-13 10:00:22.364876,Downtown,535.3,4.67,0.003
2025-12-13 11:00:22.364876,Downtown,497.2,4.72,0.103
2025-12-13 12:00:22.364876,Downtown,512.5,4.18,0.094
2025-12-13 13:00:22.364876,Downtown,483.3,4.69,0.513
2025-12-13 14:00:22.364876,Downtown,493.9,4.42,0.038
2025-12-13 15:00:22.364876,Downtown,478.8,4.44,0.169
2025-12-13 16:00:22.364876,Downtown,472.4,4.88,0.153
2025-12-13 17:00:22.364876,Downtown,485.6,4.94,0.142
2025-12-13 18:00:22.364876,Downtown,590.4,4.2,0.064
2025-12-13 19:00:22.364876,Downtown,661.6,4.41,0.115
2025-12-13 20:00:22.364876,Downtown,630.2,4.8,0.119
2025-12-13 21:00:22.364876,Downtown,672.7,4.74,0.041
2025-12-13 22:00:22.364876,Downtown,507.9,4.38,0.049
2025-12-13 23:00:22.364876,Downtown,527.1,5.01,0.126
2025-12-14 00:00:22.364876,Downtown,492.6,3.45,0.143
2025-12-14 01:00:22.364876,Downtown,500.3,4.62,0.034
2025-12-14 02:00:22.364876,Downtown,514.6,4.49,0.257
2025-12-14 03:00:22.364876,Downtown,552.7,4.8,0.18
2025-12-14 04:00:22.364876,Downtown,485.9,4.62,0.022
2025-12-14 05:00:22.364876,Downtown,520.9,4.49,0.143
2025-12-14 06:00:22.364876,Downtown,696.8,4.1,0.015
2025-12-14 07:00:22.364876,Downtown,660.5,4.25,0.025
2025-12-14 08:00:22.364876,Downtown,699.4,3.89,0.073
2025-12-14 09:00:22.364876,Downtown,705.4,4.67,0.366
2025-12-14 10:00:22.364876,Downtown,546.1,4.25,0.053
2025-12-14 11:00:22.364876,Downtown,451.3,4.51,0.22
2025-12-14 12:00:22.364876,Downtown,457.9,4.42,0.128
2025-12-14 13:00:22.364876,Downtown,503.6,4.11,0.046
2025-12-14 14:00:22.364876,Downtown,480.3,4.64,0.168
2025-12-14 15:00:22.364876,Downtown,511.7,4.69,0.125
2025-12-14 16:00:22.364876,Downtown,513.1,4.64,0.367
2025-12-14 17:00:22.364876,Downtown,500.9,4.55,0.032
2025-12-14 18:00:22.364876,Downtown,604.5,4.31,0.276
2025-12-14 19:00:22.364876,Downtown,647.7,4.87,0.045
2025-12-14 20:00:22.364876,Downtown,639.3,4.36,0.03
2025-12-14 21:00:22.364876,Downtown,578.2,4.15,0.151
2025-12-14 22:00:22.364876,Downtown,476.3,4.41,0.16
2025-12-14 23:00:22.364876,Downtown,457.5,4.22,0.467
2025-12-15 00:00:22.364876,Downtown,475.1,4.23,0.219
2025-12-15 01:00:22.364876,Downtown,495.1,4.46,0.084
2025-12-15 02:00:22.364876,Downtown,492.5,4.06,0.215
2025-12-15 03:00:22.364876,Downtown,493.4,4.77,0.163
2025-12-15 04:00:22.364876,Downtown,516.5,4.51,0.016
2025-12-15 05:00:22.364876,Downtown,486.6,4.23,0.176
2025-12-15 06:00:22.364876,Downtown,699.1,3.93,0.039
2025-12-15 07:00:22.364876,Downtown,671.5,4.52,0.225
2025-12-15 08:00:22.364876,Downtown,598.4,4.79,0.31
2025-12-15 09:00:22.364876,Downtown,636.9,4.41,0.025
2025-12-15 10:00:22.364876,Downtown,471.6,4.33,0.168
2025-12-15 11:00:22.364876,Downtown,546.8,3.66,0.332
2025-12-15 12:00:22.364876,Downtown,523.7,4.34,0.179
2025-12-15 13:00:22.364876,Downtown,467.6,4.52,0.228
2025-12-15 14:00:22.364876,Downtown,465.8,3.71,0.496
2025-12-15 15:00:22.364876,Downtown,519.6,4.5,0.194
2025-12-15 16:00:22.364876,Downtown,471.2,4.1,0.173
2025-12-15 17:00:22.364876,Downtown,511.1,4.43,0.292
2025-12-15 18:00:22.364876,Downtown,685.6,4.78,0.322
2025-12-15 19:00:22.364876,Downtown,596.1,4.25,0.023
2025-12-15 20:00:22.364876,Downtown,694.6,4.95,0.07
2025-12-15 21:00:22.364876,Downtown,653.8,4.77,0.115
2025-12-15 22:00:22.364876,Downtown,510.9,4.39,0.449
2025-12-15 23:00:22.364876,Downtown,447.6,5.1,0.102
2025-12-16 00:00:22.364876,Downtown,487.5,4.75,0.119
2025-12-16 01:00:22.364876,Downtown,491.7,4.55,0.138
2025-12-16 02:00:22.364876,Downtown,458.9,4.47,0.042
2025-12-16 03:00:22.364876,Downtown,442.4,4.16,0.147
2025-12-16 04:00:22.364876,Downtown,578.1,4.9,0.049
2025-12-16 05:00:22.364876,Downtown,485.6,4.11,0.097
2025-12-16 06:00:22.364876,Downtown,680.0,4.07,0.137
2025-12-16 07:00:22.364876,Downtown,664.0,5.13,0.084
2025-12-16 08:00:22.364876,Downtown,661.2,4.5,0.057
2025-12-16 09:00:22.364876,Downtown,640.8,4.3,0.105
2025-12-16 10:00:22.364876,Downtown,542.1,4.07,0.178
2025-12-16 11:00:22.364876,Downtown,472.0,5.09,0.233
2025-12-16 12:00:22.364876,Downtown,500.6,4.2,0.133
2025-12-16 13:00:22.364876,Downtown,475.2,4.57,0.34
2025-12-16 14:00:22.364876,Downtown,463.6,4.69,0.162
2025-12-16 15:00:22.364876,Downtown,499.1,4.58,0.128
2025-12-16 16:00:22.364876,Downtown,480.9,4.99,0.023
2025-12-16 17:00:22.364876,Downtown,478.4,4.13,0.132
2025-12-16 18:00:22.364876,Downtown,625.1,4.4,0.221
2025-12-16 19:00:22.364876,Downtown,584.1,4.69,0.132
2025-12-16 20:00:22.364876,Downtown,648.5,4.53,0.019
2025-12-16 21:00:22.364876,Downtown,663.7,4.79,0.197
2025-12-16 22:00:22.364876,Downtown,484.5,4.49,0.247
2025-12-16 23:00:22.364876,Downtown,497.7,4.17,0.386
2025-12-17 00:00:22.364876,Downtown,469.5,4.19,0.42
2025-12-17 01:00:22.364876,Downtown,469.6,4.91,0.129
2025-12-17 02:00:22.364876,Downtown,531.3,4.93,0.086
2025-12-17 03:00:22.364876,Downtown,539.2,4.44,0.361
2025-12-17 04:00:22.364876,Downtown,497.2,4.25,0.033
2025-12-17 05:00:22.364876,Downtown,435.0,4.36,0.208
2025-12-17 06:00:22.364876,Downtown,683.9,4.37,0.146
2025-12-17 07:00:22.364876,Downtown,756.6,4.53,0.107
2025-12-17 08:00:22.364876,Downtown,626.9,4.8,0.37
2025-12-17 09:00:22.364876,Downtown,696.1,4.58,0.157
2025-12-17 10:00:22.364876,Downtown,445.4,4.34,0.021
2025-12-17 11:00:22.364876,Downtown,520.7,4.17,0.244
2025-12-17 12:00:22.364876,Downtown,486.4,4.58,0.121
2025-12-17 13:00:22.364876,Downtown,478.3,4.56,0.067
2025-12-17 14:00:22.364876,Downtown,520.3,4.49,0.114
2025-12-17 15:00:22.364876,Downtown,500.0,4.84,0.139
2025-12-17 16:00:22.364876,Downtown,552.8,4.98,0.06
2025-12-17 17:00:22.364876,Downtown,468.7,4.48,0.019
2025-12-17 18:00:22.364876,Downtown,684.3,4.58,0.124
2025-12-17 19:00:22.364876,Downtown,652.5,4.15,0.071
2025-12-17 20:00:22.364876,Downtown,646.6,3.94,0.164
2025-12-17 21:00:22.364876,Downtown,678.5,4.35,0.223
2025-12-17 22:00:22.364876,Downtown,492.2,4.32,0.049
2025-12-17 23:00:22.364876,Downtown,487.5,4.44,0.074
2025-12-18 00:00:22.364876,Downtown,458.1,4.64,0.079
2025-12-18 01:00:22.364876,Downtown,557.5,4.22,0.179
2025-12-18 02:00:22.364876,Downtown,519.3,4.3,0.142
2025-12-18 03:00:22.364876,Downtown,463.3,4.65,0.357
2025-12-18 04:00:22.364876,Downtown,486.1,4.51,0.045
2025-12-18 05:00:22.364876,Downtown,487.0,4.48,0.064
2025-12-18 06:00:22.364876,Downtown,677.6,3.83,0.216
2025-12-18 07:00:22.364876,Downtown,676.9,4.51,0.069
2025-12-18 08:00:22.364876,Downtown,664.3,4.08,0.48
2025-12-18 09:00:22.364876,Downtown,632.5,3.78,0.003
2025-12-18 10:00:22.364876,Downtown,507.7,4.5,0.069
2025-12-18 11:00:22.364876,Downtown,514.0,5.05,0.072
2025-12-18 12:00:22.364876,Downtown,526.2,4.33,0.291
2025-12-18 13:00:22.364876,Downtown,466.0,4.28,0.15
2025-12-18 14:00:22.364876,Downtown,546.9,4.54,0.531
2025-12-18 15:00:22.364876,Downtown,505.3,4.23,0.224
2025-12-18 16:00:22.364876,Downtown,472.2,4.37,0.119
2025-12-18 17:00:22.364876,Downtown,435.9,4.15,0.166
2025-12-18 18:00:22.364876,Downtown,608.6,5.11,0.323
2025-12-18 19:00:22.364876,Downtown,641.0,4.32,0.108
2025-12-18 20:00:22.364876,Downtown,702.8,4.63,0.108
2025-12-18 21:00:22.364876,Downtown,576.4,4.27,0.074
2025-12-18 22:00:22.364876,Downtown,558.2,4.98,0.033
2025-12-18 23:00:22.364876,Downtown,548.0,4.84,0.226
2025-12-19 00:00:22.364876,Downtown,453.4,4.36,0.271
2025-12-19 01:00:22.364876,Downtown,570.9,4.49,0.102
2025-12-19 02:00:22.364876,Downtown,479.3,4.27,0.079
2025-12-19 03:00:22.364876,Downtown,481.8,4.6,0.392
2025-12-19 04:00:22.364876,Downtown,590.9,4.44,0.072
2025-12-19 05:00:22.364876,Downtown,506.2,4.86,0.155
2025-12-19 06:00:22.364876,Downtown,643.2,4.47,0.152
2025-12-19 07:00:22.364876,Downtown,657.6,4.5,0.031
2025-12-19 08:00:22.364876,Downtown,706.5,4.54,0.11
2025-12-19 09:00:22.364876,Downtown,675.8,4.29,0.071
2025-12-19 10:00:22.364876,Downtown,479.5,5.12,0.172
2025-12-19 11:00:22.364876,Downtown,524.2,4.56,0.161
2025-12-19 12:00:22.364876,Downtown,522.4,4.97,0.027
2025-12-19 13:00:22.364876,Downtown,456.1,4.09,0.156
2025-12-19 14:00:22.364876,Downtown,553.1,4.57,0.199
2025-12-19 15:00:22.364876,Downtown,472.8,4.07,0.263
2025-12-19 16:00:22.364876,Downtown,499.3,4.35,0.129
2025-12-19 17:00:22.364876,Downtown,536.3,4.16,0.158
2025-12-19 18:00:22.364876,Downtown,669.3,4.26,0.061
2025-12-19 19:00:22.364876,Downtown,710.0,4.54,0.006
2025-12-19 20:00:22.364876,Downtown,598.0,4.48,0.235
2025-12-19 21:00:22.364876,Downtown,693.9,4.63,0.116
2025-12-19 22:00:22.364876,Downtown,444.8,4.44,0.205
2025-12-19 23:00:22.364876,Downtown,510.5,4.58,0.083
2025-12-20 00:00:22.364876,Downtown,426.0,4.28,0.096
2025-12-20 01:00:22.364876,Downtown,511.3,5.11,0.073
2025-12-20 02:00:22.364876,Downtown,535.0,3.97,0.225
2025-12-20 03:00:22.364876,Downtown,489.9,4.99,0.007
2025-12-20 04:00:22.364876,Downtown,529.1,4.5,0.283
2025-12-20 05:00:22.364876,Downtown,547.4,4.61,0.206
2025-12-20 06:00:22.364876,Downtown,640.3,4.44,0.086
2025-12-20 07:00:22.364876,Downtown,739.0,4.15,0.329
2025-12-20 08:00:22.364876,Downtown,694.1,4.44,0.306
2025-12-20 09:00:22.364876,Downtown,726.0,4.58,0.03
2025-12-20 10:00:22.364876,Downtown,479.3,5.02,0.158
2025-12-20 11:00:22.364876,Downtown,488.7,4.5,0.229
2025-12-20 12:00:22.364876,Downtown,470.3,4.19,0.092
2025-12-20 13:00:22.364876,Downtown,534.4,4.54,0.137
2025-12-20 14:00:22.364876,Downtown,518.5,4.93,0.334
2025-12-20 15:00:22.364876,Downtown,508.4,4.55,0.434
2025-12-20 16:00:22.364876,Downtown,506.2,4.46,0.245
2025-12-20 17:00:22.364876,Downtown,506.7,4.41,0.199
2025-12-20 18:00:22.364876,Downtown,609.9,4.32,0.13
2025-12-20 19:00:22.364876,Downtown,691.0,4.41,0.052
2025-12-20 20:00:22.364876,Downtown,672.6,3.89,0.344
2025-12-20 21:00:22.364876,Downtown,640.4,4.99,0.216
2025-12-20 22:00:22.364876,Downtown,550.1,4.36,0.298
2025-12-20 23:00:22.364876,Downtown,478.3,4.3,0.159
2025-12-21 00:00:22.364876,Downtown,501.6,4.42,0.114
2025-12-21 01:00:22.364876,Downtown,477.5,4.32,0.118
2025-12-21 02:00:22.364876,Downtown,537.4,4.22,0.198
2025-12-21 03:00:22.364876,Downtown,485.8,4.42,0.186
2025-12-21 04:00:22.364876,Downtown,536.3,5.02,0.067
2025-12-21 05:00:22.364876,Downtown,453.2,5.04,0.167
2025-12-21 06:00:22.364876,Downtown,609.4,4.56,0.201
2025-12-21 07:00:22.364876,Downtown,724.8,4.99,0.136
2025-12-21 08:00:22.364876,Downtown,625.4,4.66,0.213
2025-12-21 09:00:22.364876,Downtown,750.4,4.61,0.116
2025-12-21 10:00:22.364876,Downtown,537.1,4.22,0.174
2025-12-21 11:00:22.364876,Downtown,497.1,4.18,0.07
2025-12-21 12:00:22.364876,Downtown,567.8,4.19,0.049
2025-12-21 13:00:22.364876,Downtown,577.3,4.34,0.242
2025-12-21 14:00:22.364876,Downtown,500.9,4.33,0.157
2025-12-21 15:00:22.364876,Downtown,430.5,4.16,0.115
2025-12-21 16:00:22.364876,Downtown,501.4,4.04,0.294
2025-12-21 17:00:22.364876,Downtown,507.0,4.55,0.204
2025-12-21 18:00:22.364876,Downtown,637.7,5.08,0.304
2025-12-21 19:00:22.364876,Downtown,622.0,4.77,0.042
2025-12-21 20:00:22.364876,Downtown,674.3,4.75,0.2
2025-12-21 21:00:22.364876,Downtown,612.1,4.39,0.343
2025-12-21 22:00:22.364876,Downtown,518.5,4.52,0.048
2025-12-21 23:00:22.364876,Downtown,521.7,4.61,0.003
2025-12-22 00:00:22.364876,Downtown,505.8,5.13,0.195
2025-12-22 01:00:22.364876,Downtown,503.1,4.79,0.122
2025-12-22 02:00:22.364876,Downtown,531.7,4.1,0.152
2025-12-22 03:00:22.364876,Downtown,452.3,4.62,0.226
2025-12-22 04:00:22.364876,Downtown,525.3,4.6,0.028
2025-12-22 05:00:22.364876,Downtown,510.7,4.76,0.237
2025-12-22 06:00:22.364876,Downtown,698.0,3.57,0.124
2025-12-22 07:00:22.364876,Downtown,687.3,4.67,0.082
2025-12-22 08:00:22.364876,Downtown,672.7,4.63,0.128
2025-12-22 09:00:22.364876,Downtown,717.1,4.21,0.214
2025-12-22 10:00:22.364876,Downtown,516.7,4.92,0.055
2025-12-22 11:00:22.364876,Downtown,547.7,4.56,0.07
2025-12-22 12:00:22.364876,Downtown,533.5,4.43,0.23
2025-12-22 13:00:22.364876,Downtown,441.7,4.49,0.034
2025-12-22 14:00:22.364876,Downtown,526.6,4.09,0.052
2025-12-22 15:00:22.364876,Downtown,503.2,4.84,0.231
2025-12-22 16:00:22.364876,Downtown,498.3,4.28,0.043
2025-12-22 17:00:22.364876,Downtown,528.4,4.17,0.022
2025-12-22 18:00:22.364876,Downtown,700.4,4.68,0.039
2025-12-22 19:00:22.364876,Downtown,628.9,4.33,0.171
2025-12-22 20:00:22.364876,Downtown,684.5,4.53,0.175
2025-12-22 21:00:22.364876,Downtown,688.7,4.21,0.097
2025-12-22 22:00:22.364876,Downtown,521.2,4.45,0.059
2025-12-22 23:00:22.364876,Downtown,564.4,4.38,0.236
2025-12-23 00:00:22.364876,Downtown,458.1,4.19,0.029
2025-12-23 01:00:22.364876,Downtown,470.9,4.86,0.265
2025-12-23 02:00:22.364876,Downtown,513.7,4.12,0.226
2025-12-23 03:00:22.364876,Downtown,490.2,4.84,0.206
2025-12-23 04:00:22.364876,Downtown,549.5,4.39,0.148
2025-12-23 05:00:22.364876,Downtown,497.6,3.74,0.09
2025-12-23 06:00:22.364876,Downtown,770.9,4.65,0.265
2025-12-23 07:00:22.364876,Downtown,681.0,4.44,0.445
2025-12-23 08:00:22.364876,Downtown,770.3,4.23,0.152
2025-12-23 09:00:22.364876,Downtown,724.9,5.13,0.155
2025-12-23 10:00:22.364876,Downtown,476.9,4.5,0.421
2025-12-23 11:00:22.364876,Downtown,509.4,4.69,0.176
2025-12-23 12:00:22.364876,Downtown,518.0,4.38,0.359
2025-12-23 13:00:22.364876,Downtown,475.3,5.26,0.033
2025-12-23 14:00:22.364876,Downtown,499.6,4.45,0.232
2025-12-23 15:00:22.364876,Downtown,513.9,4.56,0.032
2025-12-23 16:00:22.364876,Downtown,511.3,4.23,0.198
2025-12-23 17:00:22.364876,Downtown,500.0,4.37,0.317
2025-12-23 18:00:22.364876,Downtown,627.7,4.62,0.206
2025-12-23 19:00:22.364876,Downtown,657.5,4.62,0.029
2025-12-23 20:00:22.364876,Downtown,618.6,4.68,0.102
2025-12-23 21:00:22.364876,Downtown,708.9,5.13,0.218
2025-12-23 22:00:22.364876,Downtown,538.1,4.77,0.112
2025-12-23 23:00:22.364876,Downtown,475.6,4.32,0.066
2025-12-24 00:00:22.364876,Downtown,508.9,4.81,0.073
2025-12-24 01:00:22.364876,Downtown,466.7,4.95,0.042
2025-12-24 02:00:22.364876,Downtown,512.1,4.37,0.172
2025-12-24 03:00:22.364876,Downtown,522.5,4.79,0.239
2025-12-24 04:00:22.364876,Downtown,491.2,4.49,0.43
2025-12-24 05:00:22.364876,Downtown,493.5,4.69,0.131
2025-12-24 06:00:22.364876,Downtown,535.5,4.4,0.036
2025-12-24 07:00:22.364876,Downtown,691.5,4.74,0.16
2025-12-24 08:00:22.364876,Downtown,672.5,4.45,0.085
2025-12-24 09:00:22.364876,Downtown,629.6,4.12,0.22
2025-12-24 10:00:22.364876,Downtown,514.9,5.03,0.115
