timestamp,zone,consumption_kwh,solar_generation_kwh,grid_load_pct
2025-12-09 00:00:22.364876,Downtown,429.28,0.0,51.1
2025-12-09 01:00:22.364876,Downtown,405.33,0.02,48.3
2025-12-09 02:00:22.364876,Downtown,439.39,0.11,52.3
2025-12-09 03:00:22.364876,Downtown,475.76,0.44,56.6
2025-12-09 04:00:22.364876,Downtown,379.2,1.38,45.0
2025-12-09 05:00:22.364876,Downtown,411.95,4.03,48.6
2025-12-09 06:00:22.364876,Downtown,433.46,10.82,50.3
2025-12-09 07:00:22.364876,Downtown,416.55,25.13,46.6
2025-12-09 08:00:22.364876,Downtown,841.32,49.42,94.3
2025-12-09 09:00:22.364876,Downtown,791.02,81.37,84.5
2025-12-09 10:00:22.364876,Downtown,797.27,133.61,79.0
2025-12-09 11:00:22.364876,Downtown,763.86,189.64,68.4
2025-12-09 12:00:22.364876,Downtown,919.62,191.92,86.6
2025-12-09 13:00:22.364876,Downtown,827.53,236.23,70.4
2025-12-09 14:00:22.364876,Downtown,881.67,280.86,71.5
2025-12-09 15:00:22.364876,Downtown,850.73,209.84,76.3
2025-12-09 16:00:22.364876,Downtown,929.08,144.92,93.4
2025-12-09 17:00:22.364876,Downtown,800.24,76.11,86.2
2025-12-09 18:00:22.364876,Downtown,882.48,44.81,99.7
2025-12-09 19:00:22.364876,Downtown,437.01,21.18,49.5
2025-12-09 20:00:22.364876,Downtown,421.54,11.64,48.8
2025-12-09 21:00:22.364876,Downtown,423.81,3.33,50.1
2025-12-09 22:00:22.364876,Downtown,418.58,1.33,49.7
2025-12-09 23:00:22.364876,Downtown,406.39,0.4,48.3
2025-12-10 00:00:22.364876,Downtown,443.43,0.01,52.8
2025-12-10 01:00:22.364876,Downtown,432.01,0.02,51.4
2025-12-10 02:00:22.364876,Downtown,436.03,0.1,51.9
2025-12-10 03:00:22.364876,Downtown,467.07,0.42,55.6
2025-12-10 04:00:22.364876,Downtown,450.16,1.41,53.4
2025-12-10 05:00:22.364876,Downtown,420.14,4.26,49.5
2025-12-10 06:00:22.364876,Downtown,440.95,11.85,51.1
2025-12-10 07:00:22.364876,Downtown,454.48,25.98,51.0
2025-12-10 08:00:22.364876,Downtown,853.84,42.64,96.6
2025-12-10 09:00:22.364876,Downtown,861.8,73.73,93.8
2025-12-10 10:00:22.364876,Downtown,811.37,148.56,78.9
2025-12-10 11:00:22.364876,Downtown,819.65,212.76,72.2
2025-12-10 12:00:22.364876,Downtown,733.34,200.59,63.4
2025-12-10 13:00:22.364876,Downtown,908.02,287.49,73.9
2025-12-10 14:00:22.364876,Downtown,810.85,227.35,69.5
2025-12-10 15:00:22.364876,Downtown,841.71,191.21,77.4
2025-12-10 16:00:22.364876,Downtown,873.84,90.14,93.3
2025-12-10 17:00:22.364876,Downtown,848.96,75.8,92.0
2025-12-10 18:00:22.364876,Downtown,808.96,45.36,90.9
2025-12-10 19:00:22.364876,Downtown,423.64,24.21,47.6
2025-12-10 20:00:22.364876,Downtown,401.36,10.0,46.6
2025-12-10 21:00:22.364876,Downtown,428.41,3.62,50.6
2025-12-10 22:00:22.364876,Downtown,438.32,1.47,52.0
2025-12-10 23:00:22.364876,Downtown,355.99,0.39,42.3
2025-12-11 00:00:22.364876,Downtown,417.05,0.01,49.6
2025-12-11 01:00:22.364876,Downtown,389.18,0.02,46.3
2025-12-11 02:00:22.364876,Downtown,409.83,0.12,48.8
2025-12-11 03:00:22.364876,Downtown,445.07,0.36,52.9
2025-12-11 04:00:22.364876,Downtown,416.86,1.23,49.5
2025-12-11 05:00:22.364876,Downtown,410.27,3.82,48.4
2025-12-11 06:00:22.364876,Downtown,417.86,11.74,48.3
2025-12-11 07:00:22.364876,Downtown,419.07,21.39,47.3
2025-12-11 08:00:22.364876,Downtown,821.14,52.67,91.5
2025-12-11 09:00:22.364876,Downtown,962.51,86.91,104.2
2025-12-11 10:00:22.364876,Downtown,805.81,140.19,79.2
2025-12-11 11:00:22.364876,Downtown,814.19,192.15,74.1
2025-12-11 12:00:22.364876,Downtown,865.98,246.29,73.8
2025-12-11 13:00:22.364876,Downtown,723.81,231.38,58.6
2025-12-11 14:00:22.364876,Downtown,765.07,250.48,61.3
2025-12-11 15:00:22.364876,Downtown,869.97,175.87,82.6
2025-12-11 16:00:22.364876,Downtown,886.28,134.37,89.5
2025-12-11 17:00:22.364876,Downtown,826.5,90.44,87.6
2025-12-11 18:00:22.364876,Downtown,835.09,44.66,94.1
2025-12-11 19:00:22.364876,Downtown,416.2,23.1,46.8
2025-12-11 20:00:22.364876,Downtown,507.15,10.15,59.2
2025-12-11 21:00:22.364876,Downtown,428.62,4.37,50.5
2025-12-11 22:00:22.364876,Downtown,419.18,1.42,49.7
2025-12-11 23:00:22.364876,Downtown,402.63,0.49,47.9
2025-12-12 00:00:22.364876,Downtown,418.17,0.01,49.8
2025-12-12 01:00:22.364876,Downtown,412.22,0.02,49.1
2025-12-12 02:00:22.364876,Downtown,364.33,0.11,43.4
2025-12-12 03:00:22.364876,Downtown,406.49,0.5,48.3
2025-12-12 04:00:22.364876,Downtown,369.03,1.37,43.8
2025-12-12 05:00:22.364876,Downtown,454.46,3.98,53.6
2025-12-12 06:00:22.364876,Downtown,434.38,10.0,50.5
2025-12-12 07:00:22.364876,Downtown,438.42,27.01,49.0
2025-12-12 08:00:22.364876,Downtown,921.19,54.91,103.1
2025-12-12 09:00:22.364876,Downtown,893.27,79.21,96.9
2025-12-12 10:00:22.364876,Downtown,876.37,140.06,87.7
2025-12-12 11:00:22.364876,Downtown,881.4,156.77,86.3
2025-12-12 12:00:22.364876,Downtown,954.32,231.5,86.1
2025-12-12 13:00:22.364876,Downtown,804.52,221.95,69.4
2025-12-12 14:00:22.364876,Downtown,737.39,209.32,62.9
2025-12-12 15:00:22.364876,Downtown,845.61,165.34,81.0
2025-12-12 16:00:22.364876,Downtown,931.72,127.33,95.8
2025-12-12 17:00:22.364876,Downtown,821.58,71.97,89.2
2025-12-12 18:00:22.364876,Downtown,884.59,52.01,99.1
2025-12-12 19:00:22.364876,Downtown,408.54,22.4,46.0
2025-12-12 20:00:22.364876,Downtown,451.15,10.17,52.5
2025-12-12 21:00:22.364876,Downtown,416.4,3.96,49.1
2025-12-12 22:00:22.364876,Downtown,443.49,1.28,52.6
2025-12-12 23:00:22.364876,Downtown,440.83,0.46,52.4
2025-12-13 00:00:22.364876,Downtown,444.64,0.0,52.9
2025-12-13 01:00:22.364876,Downtown,392.86,0.02,46.8
2025-12-13 02:00:22.364876,Downtown,419.92,0.09,50.0
2025-12-13 03:00:22.364876,Downtown,437.57,0.3,52.1
2025-12-13 04:00:22.364876,Downtown,416.08,0.91,49.4
2025-12-13 05:00:22.364876,Downtown,409.35,2.97,48.4
2025-12-13 06:00:22.364876,Downtown,401.0,7.9,46.8
2025-12-13 07:00:22.364876,Downtown,418.12,18.93,47.5
2025-12-13 08:00:22.364876,Downtown,806.82,36.75,91.7
2025-12-13 09:00:22.364876,Downtown,944.63,82.4,102.6
2025-12-13 10:00:22.364876,Downtown,749.77,108.99,76.3
2025-12-13 11:00:22.364876,Downtown,759.0,157.92,71.6
2025-12-13 12:00:22.364876,Downtown,777.42,181.06,71.0
2025-12-13 13:00:22.364876,Downtown,876.71,131.82,88.7
2025-12-13 14:00:22.364876,Downtown,869.26,181.1,81.9
2025-12-13 15:00:22.364876,Downtown,852.42,121.23,87.0
2025-12-13 16:00:22.364876,Downtown,860.52,106.78,89.7
2025-12-13 17:00:22.364876,Downtown,905.59,63.37,100.3
2025-12-13 18:00:22.364876,Downtown,846.44,32.65,96.9
2025-12-13 19:00:22.364876,Downtown,464.73,19.42,53.0
2025-12-13 20:00:22.364876,Downtown,419.83,7.8,49.1
2025-12-13 21:00:22.364876,Downtown,433.39,3.32,51.2
2025-12-13 22:00:22.364876,Downtown,473.74,1.05,56.3
2025-12-13 23:00:22.364876,Downtown,380.17,0.33,45.2
2025-12-14 00:00:22.364876,Downtown,429.64,0.0,51.1
2025-12-14 01:00:22.364876,Downtown,399.44,0.02,47.5
2025-12-14 02:00:22.364876,Downtown,402.58,0.1,47.9
2025-12-14 03:00:22.364876,Downtown,417.68,0.33,49.7
2025-12-14 04:00:22.364876,Downtown,396.3,0.99,47.1
2025-12-14 05:00:22.364876,Downtown,428.54,2.93,50.7
2025-12-14 06:00:22.364876,Downtown,406.58,8.18,47.4
2025-12-14 07:00:22.364876,Downtown,421.46,18.05,48.0
2025-12-14 08:00:22.364876,Downtown,848.5,41.37,96.1
2025-12-14 09:00:22.364876,Downtown,846.98,72.91,92.2
2025-12-14 10:00:22.364876,Downtown,884.23,113.3,91.8
2025-12-14 11:00:22.364876,Downtown,827.81,155.92,80.0
2025-12-14 12:00:22.364876,Downtown,813.35,163.71,77.3
2025-12-14 13:00:22.364876,Downtown,826.02,173.98,77.6
2025-12-14 14:00:22.364876,Downtown,727.53,180.74,65.1
2025-12-14 15:00:22.364876,Downtown,865.89,133.74,87.2
2025-12-14 16:00:22.364876,Downtown,700.52,93.2,72.3
2025-12-14 17:00:22.364876,Downtown,859.65,66.73,94.4
2025-12-14 18:00:22.364876,Downtown,776.13,32.77,88.5
2025-12-14 19:00:22.364876,Downtown,434.13,18.75,49.5
2025-12-14 20:00:22.364876,Downtown,369.87,8.35,43.0
2025-12-14 21:00:22.364876,Downtown,435.71,2.6,51.6
2025-12-14 22:00:22.364876,Downtown,448.9,1.08,53.3
2025-12-14 23:00:22.364876,Downtown,410.53,0.29,48.8
2025-12-15 00:00:22.364876,Downtown,402.82,0.01,48.0
2025-12-15 01:00:22.364876,Downtown,411.02,0.02,48.9
2025-12-15 02:00:22.364876,Downtown,412.75,0.11,49.1
2025-12-15 03:00:22.364876,Downtown,419.57,0.36,49.9
2025-12-15 04:00:22.364876,Downtown,458.03,1.27,54.4
2025-12-15 05:00:22.364876,Downtown,423.59,4.34,49.9
2025-12-15 06:00:22.364876,Downtown,415.08,11.72,48.0
2025-12-15 07:00:22.364876,Downtown,406.8,24.55,45.5
2025-12-15 08:00:22.364876,Downtown,935.18,51.86,105.2
2025-12-15 09:00:22.364876,Downtown,778.08,87.9,82.2
2025-12-15 10:00:22.364876,Downtown,856.77,136.68,85.7
2025-12-15 11:00:22.364876,Downtown,851.12,164.3,81.8
2025-12-15 12:00:22.364876,Downtown,899.46,242.15,78.3
2025-12-15 13:00:22.364876,Downtown,851.57,241.55,72.6
2025-12-15 14:00:22.364876,Downtown,827.67,172.94,77.9
2025-12-15 15:00:22.364876,Downtown,751.29,194.56,66.3
2025-12-15 16:00:22.364876,Downtown,853.92,132.0,85.9
2025-12-15 17:00:22.364876,Downtown,859.04,105.62,89.7
2025-12-15 18:00:22.364876,Downtown,871.86,48.07,98.1
2025-12-15 19:00:22.364876,Downtown,434.34,26.29,48.6
2025-12-15 20:00:22.364876,Downtown,380.66,11.79,43.9
2025-12-15 21:00:22.364876,Downtown,399.8,3.94,47.1
2025-12-15 22:00:22.364876,Downtown,433.41,1.24,51.4
2025-12-15 23:00:22.364876,Downtown,421.45,0.42,50.1
2025-12-16 00:00:22.364876,Downtown,419.24,0.0,49.9
2025-12-16 01:00:22.364876,Downtown,420.88,0.02,50.1
2025-12-16 02:00:22.364876,Downtown,428.73,0.1,51.0
2025-12-16 03:00:22.364876,Downtown,386.77,0.43,46.0
2025-12-16 04:00:22.364876,Downtown,384.74,1.27,45.7
2025-12-16 05:00:22.364876,Downtown,436.9,4.57,51.5
2025-12-16 06:00:22.364876,Downtown,427.39,10.37,49.6
2025-12-16 07:00:22.364876,Downtown,449.22,27.45,50.2
2025-12-16 08:00:22.364876,Downtown,873.66,45.0,98.7
2025-12-16 09:00:22.364876,Downtown,831.87,93.42,87.9
2025-12-16 10:00:22.364876,Downtown,780.5,130.48,77.4
2025-12-16 11:00:22.364876,Downtown,780.91,209.92,68.0
2025-12-16 12:00:22.364876,Downtown,933.1,177.29,90.0
2025-12-16 13:00:22.364876,Downtown,787.94,240.73,65.1
2025-12-16 14:00:22.364876,Downtown,833.45,267.13,67.4
2025-12-16 15:00:22.364876,Downtown,835.5,181.35,77.9
2025-12-16 16:00:22.364876,Downtown,818.06,124.01,82.6
2025-12-16 17:00:22.364876,Downtown,804.17,76.98,86.6
2025-12-16 18:00:22.364876,Downtown,888.3,51.89,99.6
2025-12-16 19:00:22.364876,Downtown,440.79,24.98,49.5
2025-12-16 20:00:22.364876,Downtown,415.09,9.89,48.2
2025-12-16 21:00:22.364876,Downtown,427.18,3.39,50.5
2025-12-16 22:00:22.364876,Downtown,423.1,1.33,50.2
2025-12-16 23:00:22.364876,Downtown,414.02,0.44,49.2
2025-12-17 00:00:22.364876,Downtown,418.54,0.0,49.8
2025-12-17 01:00:22.364876,Downtown,439.21,0.02,52.3
2025-12-17 02:00:22.364876,Downtown,405.28,0.11,48.2
2025-12-17 03:00:22.364876,Downtown,421.75,0.43,50.2
2025-12-17 04:00:22.364876,Downtown,447.12,1.62,53.0
2025-12-17 05:00:22.364876,Downtown,383.01,3.45,45.2
2025-12-17 06:00:22.364876,Downtown,410.48,12.49,47.4
2025-12-17 07:00:22.364876,Downtown,426.37,21.25,48.2
2025-12-17 08:00:22.364876,Downtown,809.21,44.48,91.0
2025-12-17 09:00:22.364876,Downtown,867.2,86.24,93.0
2025-12-17 10:00:22.364876,Downtown,856.96,136.08,85.8
2025-12-17 11:00:22.364876,Downtown,755.17,190.41,67.2
2025-12-17 12:00:22.364876,Downtown,808.41,194.18,73.1
2025-12-17 13:00:22.364876,Downtown,858.89,220.12,76.0
2025-12-17 14:00:22.364876,Downtown,864.12,209.1,78.0
2025-12-17 15:00:22.364876,Downtown,855.56,183.01,80.1
2025-12-17 16:00:22.364876,Downtown,785.05,144.37,76.3
2025-12-17 17:00:22.364876,Downtown,869.96,94.7,92.3
2025-12-17 18:00:22.364876,Downtown,875.03,53.61,97.8
2025-12-17 19:00:22.364876,Downtown,416.85,28.17,46.3
2025-12-17 20:00:22.364876,Downtown,404.95,10.86,46.9
2025-12-17 21:00:22.364876,Downtown,412.52,4.87,48.5
2025-12-17 22:00:22.364876,Downtown,423.71,1.23,50.3
2025-12-17 23:00:22.364876,Downtown,436.37,0.47,51.9
2025-12-18 00:00:22.364876,Downtown,438.78,0.0,52.2
2025-12-18 01:00:22.364876,Downtown,399.51,0.03,47.6
2025-12-18 02:00:22.364876,Downtown,452.84,0.11,53.9
2025-12-18 03:00:22.364876,Downtown,427.76,0.42,50.9
2025-12-18 04:00:22.364876,Downtown,413.78,1.39,49.1
2025-12-18 05:00:22.364876,Downtown,399.51,4.11,47.1
2025-12-18 06:00:22.364876,Downtown,430.04,9.72,50.0
2025-12-18 07:00:22.364876,Downtown,412.76,25.04,46.2
2025-12-18 08:00:22.364876,Downtown,814.83,43.35,91.8
2025-12-18 09:00:22.364876,Downtown,777.29,92.06,81.6
2025-12-18 10:00:22.364876,Downtown,797.47,131.55,79.3
2025-12-18 11:00:22.364876,Downtown,752.28,178.99,68.2
2025-12-18 12:00:22.364876,Downtown,828.33,208.43,73.8
2025-12-18 13:00:22.364876,Downtown,778.92,241.1,64.0
2025-12-18 14:00:22.364876,Downtown,870.49,241.24,74.9
2025-12-18 15:00:22.364876,Downtown,787.32,200.1,69.9
2025-12-18 16:00:22.364876,Downtown,842.23,120.34,85.9
2025-12-18 17:00:22.364876,Downtown,890.28,88.14,95.5
2025-12-18 18:00:22.364876,Downtown,849.38,51.8,94.9
2025-12-18 19:00:22.364876,Downtown,374.21,23.34,41.8
2025-12-18 20:00:22.364876,Downtown,495.24,11.13,57.6
2025-12-18 21:00:22.364876,Downtown,337.61,3.69,39.8
2025-12-18 22:00:22.364876,Downtown,370.42,1.6,43.9
2025-12-18 23:00:22.364876,Downtown,451.52,0.41,53.7
2025-12-19 00:00:22.364876,Downtown,416.41,0.01,49.6
2025-12-19 01:00:22.364876,Downtown,444.05,0.02,52.9
2025-12-19 02:00:22.364876,Downtown,442.08,0.11,52.6
2025-12-19 03:00:22.364876,Downtown,410.3,0.41,48.8
2025-12-19 04:00:22.364876,Downtown,387.03,1.21,45.9
2025-12-19 05:00:22.364876,Downtown,463.75,4.21,54.7
2025-12-19 06:00:22.364876,Downtown,415.17,11.53,48.1
2025-12-19 07:00:22.364876,Downtown,408.42,24.48,45.7
2025-12-19 08:00:22.364876,Downtown,778.66,45.24,87.3
2025-12-19 09:00:22.364876,Downtown,793.71,92.95,83.4
2025-12-19 10:00:22.364876,Downtown,852.93,130.07,86.1
2025-12-19 11:00:22.364876,Downtown,835.23,158.55,80.6
2025-12-19 12:00:22.364876,Downtown,757.86,264.17,58.8
2025-12-19 13:00:22.364876,Downtown,857.97,277.79,69.1
2025-12-19 14:00:22.364876,Downtown,811.81,258.12,65.9
2025-12-19 15:00:22.364876,Downtown,880.78,213.22,79.5
2025-12-19 16:00:22.364876,Downtown,840.85,128.91,84.8
2025-12-19 17:00:22.364876,Downtown,833.7,96.07,87.8
2025-12-19 18:00:22.364876,Downtown,857.45,56.71,95.3
2025-12-19 19:00:22.364876,Downtown,449.15,17.87,51.3
2025-12-19 20:00:22.364876,Downtown,380.64,9.37,44.2
2025-12-19 21:00:22.364876,Downtown,422.22,4.36,49.7
2025-12-19 22:00:22.364876,Downtown,437.87,1.18,52.0
2025-12-19 23:00:22.364876,Downtown,403.82,0.43,48.0
2025-12-20 00:00:22.364876,Downtown,426.97,0.0,50.8
2025-12-20 01:00:22.364876,Downtown,397.97,0.02,47.4
2025-12-20 02:00:22.364876,Downtown,419.52,0.09,49.9
2025-12-20 03:00:22.364876,Downtown,424.18,0.28,50.5
2025-12-20 04:00:22.364876,Downtown,413.25,1.01,49.1
2025-12-20 05:00:22.364876,Downtown,424.95,2.73,50.3
2025-12-20 06:00:22.364876,Downtown,424.96,7.6,49.7
2025-12-20 07:00:22.364876,Downtown,428.8,17.27,49.0
2025-12-20 08:00:22.364876,Downtown,797.96,35.25,90.8
2025-12-20 09:00:22.364876,Downtown,871.46,77.46,94.5
2025-12-20 10:00:22.364876,Downtown,813.42,92.66,85.8
2025-12-20 11:00:22.364876,Downtown,761.37,134.71,74.6
2025-12-20 12:00:22.364876,Downtown,800.41,173.5,74.6
2025-12-20 13:00:22.364876,Downtown,849.75,209.99,76.2
2025-12-20 14:00:22.364876,Downtown,812.71,157.67,78.0
2025-12-20 15:00:22.364876,Downtown,805.61,128.17,80.6
2025-12-20 16:00:22.364876,Downtown,742.6,116.7,74.5
2025-12-20 17:00:22.364876,Downtown,874.54,76.77,95.0
2025-12-20 18:00:22.364876,Downtown,879.72,38.14,100.2
2025-12-20 19:00:22.364876,Downtown,424.06,20.0,48.1
2025-12-20 20:00:22.364876,Downtown,474.95,8.82,55.5
2025-12-20 21:00:22.364876,Downtown,441.68,3.72,52.1
2025-12-20 22:00:22.364876,Downtown,464.18,1.23,55.1
2025-12-20 23:00:22.364876,Downtown,403.2,0.32,48.0
2025-12-21 00:00:22.364876,Downtown,377.11,0.0,44.9
2025-12-21 01:00:22.364876,Downtown,430.89,0.02,51.3
2025-12-21 02:00:22.364876,Downtown,391.44,0.08,46.6
2025-12-21 03:00:22.364876,Downtown,453.65,0.28,54.0
2025-12-21 04:00:22.364876,Downtown,430.95,1.13,51.2
2025-12-21 05:00:22.364876,Downtown,399.42,3.09,47.2
2025-12-21 06:00:22.364876,Downtown,375.86,7.55,43.8
2025-12-21 07:00:22.364876,Downtown,365.13,18.03,41.3
2025-12-21 08:00:22.364876,Downtown,908.3,36.35,103.8
2025-12-21 09:00:22.364876,Downtown,842.78,70.41,91.9
2025-12-21 10:00:22.364876,Downtown,857.46,106.66,89.4
2025-12-21 11:00:22.364876,Downtown,823.98,131.82,82.4
2025-12-21 12:00:22.364876,Downtown,764.12,209.27,66.1
2025-12-21 13:00:22.364876,Downtown,818.04,180.64,75.9
2025-12-21 14:00:22.364876,Downtown,845.36,176.26,79.7
2025-12-21 15:00:22.364876,Downtown,843.92,152.64,82.3
2025-12-21 16:00:22.364876,Downtown,846.03,98.73,89.0
2025-12-21 17:00:22.364876,Downtown,849.79,63.59,93.6
2025-12-21 18:00:22.364876,Downtown,870.37,37.74,99.1
2025-12-21 19:00:22.364876,Downtown,458.77,17.97,52.5
2025-12-21 20:00:22.364876,Downtown,436.55,7.42,51.1
2025-12-21 21:00:22.364876,Downtown,450.14,2.81,53.3
2025-12-21 22:00:22.364876,Downtown,450.15,0.94,53.5
2025-12-21 23:00:22.364876,Downtown,425.1,0.33,50.6
2025-12-22 00:00:22.364876,Downtown,443.2,0.0,52.8
2025-12-22 01:00:22.364876,Downtown,452.89,0.02,53.9
2025-12-22 02:00:22.364876,Downtown,433.94,0.09,51.6
2025-12-22 03:00:22.364876,Downtown,449.41,0.41,53.5
2025-12-22 04:00:22.364876,Downtown,446.52,1.39,53.0
2025-12-22 05:00:22.364876,Downtown,433.88,3.5,51.2
2025-12-22 06:00:22.364876,Downtown,353.72,11.31,40.8
2025-12-22 07:00:22.364876,Downtown,429.83,20.71,48.7
2025-12-22 08:00:22.364876,Downtown,856.33,51.57,95.8
2025-12-22 09:00:22.364876,Downtown,866.23,79.24,93.7
2025-12-22 10:00:22.364876,Downtown,823.39,161.32,78.8
2025-12-22 11:00:22.364876,Downtown,841.75,187.82,77.8
2025-12-22 12:00:22.364876,Downtown,793.69,229.34,67.2
2025-12-22 13:00:22.364876,Downtown,755.86,256.39,59.5
2025-12-22 14:00:22.364876,Downtown,920.93,205.46,85.2
2025-12-22 15:00:22.364876,Downtown,827.84,189.72,76.0
2025-12-22 16:00:22.364876,Downtown,780.25,127.76,77.7
2025-12-22 17:00:22.364876,Downtown,885.83,90.67,94.7
2025-12-22 18:00:22.364876,Downtown,850.35,45.06,95.9
2025-12-22 19:00:22.364876,Downtown,419.39,21.5,47.4
2025-12-22 20:00:22.364876,Downtown,470.89,13.32,54.5
2025-12-22 21:00:22.364876,Downtown,409.29,4.4,48.2
2025-12-22 22:00:22.364876,Downtown,430.77,1.24,51.1
2025-12-22 23:00:22.364876,Downtown,430.61,0.44,51.2
2025-12-23 00:00:22.364876,Downtown,374.89,0.01,44.6
2025-12-23 01:00:22.364876,Downtown,415.36,0.03,49.4
2025-12-23 02:00:22.364876,Downtown,395.93,0.13,47.1
2025-12-23 03:00:22.364876,Downtown,478.75,0.42,56.9
2025-12-23 04:00:22.364876,Downtown,410.52,1.16,48.7
2025-12-23 05:00:22.364876,Downtown,412.81,3.67,48.7
2025-12-23 06:00:22.364876,Downtown,450.19,12.49,52.1
2025-12-23 07:00:22.364876,Downtown,420.43,26.65,46.9
2025-12-23 08:00:22.364876,Downtown,876.15,36.84,99.9
2025-12-23 09:00:22.364876,Downtown,796.55,85.93,84.6
2025-12-23 10:00:22.364876,Downtown,834.67,128.41,84.1
2025-12-23 11:00:22.364876,Downtown,877.79,188.95,82.0
2025-12-23 12:00:22.364876,Downtown,852.66,220.51,75.3
2025-12-23 13:00:22.364876,Downtown,838.94,241.44,71.1
2025-12-23 14:00:22.364876,Downtown,878.41,213.06,79.2
2025-12-23 15:00:22.364876,Downtown,787.14,191.47,70.9
2025-12-23 16:00:22.364876,Downtown,842.28,130.63,84.7
2025-12-23 17:00:22.364876,Downtown,806.08,76.82,86.8
2025-12-23 18:00:22.364876,Downtown,860.5,57.95,95.5
2025-12-23 19:00:22.364876,Downtown,434.17,26.49,48.5
2025-12-23 20:00:22.364876,Downtown,417.82,10.2,48.5
2025-12-23 21:00:22.364876,Downtown,420.99,3.82,49.7
2025-12-23 22:00:22.364876,Downtown,408.39,1.7,48.4
2025-12-23 23:00:22.364876,Downtown,488.48,0.43,58.1
2025-12-24 00:00:22.364876,Downtown,415.02,0.0,49.4
2025-12-24 01:00:22.364876,Downtown,429.85,0.03,51.2
2025-12-24 02:00:22.364876,Downtown,409.78,0.12,48.8
2025-12-24 03:00:22.364876,Downtown,409.62,0.38,48.7
2025-12-24 04:00:22.364876,Downtown,427.56,1.5,50.7
2025-12-24 05:00:22.364876,Downtown,424.94,3.89,50.1
2025-12-24 06:00:22.364876,Downtown,360.2,9.48,41.8
2025-12-24 07:00:22.364876,Downtown,422.62,23.78,47.5
2025-12-24 08:00:22.364876,Downtown,866.96,58.06,96.3
2025-12-24 09:00:22.364876,Downtown,819.27,79.57,88.1
2025-12-24 10:00:22.364876,Downtown,750.75,137.54,73.0
