timestamp,zone,usage_liters,pressure_bar,pipe_leak_risk
2025-12-08 10:02:21.996884,MG Road,449.7,4.29,0.089
2025-12-08 11:02:21.996884,MG Road,523.8,4.5,0.14
2025-12-08 12:02:21.996884,MG Road,556.6,4.36,0.081
2025-12-08 13:02:21.996884,MG Road,513.3,4.39,0.155
2025-12-08 14:02:21.996884,MG Road,522.3,4.63,0.402
2025-12-08 15:02:21.996884,MG Road,440.6,4.77,0.142
2025-12-08 16:02:21.996884,MG Road,517.0,4.27,0.228
2025-12-08 17:02:21.996884,MG Road,514.4,4.85,0.072
2025-12-08 18:02:21.996884,MG Road,785.3,4.24,0.007
2025-12-08 19:02:21.996884,MG Road,580.6,4.4,0.208
2025-12-08 20:02:21.996884,MG Road,642.0,4.81,0.1
2025-12-08 21:02:21.996884,MG Road,706.2,4.83,0.138
2025-12-08 22:02:21.996884,MG Road,494.4,4.66,0.004
2025-12-08 23:02:21.996884,MG Road,581.5,4.95,0.08
2025-12-09 00:02:21.996884,MG Road,496.6,4.74,0.223
2025-12-09 01:02:21.996884,MG Road,508.7,4.79,0.053
2025-12-09 02:02:21.996884,MG Road,503.4,4.79,0.024
2025-12-09 03:02:21.996884,MG Road,458.3,4.66,0.255
2025-12-09 04:02:21.996884,MG Road,438.7,5.08,0.009
2025-12-09 05:02:21.996884,MG Road,467.8,3.81,0.13
2025-12-09 06:02:21.996884,MG Road,668.5,4.63,0.127
2025-12-09 07:02:21.996884,MG Road,762.5,4.36,0.096
2025-12-09 08:02:21.996884,MG Road,694.6,4.04,0.414
2025-12-09 09:02:21.996884,MG Road,732.7,4.63,0.225
2025-12-09 10:02:21.996884,MG Road,477.7,4.21,0.032
2025-12-09 11:02:21.996884,MG Road,441.7,4.34,0.055
2025-12-09 12:02:21.996884,MG Road,501.3,4.55,0.202
2025-12-09 13:02:21.996884,MG Road,527.0,4.41,0.293
2025-12-09 14:02:21.996884,MG Road,471.9,4.99,0.053
2025-12-09 15:02:21.996884,MG Road,486.7,4.45,0.051
2025-12-09 16:02:21.996884,MG Road,463.1,4.67,0.072
2025-12-09 17:02:21.996884,MG Road,486.1,4.34,0.125
2025-12-09 18:02:21.996884,MG Road,597.8,4.65,0.164
2025-12-09 19:02:21.996884,MG Road,642.9,4.24,0.13
2025-12-09 20:02:21.996884,MG Road,668.2,5.03,0.053
2025-12-09 21:02:21.996884,MG Road,637.6,4.96,0.143
2025-12-09 22:02:21.996884,MG Road,472.4,4.37,0.239
2025-12-09 23:02:21.996884,MG Road,533.1,4.6,0.253
2025-12-10 00:02:21.996884,MG Road,524.1,5.01,0.082
2025-12-10 01:02:21.996884,MG Road,552.3,4.7,0.308
2025-12-10 02:02:21.996884,MG Road,566.9,4.52,0.19
2025-12-10 03:02:21.996884,MG Road,479.8,4.16,0.228
2025-12-10 04:02:21.996884,MG Road,471.5,4.88,0.184
2025-12-10 05:02:21.996884,MG Road,521.2,4.28,0.062
2025-12-10 06:02:21.996884,MG Road,718.5,4.42,0.125
2025-12-10 07:02:21.996884,MG Road,713.6,4.45,0.041
2025-12-10 08:02:21.996884,MG Road,747.6,4.37,0.239
2025-12-10 09:02:21.996884,MG Road,701.8,4.21,0.112
2025-12-10 10:02:21.996884,MG Road,523.3,4.0,0.122
2025-12-10 11:02:21.996884,MG Road,507.4,4.45,0.085
2025-12-10 12:02:21.996884,MG Road,499.7,4.44,0.048
2025-12-10 13:02:21.996884,MG Road,432.7,4.55,0.221
2025-12-10 14:02:21.996884,MG Road,441.6,4.16,0.151
2025-12-10 15:02:21.996884,MG Road,533.7,4.28,0.029
2025-12-10 16:02:21.996884,MG Road,484.8,4.33,0.093
2025-12-10 17:02:21.996884,MG Road,557.1,4.77,0.118
2025-12-10 18:02:21.996884,MG Road,665.0,5.01,0.173
2025-12-10 19:02:21.996884,MG Road,603.1,4.71,0.148
2025-12-10 20:02:21.996884,MG Road,695.1,4.33,0.084
2025-12-10 21:02:21.996884,MG Road,587.3,4.36,0.018
2025-12-10 22:02:21.996884,MG Road,485.4,4.82,0.125
2025-12-10 23:02:21.996884,MG Road,497.0,4.89,0.184
2025-12-11 00:02:21.996884,MG Road,435.2,4.17,0.097
2025-12-11 01:02:21.996884,MG Road,488.1,4.63,0.301
2025-12-11 02:02:21.996884,MG Road,502.2,4.48,0.108
2025-12-11 03:02:21.996884,MG Road,522.2,4.48,0.103
2025-12-11 04:02:21.996884,MG Road,497.5,4.27,0.116
2025-12-11 05:02:21.996884,MG Road,535.3,3.59,0.56
2025-12-11 06:02:21.996884,MG Road,745.4,4.78,0.124
2025-12-11 07:02:21.996884,MG Road,819.2,4.84,0.094
2025-12-11 08:02:21.996884,MG Road,665.3,3.87,0.041
2025-12-11 09:02:21.996884,MG Road,682.6,4.1,0.254
2025-12-11 10:02:21.996884,MG Road,481.8,4.07,0.04
2025-12-11 11:02:21.996884,MG Road,449.1,4.5,0.167
2025-12-11 12:02:21.996884,MG Road,512.1,4.98,0.114
2025-12-11 13:02:21.996884,MG Road,474.1,4.14,0.086
2025-12-11 14:02:21.996884,MG Road,446.6,4.13,0.011
2025-12-11 15:02:21.996884,MG Road,556.5,4.35,0.172
2025-12-11 16:02:21.996884,MG Road,560.3,4.89,0.099
2025-12-11 17:02:21.996884,MG Road,460.7,4.63,0.06
2025-12-11 18:02:21.996884,MG Road,654.7,4.56,0.225
2025-12-11 19:02:21.996884,MG Road,638.2,4.26,0.06
2025-12-11 20:02:21.996884,MG Road,671.5,3.75,0.117
2025-12-11 21:02:21.996884,MG Road,640.6,4.6,0.106
2025-12-11 22:02:21.996884,MG Road,490.7,4.8,0.417
2025-12-11 23:02:21.996884,MG Road,440.7,4.71,0.25
2025-12-12 00:02:21.996884,MG Road,523.0,4.2,0.016
2025-12-12 01:02:21.996884,MG Road,412.1,4.68,0.092
2025-12-12 02:02:21.996884,MG Road,497.9,4.79,0.357
2025-12-12 03:02:21.996884,MG Road,518.2,4.31,0.348
2025-12-12 04:02:21.996884,MG Road,500.0,4.52,0.119
2025-12-12 05:02:21.996884,MG Road,489.8,4.32,0.156
2025-12-12 06:02:21.996884,MG Road,658.1,4.29,0.229
2025-12-12 07:02:21.996884,MG Road,697.2,4.6,0.29
2025-12-12 08:02:21.996884,MG Road,762.3,4.69,0.077
2025-12-12 09:02:21.996884,MG Road,654.9,4.06,0.005
2025-12-12 10:02:21.996884,MG Road,523.3,3.85,0.14
2025-12-12 11:02:21.996884,MG Road,509.1,4.72,0.102
2025-12-12 12:02:21.996884,MG Road,439.2,4.65,0.155
2025-12-12 13:02:21.996884,MG Road,548.1,4.63,0.382
2025-12-12 14:02:21.996884,MG Road,493.1,4.57,0.052
2025-12-12 15:02:21.996884,MG Road,514.8,4.26,0.113
2025-12-12 16:02:21.996884,MG Road,539.1,4.35,0.187
2025-12-12 17:02:21.996884,MG Road,484.1,4.39,0.066
2025-12-12 18:02:21.996884,MG Road,696.4,4.93,0.332
2025-12-12 19:02:21.996884,MG Road,679.5,4.25,0.116
2025-12-12 20:02:21.996884,MG Road,640.7,4.51,0.041
2025-12-12 21:02:21.996884,MG Road,623.4,4.35,0.14
2025-12-12 22:02:21.996884,MG Road,527.5,4.74,0.006
2025-12-12 23:02:21.996884,MG Road,485.8,4.34,0.104
2025-12-13 00:02:21.996884,MG Road,524.7,4.79,0.007
2025-12-13 01:02:21.996884,MG Road,509.0,4.93,0.028
2025-12-13 02:02:21.996884,MG Road,491.1,4.29,0.088
2025-12-13 03:02:21.996884,MG Road,487.0,4.57,0.07
2025-12-13 04:02:21.996884,MG Road,493.5,4.56,0.307
2025-12-13 05:02:21.996884,MG Road,532.4,4.63,0.071
2025-12-13 06:02:21.996884,MG Road,700.4,4.43,0.098
2025-12-13 07:02:21.996884,MG Road,726.5,4.35,0.402
2025-12-13 08:02:21.996884,MG Road,669.2,4.4,0.222
2025-12-13 09:02:21.996884,MG Road,742.3,4.61,0.461
2025-12-13 10:02:21.996884,MG Road,475.3,4.42,0.161
2025-12-13 11:02:21.996884,MG Road,488.0,4.5,0.193
2025-12-13 12:02:21.996884,MG Road,583.6,4.32,0.043
2025-12-13 13:02:21.996884,MG Road,507.1,4.55,0.084
2025-12-13 14:02:21.996884,MG Road,533.3,4.48,0.119
2025-12-13 15:02:21.996884,MG Road,548.1,4.16,0.203
2025-12-13 16:02:21.996884,MG Road,414.9,4.47,0.059
2025-12-13 17:02:21.996884,MG Road,522.6,4.91,0.17
2025-12-13 18:02:21.996884,MG Road,687.2,4.48,0.069
2025-12-13 19:02:21.996884,MG Road,592.1,4.98,0.072
2025-12-13 20:02:21.996884,MG Road,616.0,4.66,0.489
2025-12-13 21:02:21.996884,MG Road,669.6,4.18,0.136
2025-12-13 22:02:21.996884,MG Road,453.6,4.27,0.164
2025-12-13 23:02:21.996884,MG Road,538.1,4.61,0.077
2025-12-14 00:02:21.996884,MG Road,550.8,4.23,0.054
2025-12-14 01:02:21.996884,MG Road,533.4,4.36,0.049
2025-12-14 02:02:21.996884,MG Road,535.5,4.19,0.156
2025-12-14 03:02:21.996884,MG Road,485.7,4.17,0.092
2025-12-14 04:02:21.996884,MG Road,546.2,4.99,0.074
2025-12-14 05:02:21.996884,MG Road,476.4,4.93,0.092
2025-12-14 06:02:21.996884,MG Road,662.2,4.58,0.146
2025-12-14 07:02:21.996884,MG Road,658.2,4.15,0.274
2025-12-14 08:02:21.996884,MG Road,724.3,5.13,0.057
2025-12-14 09:02:21.996884,MG Road,727.8,4.71,0.135
2025-12-14 10:02:21.996884,MG Road,474.5,4.2,0.054
2025-12-14 11:02:21.996884,MG Road,494.2,3.92,0.011
2025-12-14 12:02:21.996884,MG Road,496.8,4.85,0.099
2025-12-14 13:02:21.996884,MG Road,460.1,4.4,0.116
2025-12-14 14:02:21.996884,MG Road,507.0,4.65,0.115
2025-12-14 15:02:21.996884,MG Road,473.0,4.64,0.017
2025-12-14 16:02:21.996884,MG Road,542.5,4.71,0.046
2025-12-14 17:02:21.996884,MG Road,508.7,4.34,0.206
2025-12-14 18:02:21.996884,MG Road,624.0,4.28,0.023
2025-12-14 19:02:21.996884,MG Road,662.1,4.34,0.368
2025-12-14 20:02:21.996884,MG Road,633.7,4.98,0.124
2025-12-14 21:02:21.996884,MG Road,617.6,4.56,0.109
2025-12-14 22:02:21.996884,MG Road,515.4,5.01,0.037
2025-12-14 23:02:21.996884,MG Road,519.7,4.66,0.155
2025-12-15 00:02:21.996884,MG Road,500.6,4.22,0.095
2025-12-15 01:02:21.996884,MG Road,502.8,4.65,0.09
2025-12-15 02:02:21.996884,MG Road,512.9,4.47,0.106
2025-12-15 03:02:21.996884,MG Road,461.3,4.08,0.215
2025-12-15 04:02:21.996884,MG Road,542.8,4.54,0.019
2025-12-15 05:02:21.996884,MG Road,533.6,4.52,0.285
2025-12-15 06:02:21.996884,MG Road,746.5,4.78,0.141
2025-12-15 07:02:21.996884,MG Road,671.7,4.59,0.044
2025-12-15 08:02:21.996884,MG Road,694.5,4.83,0.079
2025-12-15 09:02:21.996884,MG Road,717.0,4.65,0.231
2025-12-15 10:02:21.996884,MG Road,429.8,4.35,0.222
2025-12-15 11:02:21.996884,MG Road,505.8,5.08,0.095
2025-12-15 12:02:21.996884,MG Road,517.5,4.21,0.356
2025-12-15 13:02:21.996884,MG Road,478.5,4.52,0.042
2025-12-15 14:02:21.996884,MG Road,465.5,4.72,0.221
2025-12-15 15:02:21.996884,MG Road,478.5,4.65,0.305
2025-12-15 16:02:21.996884,MG Road,442.4,4.44,0.221
2025-12-15 17:02:21.996884,MG Road,440.0,4.68,0.05
2025-12-15 18:02:21.996884,MG Road,661.5,4.85,0.162
2025-12-15 19:02:21.996884,MG Road,666.3,4.18,0.089
2025-12-15 20:02:21.996884,MG Road,649.1,4.68,0.142
2025-12-15 21:02:21.996884,MG Road,650.1,4.88,0.085
2025-12-15 22:02:21.996884,MG Road,587.8,4.63,0.185
2025-12-15 23:02:21.996884,MG Road,489.4,4.89,0.229
2025-12-16 00:02:21.996884,MG Road,437.6,4.22,0.237
2025-12-16 01:02:21.996884,MG Road,551.0,4.44,0.163
2025-12-16 02:02:21.996884,MG Road,534.3,4.62,0.247
2025-12-16 03:02:21.996884,MG Road,537.0,4.66,0.261
2025-12-16 04:02:21.996884,MG Road,508.6,4.66,0.013
2025-12-16 05:02:21.996884,MG Road,469.7,4.91,0.021
2025-12-16 06:02:21.996884,MG Road,647.9,5.07,0.055
2025-12-16 07:02:21.996884,MG Road,776.7,4.67,0.231
2025-12-16 08:02:21.996884,MG Road,662.3,4.35,0.148
2025-12-16 09:02:21.996884,MG Road,672.9,4.66,0.208
2025-12-16 10:02:21.996884,MG Road,509.3,4.85,0.275
2025-12-16 11:02:21.996884,MG Road,445.1,4.66,0.102
2025-12-16 12:02:21.996884,MG Road,546.9,4.92,0.198
2025-12-16 13:02:21.996884,MG Road,487.0,4.23,0.315
2025-12-16 14:02:21.996884,MG Road,528.9,4.25,0.452
2025-12-16 15:02:21.996884,MG Road,515.3,4.11,0.168
2025-12-16 16:02:21.996884,MG Road,490.8,4.73,0.111
2025-12-16 17:02:21.996884,MG Road,457.3,4.47,0.13
2025-12-16 18:02:21.996884,MG Road,654.7,4.55,0.081
2025-12-16 19:02:21.996884,MG Road,703.1,4.66,0.22
2025-12-16 20:02:21.996884,MG Road,624.7,4.77,0.12
2025-12-16 21:02:21.996884,MG Road,624.4,4.11,0.065
2025-12-16 22:02:21.996884,MG Road,502.5,4.29,0.202
2025-12-16 23:02:21.996884,MG Road,436.0,4.18,0.013
2025-12-17 00:02:21.996884,MG Road,527.6,4.39,0.136
2025-12-17 01:02:21.996884,MG Road,479.5,3.96,0.095
2025-12-17 02:02:21.996884,MG Road,495.5,4.33,0.196
2025-12-17 03:02:21.996884,MG Road,517.2,4.43,0.018
2025-12-17 04:02:21.996884,MG Road,461.9,4.35,0.167
2025-12-17 05:02:21.996884,MG Road,517.8,4.34,0.148
2025-12-17 06:02:21.996884,MG Road,775.1,4.52,0.16
2025-12-17 07:02:21.996884,MG Road,622.0,4.6,0.248
2025-12-17 08:02:21.996884,MG Road,610.1,4.39,0.102
2025-12-17 09:02:21.996884,MG Road,786.7,4.83,0.043
2025-12-17 10:02:21.996884,MG Road,483.4,4.54,0.182
2025-12-17 11:02:21.996884,MG Road,518.1,4.92,0.229
2025-12-17 12:02:21.996884,MG Road,533.5,4.3,0.245
2025-12-17 13:02:21.996884,MG Road,466.0,4.64,0.157
2025-12-17 14:02:21.996884,MG Road,546.2,4.71,0.201
2025-12-17 15:02:21.996884,MG Road,525.0,4.79,0.02
2025-12-17 16:02:21.996884,MG Road,464.7,3.88,0.199
2025-12-17 17:02:21.996884,MG Road,490.7,4.08,0.248
2025-12-17 18:02:21.996884,MG Road,667.0,4.29,0.089
2025-12-17 19:02:21.996884,MG Road,610.1,5.07,0.02
2025-12-17 20:02:21.996884,MG Road,669.9,4.53,0.336
2025-12-17 21:02:21.996884,MG Road,646.5,4.63,0.295
2025-12-17 22:02:21.996884,MG Road,500.2,4.21,0.017
2025-12-17 23:02:21.996884,MG Road,532.4,4.9,0.051
2025-12-18 00:02:21.996884,MG Road,432.2,4.44,0.394
2025-12-18 01:02:21.996884,MG Road,481.4,4.66,0.141
2025-12-18 02:02:21.996884,MG Road,506.3,4.68,0.037
2025-12-18 03:02:21.996884,MG Road,544.1,4.11,0.114
2025-12-18 04:02:21.996884,MG Road,444.7,4.47,0.372
2025-12-18 05:02:21.996884,MG Road,579.0,4.57,0.054
2025-12-18 06:02:21.996884,MG Road,678.2,4.65,0.05
2025-12-18 07:02:21.996884,MG Road,696.0,4.5,0.452
2025-12-18 08:02:21.996884,MG Road,687.2,4.59,0.355
2025-12-18 09:02:21.996884,MG Road,692.7,4.37,0.223
2025-12-18 10:02:21.996884,MG Road,433.2,4.8,0.049
2025-12-18 11:02:21.996884,MG Road,521.3,4.44,0.085
2025-12-18 12:02:21.996884,MG Road,489.8,4.76,0.223
2025-12-18 13:02:21.996884,MG Road,503.8,4.25,0.551
2025-12-18 14:02:21.996884,MG Road,559.2,4.17,0.256
2025-12-18 15:02:21.996884,MG Road,571.2,4.65,0.01
2025-12-18 16:02:21.996884,MG Road,500.0,4.26,0.031
2025-12-18 17:02:21.996884,MG Road,478.3,4.6,0.015
2025-12-18 18:02:21.996884,MG Road,608.2,4.52,0.336
2025-12-18 19:02:21.996884,MG Road,682.0,4.64,0.193
2025-12-18 20:02:21.996884,MG Road,695.3,4.39,0.222
2025-12-18 21:02:21.996884,MG Road,670.0,4.61,0.424
2025-12-18 22:02:21.996884,MG Road,460.1,4.88,0.015
2025-12-18 23:02:21.996884,MG Road,560.1,4.5,0.109
2025-12-19 00:02:21.996884,MG Road,520.9,4.4,0.399
2025-12-19 01:02:21.996884,MG Road,480.2,4.41,0.159
2025-12-19 02:02:21.996884,MG Road,558.8,4.12,0.36
2025-12-19 03:02:21.996884,MG Road,510.5,4.76,0.018
2025-12-19 04:02:21.996884,MG Road,468.0,4.26,0.202
2025-12-19 05:02:21.996884,MG Road,495.2,4.78,0.251
2025-12-19 06:02:21.996884,MG Road,658.0,4.25,0.078
2025-12-19 07:02:21.996884,MG Road,721.1,4.5,0.145
2025-12-19 08:02:21.996884,MG Road,620.5,4.24,0.035
2025-12-19 09:02:21.996884,MG Road,659.3,4.21,0.508
2025-12-19 10:02:21.996884,MG Road,545.8,4.93,0.23
2025-12-19 11:02:21.996884,MG Road,482.6,4.97,0.498
2025-12-19 12:02:21.996884,MG Road,475.4,4.55,0.11
2025-12-19 13:02:21.996884,MG Road,420.3,4.44,0.085
2025-12-19 14:02:21.996884,MG Road,510.4,4.24,0.09
2025-12-19 15:02:21.996884,MG Road,527.3,4.31,0.079
2025-12-19 16:02:21.996884,MG Road,503.8,4.19,0.192
2025-12-19 17:02:21.996884,MG Road,546.2,4.79,0.232
2025-12-19 18:02:21.996884,MG Road,608.2,4.58,0.083
2025-12-19 19:02:21.996884,MG Road,663.1,4.65,0.141
2025-12-19 20:02:21.996884,MG Road,711.3,4.09,0.033
2025-12-19 21:02:21.996884,MG Road,625.7,4.21,0.249
2025-12-19 22:02:21.996884,MG Road,524.4,3.69,0.105
2025-12-19 23:02:21.996884,MG Road,473.0,4.19,0.356
2025-12-20 00:02:21.996884,MG Road,472.9,4.25,0.233
2025-12-20 01:02:21.996884,MG Road,510.8,4.72,0.123
2025-12-20 02:02:21.996884,MG Road,466.8,4.45,0.041
2025-12-20 03:02:21.996884,MG Road,515.8,4.3,0.068
2025-12-20 04:02:21.996884,MG Road,496.0,4.43,0.393
2025-12-20 05:02:21.996884,MG Road,540.5,4.4,0.038
2025-12-20 06:02:21.996884,MG Road,678.7,4.61,0.212
2025-12-20 07:02:21.996884,MG Road,629.4,4.8,0.247
2025-12-20 08:02:21.996884,MG Road,717.7,4.99,0.235
2025-12-20 09:02:21.996884,MG Road,729.9,4.93,0.274
2025-12-20 10:02:21.996884,MG Road,521.5,4.42,0.019
2025-12-20 11:02:21.996884,MG Road,512.5,4.48,0.109
2025-12-20 12:02:21.996884,MG Road,530.7,4.59,0.216
2025-12-20 13:02:21.996884,MG Road,512.7,4.39,0.04
2025-12-20 14:02:21.996884,MG Road,459.2,4.38,0.236
2025-12-20 15:02:21.996884,MG Road,517.2,4.82,0.107
2025-12-20 16:02:21.996884,MG Road,501.7,4.61,0.184
2025-12-20 17:02:21.996884,MG Road,478.4,4.76,0.079
2025-12-20 18:02:21.996884,MG Road,605.9,5.33,0.21
2025-12-20 19:02:21.996884,MG Road,650.3,4.8,0.178
2025-12-20 20:02:21.996884,MG Road,594.1,3.99,0.371
2025-12-20 21:02:21.996884,MG Road,642.5,4.04,0.09
2025-12-20 22:02:21.996884,MG Road,447.3,4.72,0.085
2025-12-20 23:02:21.996884,MG Road,498.8,5.02,0.194
2025-12-21 00:02:21.996884,MG Road,574.2,4.76,0.211
2025-12-21 01:02:21.996884,MG Road,515.0,5.04,0.095
2025-12-21 02:02:21.996884,MG Road,529.8,4.36,0.089
2025-12-21 03:02:21.996884,MG Road,486.7,4.59,0.298
2025-12-21 04:02:21.996884,MG Road,465.6,4.51,0.23
2025-12-21 05:02:21.996884,MG Road,470.6,4.46,0.084
2025-12-21 06:02:21.996884,MG Road,758.4,4.12,0.26
2025-12-21 07:02:21.996884,MG Road,697.4,4.13,0.216
2025-12-21 08:02:21.996884,MG Road,696.9,4.28,0.016
2025-12-21 09:02:21.996884,MG Road,764.6,4.39,0.132
2025-12-21 10:02:21.996884,MG Road,533.0,4.65,0.29
2025-12-21 11:02:21.996884,MG Road,544.9,3.75,0.092
2025-12-21 12:02:21.996884,MG Road,458.5,4.42,0.12
2025-12-21 13:02:21.996884,MG Road,510.5,4.65,0.047
2025-12-21 14:02:21.996884,MG Road,453.3,4.42,0.32
2025-12-21 15:02:21.996884,MG Road,436.5,4.86,0.326
2025-12-21 16:02:21.996884,MG Road,493.9,4.18,0.056
2025-12-21 17:02:21.996884,MG Road,517.9,4.3,0.122
2025-12-21 18:02:21.996884,MG Road,701.3,4.78,0.201
2025-12-21 19:02:21.996884,MG Road,643.3,4.17,0.23
2025-12-21 20:02:21.996884,MG Road,613.2,3.97,0.118
2025-12-21 21:02:21.996884,MG Road,627.8,4.39,0.185
2025-12-21 22:02:21.996884,MG Road,477.1,4.54,0.159
2025-12-21 23:02:21.996884,MG Road,530.4,4.76,0.418
2025-12-22 00:02:21.996884,MG Road,543.6,4.13,0.104
2025-12-22 01:02:21.996884,MG Road,506.7,4.52,0.185
2025-12-22 02:02:21.996884,MG Road,485.2,4.5,0.05
2025-12-22 03:02:21.996884,MG Road,445.5,4.72,0.14
2025-12-22 04:02:21.996884,MG Road,482.0,4.79,0.057
2025-12-22 05:02:21.996884,MG Road,545.4,4.26,0.188
2025-12-22 06:02:21.996884,MG Road,698.8,4.18,0.11
2025-12-22 07:02:21.996884,MG Road,746.8,4.62,0.187
2025-12-22 08:02:21.996884,MG Road,681.7,4.48,0.065
2025-12-22 09:02:21.996884,MG Road,715.8,3.96,0.226
2025-12-22 10:02:21.996884,MG Road,499.4,4.67,0.111
2025-12-22 11:02:21.996884,MG Road,508.0,4.56,0.061
2025-12-22 12:02:21.996884,MG Road,470.7,4.4,0.22
2025-12-22 13:02:21.996884,MG Road,558.0,4.35,0.023
2025-12-22 14:02:21.996884,MG Road,516.7,4.88,0.089
2025-12-22 15:02:21.996884,MG Road,489.8,4.58,0.192
2025-12-22 16:02:21.996884,MG Road,484.0,4.17,0.272
2025-12-22 17:02:21.996884,MG Road,543.1,4.72,0.068
2025-12-22 18:02:21.996884,MG Road,686.4,4.15,0.014
2025-12-22 19:02:21.996884,MG Road,650.6,4.21,0.225
2025-12-22 20:02:21.996884,MG Road,706.3,5.07,0.181
2025-12-22 21:02:21.996884,MG Road,658.5,5.0,0.127
2025-12-22 22:02:21.996884,MG Road,493.2,4.94,0.06
2025-12-22 23:02:21.996884,MG Road,489.7,4.63,0.059
2025-12-23 00:02:21.996884,MG Road,492.2,4.47,0.434
2025-12-23 01:02:21.996884,MG Road,533.5,4.36,0.142
2025-12-23 02:02:21.996884,MG Road,498.0,4.99,0.134
2025-12-23 03:02:21.996884,MG Road,512.8,4.37,0.129
2025-12-23 04:02:21.996884,MG Road,430.0,4.48,0.124
2025-12-23 05:02:21.996884,MG Road,511.4,4.58,0.476
2025-12-23 06:02:21.996884,MG Road,685.2,4.74,0.009
2025-12-23 07:02:21.996884,MG Road,717.1,4.32,0.049
2025-12-23 08:02:21.996884,MG Road,633.5,4.51,0.14
2025-12-23 09:02:21.996884,MG Road,664.3,4.52,0.224
2025-12-23 10:02:21.996884,MG Road,593.9,3.92,0.042
2025-12-23 11:02:21.996884,MG Road,530.7,4.35,0.173
2025-12-23 12:02:21.996884,MG Road,509.5,4.16,0.136
2025-12-23 13:02:21.996884,MG Road,417.2,4.64,0.041
2025-12-23 14:02:21.996884,MG Road,507.4,4.62,0.139
2025-12-23 15:02:21.996884,MG Road,435.1,4.41,0.32
2025-12-23 16:02:21.996884,MG Road,474.1,4.5,0.015
2025-12-23 17:02:21.996884,MG Road,455.9,4.28,0.048
2025-12-23 18:02:21.996884,MG Road,642.5,4.58,0.223
2025-12-23 19:02:21.996884,MG Road,599.6,4.81,0.074
2025-12-23 20:02:21.996884,MG Road,566.2,5.27,0.044
2025-12-23 21:02:21.996884,MG Road,682.3,4.86,0.193
2025-12-23 22:02:21.996884,MG Road,478.8,4.17,0.149
2025-12-23 23:02:21.996884,MG Road,550.4,4.34,0.008
2025-12-24 00:02:21.996884,MG Road,516.7,4.37,0.104
2025-12-24 01:02:21.996884,MG Road,531.8,4.23,0.466
2025-12-24 02:02:21.996884,MG Road,445.5,4.47,0.378
2025-12-24 03:02:21.996884,MG Road,472.9,4.17,0.171
2025-12-24 04:02:21.996884,MG Road,528.9,4.96,0.008
2025-12-24 05:02:21.996884,MG Road,510.7,4.82,0.145
2025-12-24 06:02:21.996884,MG Road,690.6,4.52,0.123
2025-12-24 07:02:21.996884,MG Road,655.3,4.63,0.097
2025-12-24 08:02:21.996884,MG Road,690.8,4.54,0.236
2025-12-24 09:02:21.996884,MG Road,752.0,4.43,0.073
2025-12-24 10:02:21.996884,MG Road,499.0,4.47,0.126
