timestamp,zone,consumption_kwh,solar_generation_kwh,grid_load_pct
2025-12-17 09:02:21.940649,MG Road,717.52,64.37,85.9
2025-12-17 10:02:21.940649,MG Road,777.92,111.04,87.7
2025-12-17 11:02:21.940649,MG Road,780.55,166.0,80.9
2025-12-17 12:02:21.940649,MG Road,748.57,185.96,74.0
2025-12-17 13:02:21.940649,MG Road,738.18,201.13,70.7
2025-12-17 14:02:21.940649,MG Road,787.99,181.78,79.8
2025-12-17 15:02:21.940649,MG Road,852.38,139.06,93.9
2025-12-17 16:02:21.940649,MG Road,746.8,101.94,84.9
2025-12-17 17:02:21.940649,MG Road,755.36,70.69,90.1
2025-12-17 18:02:21.940649,MG Road,752.37,37.42,94.1
2025-12-17 19:02:21.940649,MG Road,365.98,18.32,45.7
2025-12-17 20:02:21.940649,MG Road,382.11,7.99,49.2
2025-12-17 21:02:21.940649,MG Road,386.53,3.18,50.4
2025-12-17 22:02:21.940649,MG Road,343.38,1.22,45.0
2025-12-17 23:02:21.940649,MG Road,371.91,0.33,48.9
2025-12-18 00:02:21.940649,MG Road,394.24,0.0,51.9
2025-12-18 01:02:21.940649,MG Road,327.27,0.02,43.1
2025-12-18 02:02:21.940649,MG Road,348.81,0.09,45.9
2025-12-18 03:02:21.940649,MG Road,402.18,0.31,52.9
2025-12-18 04:02:21.940649,MG Road,311.81,1.12,40.9
2025-12-18 05:02:21.940649,MG Road,369.18,3.24,48.1
2025-12-18 06:02:21.940649,MG Road,382.3,9.39,49.1
2025-12-18 07:02:21.940649,MG Road,392.29,16.1,49.5
2025-12-18 08:02:21.940649,MG Road,818.31,37.41,102.8
2025-12-18 09:02:21.940649,MG Road,798.69,72.26,95.6
2025-12-18 10:02:21.940649,MG Road,802.91,94.92,93.2
2025-12-18 11:02:21.940649,MG Road,712.47,121.06,77.8
2025-12-18 12:02:21.940649,MG Road,752.44,174.46,76.1
2025-12-18 13:02:21.940649,MG Road,774.43,174.06,79.0
2025-12-18 14:02:21.940649,MG Road,739.21,185.24,72.9
2025-12-18 15:02:21.940649,MG Road,756.46,166.94,77.6
2025-12-18 16:02:21.940649,MG Road,693.05,109.89,76.7
2025-12-18 17:02:21.940649,MG Road,779.83,73.77,92.9
2025-12-18 18:02:21.940649,MG Road,745.22,42.56,92.5
2025-12-18 19:02:21.940649,MG Road,364.57,19.82,45.4
2025-12-18 20:02:21.940649,MG Road,380.33,8.05,49.0
2025-12-18 21:02:21.940649,MG Road,381.88,2.46,49.9
2025-12-18 22:02:21.940649,MG Road,416.3,1.12,54.6
2025-12-18 23:02:21.940649,MG Road,413.48,0.32,54.4
2025-12-19 00:02:21.940649,MG Road,395.04,0.0,52.0
2025-12-19 01:02:21.940649,MG Road,400.21,0.02,52.7
2025-12-19 02:02:21.940649,MG Road,362.26,0.09,47.7
2025-12-19 03:02:21.940649,MG Road,359.02,0.29,47.2
2025-12-19 04:02:21.940649,MG Road,356.97,1.14,46.8
2025-12-19 05:02:21.940649,MG Road,354.06,2.98,46.2
2025-12-19 06:02:21.940649,MG Road,393.7,8.03,50.7
2025-12-19 07:02:21.940649,MG Road,387.36,17.97,48.6
2025-12-19 08:02:21.940649,MG Road,788.83,40.28,98.5
2025-12-19 09:02:21.940649,MG Road,830.09,77.99,99.0
2025-12-19 10:02:21.940649,MG Road,825.67,109.78,94.2
2025-12-19 11:02:21.940649,MG Road,734.51,133.28,79.1
2025-12-19 12:02:21.940649,MG Road,724.88,175.53,72.3
2025-12-19 13:02:21.940649,MG Road,700.22,174.54,69.2
2025-12-19 14:02:21.940649,MG Road,759.86,168.18,77.9
2025-12-19 15:02:21.940649,MG Road,745.0,133.42,80.5
2025-12-19 16:02:21.940649,MG Road,805.87,110.89,91.4
2025-12-19 17:02:21.940649,MG Road,691.49,70.52,81.7
2025-12-19 18:02:21.940649,MG Road,752.47,37.94,94.0
2025-12-19 19:02:21.940649,MG Road,369.9,19.41,46.1
2025-12-19 20:02:21.940649,MG Road,424.87,9.09,54.7
2025-12-19 21:02:21.940649,MG Road,380.85,3.09,49.7
2025-12-19 22:02:21.940649,MG Road,394.46,1.1,51.8
2025-12-19 23:02:21.940649,MG Road,389.25,0.29,51.2
2025-12-20 00:02:21.940649,MG Road,384.68,0.0,50.6
2025-12-20 01:02:21.940649,MG Road,362.12,0.02,47.6
2025-12-20 02:02:21.940649,MG Road,413.78,0.06,54.4
2025-12-20 03:02:21.940649,MG Road,396.76,0.23,52.2
2025-12-20 04:02:21.940649,MG Road,361.6,0.74,47.5
2025-12-20 05:02:21.940649,MG Road,363.2,2.42,47.5
2025-12-20 06:02:21.940649,MG Road,384.48,6.18,49.8
2025-12-20 07:02:21.940649,MG Road,383.09,17.59,48.1
2025-12-20 08:02:21.940649,MG Road,786.97,30.85,99.5
2025-12-20 09:02:21.940649,MG Road,704.83,41.78,87.2
2025-12-20 10:02:21.940649,MG Road,782.32,79.08,92.5
2025-12-20 11:02:21.940649,MG Road,735.12,133.71,79.1
2025-12-20 12:02:21.940649,MG Road,722.61,162.93,73.6
2025-12-20 13:02:21.940649,MG Road,745.13,122.35,81.9
2025-12-20 14:02:21.940649,MG Road,805.4,135.5,88.1
2025-12-20 15:02:21.940649,MG Road,752.05,119.26,83.3
2025-12-20 16:02:21.940649,MG Road,719.84,76.63,84.6
2025-12-20 17:02:21.940649,MG Road,682.72,48.96,83.4
2025-12-20 18:02:21.940649,MG Road,744.62,33.82,93.5
2025-12-20 19:02:21.940649,MG Road,382.9,14.85,48.4
2025-12-20 20:02:21.940649,MG Road,411.78,6.52,53.3
2025-12-20 21:02:21.940649,MG Road,396.52,2.62,51.8
2025-12-20 22:02:21.940649,MG Road,400.75,0.8,52.6
2025-12-20 23:02:21.940649,MG Road,395.25,0.21,52.0
2025-12-21 00:02:21.940649,MG Road,397.82,0.0,52.3
2025-12-21 01:02:21.940649,MG Road,354.23,0.01,46.6
2025-12-21 02:02:21.940649,MG Road,377.99,0.06,49.7
2025-12-21 03:02:21.940649,MG Road,342.13,0.25,45.0
2025-12-21 04:02:21.940649,MG Road,353.03,0.76,46.4
2025-12-21 05:02:21.940649,MG Road,367.77,2.77,48.0
2025-12-21 06:02:21.940649,MG Road,378.08,6.29,48.9
2025-12-21 07:02:21.940649,MG Road,365.86,14.43,46.2
2025-12-21 08:02:21.940649,MG Road,785.46,23.77,100.2
2025-12-21 09:02:21.940649,MG Road,811.22,50.62,100.1
2025-12-21 10:02:21.940649,MG Road,730.02,87.55,84.5
2025-12-21 11:02:21.940649,MG Road,783.56,124.17,86.8
2025-12-21 12:02:21.940649,MG Road,738.87,129.29,80.2
2025-12-21 13:02:21.940649,MG Road,679.25,153.14,69.2
2025-12-21 14:02:21.940649,MG Road,706.54,129.7,75.9
2025-12-21 15:02:21.940649,MG Road,752.78,138.26,80.9
2025-12-21 16:02:21.940649,MG Road,765.13,79.98,90.2
2025-12-21 17:02:21.940649,MG Road,695.96,51.56,84.8
2025-12-21 18:02:21.940649,MG Road,880.78,28.65,112.1
2025-12-21 19:02:21.940649,MG Road,357.94,14.08,45.2
2025-12-21 20:02:21.940649,MG Road,353.28,6.43,45.6
2025-12-21 21:02:21.940649,MG Road,399.54,2.47,52.2
2025-12-21 22:02:21.940649,MG Road,372.21,0.85,48.9
2025-12-21 23:02:21.940649,MG Road,399.51,0.23,52.5
2025-12-22 00:02:21.940649,MG Road,362.62,0.0,47.7
2025-12-22 01:02:21.940649,MG Road,362.47,0.02,47.7
2025-12-22 02:02:21.940649,MG Road,341.04,0.1,44.9
2025-12-22 03:02:21.940649,MG Road,376.56,0.31,49.5
2025-12-22 04:02:21.940649,MG Road,412.25,1.09,54.1
2025-12-22 05:02:21.940649,MG Road,388.18,3.08,50.7
2025-12-22 06:02:21.940649,MG Road,384.61,7.42,49.6
2025-12-22 07:02:21.940649,MG Road,389.09,19.74,48.6
2025-12-22 08:02:21.940649,MG Road,725.69,37.64,90.5
2025-12-22 09:02:21.940649,MG Road,687.57,66.21,81.8
2025-12-22 10:02:21.940649,MG Road,753.24,98.28,86.2
2025-12-22 11:02:21.940649,MG Road,825.24,157.7,87.8
2025-12-22 12:02:21.940649,MG Road,762.4,154.09,80.0
2025-12-22 13:02:21.940649,MG Road,717.96,193.89,69.0
2025-12-22 14:02:21.940649,MG Road,802.57,187.63,80.9
2025-12-22 15:02:21.940649,MG Road,756.39,142.39,80.8
2025-12-22 16:02:21.940649,MG Road,771.03,95.04,88.9
2025-12-22 17:02:21.940649,MG Road,718.38,63.2,86.2
2025-12-22 18:02:21.940649,MG Road,731.31,47.18,90.0
2025-12-22 19:02:21.940649,MG Road,425.08,16.88,53.7
2025-12-22 20:02:21.940649,MG Road,429.27,8.52,55.4
2025-12-22 21:02:21.940649,MG Road,351.64,3.39,45.8
2025-12-22 22:02:21.940649,MG Road,393.47,1.04,51.6
2025-12-22 23:02:21.940649,MG Road,373.22,0.39,49.1
2025-12-23 00:02:21.940649,MG Road,383.75,0.0,50.5
2025-12-23 01:02:21.940649,MG Road,409.97,0.02,53.9
2025-12-23 02:02:21.940649,MG Road,382.11,0.08,50.3
2025-12-23 03:02:21.940649,MG Road,421.38,0.36,55.4
2025-12-23 04:02:21.940649,MG Road,381.23,0.86,50.0
2025-12-23 05:02:21.940649,MG Road,401.12,3.2,52.4
2025-12-23 06:02:21.940649,MG Road,409.7,8.6,52.8
2025-12-23 07:02:21.940649,MG Road,383.91,19.84,47.9
2025-12-23 08:02:21.940649,MG Road,794.66,35.6,99.9
2025-12-23 09:02:21.940649,MG Road,690.92,69.55,81.8
2025-12-23 10:02:21.940649,MG Road,742.42,98.99,84.7
2025-12-23 11:02:21.940649,MG Road,771.32,146.12,82.3
2025-12-23 12:02:21.940649,MG Road,828.61,179.92,85.4
2025-12-23 13:02:21.940649,MG Road,779.49,241.58,70.8
2025-12-23 14:02:21.940649,MG Road,754.39,176.8,76.0
2025-12-23 15:02:21.940649,MG Road,722.38,150.76,75.2
2025-12-23 16:02:21.940649,MG Road,798.4,104.15,91.3
2025-12-23 17:02:21.940649,MG Road,798.33,66.69,96.3
2025-12-23 18:02:21.940649,MG Road,764.93,32.38,96.4
2025-12-23 19:02:21.940649,MG Road,394.62,17.57,49.6
2025-12-23 20:02:21.940649,MG Road,360.36,8.7,46.3
2025-12-23 21:02:21.940649,MG Road,382.77,2.66,50.0
2025-12-23 22:02:21.940649,MG Road,389.19,1.16,51.1
2025-12-23 23:02:21.940649,MG Road,367.82,0.31,48.4
2025-12-24 00:02:21.940649,MG Road,344.74,0.0,45.4
2025-12-24 01:02:21.940649,MG Road,391.23,0.02,51.5
2025-12-24 02:02:21.940649,MG Road,381.77,0.09,50.2
2025-12-24 03:02:21.940649,MG Road,376.73,0.3,49.5
2025-12-24 04:02:21.940649,MG Road,365.76,1.25,48.0
2025-12-24 05:02:21.940649,MG Road,360.45,3.68,46.9
2025-12-24 06:02:21.940649,MG Road,364.38,7.85,46.9
2025-12-24 07:02:21.940649,MG Road,386.7,16.64,48.7
2025-12-24 08:02:21.940649,MG Road,748.74,38.13,93.5
2025-12-24 09:02:21.940649,MG Road,771.26,64.14,93.0
2025-12-24 10:02:21.940649,MG Road,777.88,93.33,90.1
