timestamp,zone,usage_liters,pressure_bar,pipe_leak_risk
2025-12-09 17:37:39.478191,Altstadt,512.4,4.55,0.031
2025-12-09 18:37:39.478191,Altstadt,618.1,4.14,0.052
2025-12-09 19:37:39.478191,Altstadt,664.1,4.09,0.482
2025-12-09 20:37:39.478191,Altstadt,615.8,4.79,0.192
2025-12-09 21:37:39.478191,Altstadt,621.9,4.44,0.136
2025-12-09 22:37:39.478191,Altstadt,530.2,4.5,0.177
2025-12-09 23:37:39.478191,Altstadt,438.1,4.98,0.082
2025-12-10 00:37:39.478191,Altstadt,479.2,3.85,0.316
2025-12-10 01:37:39.478191,Altstadt,468.1,4.25,0.385
2025-12-10 02:37:39.478191,Altstadt,496.0,4.63,0.174
2025-12-10 03:37:39.478191,Altstadt,503.7,4.45,0.046
2025-12-10 04:37:39.478191,Altstadt,492.6,4.86,0.115
2025-12-10 05:37:39.478191,Altstadt,521.6,4.72,0.182
2025-12-10 06:37:39.478191,Altstadt,687.5,4.42,0.019
2025-12-10 07:37:39.478191,Altstadt,734.4,4.5,0.235
2025-12-10 08:37:39.478191,Altstadt,676.3,4.55,0.343
2025-12-10 09:37:39.478191,Altstadt,677.8,4.09,0.278
2025-12-10 10:37:39.478191,Altstadt,506.2,4.51,0.076
2025-12-10 11:37:39.478191,Altstadt,475.5,4.04,0.025
2025-12-10 12:37:39.478191,Altstadt,520.4,4.69,0.072
2025-12-10 13:37:39.478191,Altstadt,527.4,4.76,0.296
2025-12-10 14:37:39.478191,Altstadt,505.3,4.07,0.025
2025-12-10 15:37:39.478191,Altstadt,582.5,4.44,0.254
2025-12-10 16:37:39.478191,Altstadt,474.1,4.12,0.24
2025-12-10 17:37:39.478191,Altstadt,426.4,4.78,0.04
2025-12-10 18:37:39.478191,Altstadt,728.9,4.76,0.322
2025-12-10 19:37:39.478191,Altstadt,721.3,4.33,0.172
2025-12-10 20:37:39.478191,Altstadt,648.0,4.18,0.119
2025-12-10 21:37:39.478191,Altstadt,585.6,4.19,0.133
2025-12-10 22:37:39.478191,Altstadt,499.0,4.49,0.132
2025-12-10 23:37:39.478191,Altstadt,487.4,4.85,0.385
2025-12-11 00:37:39.478191,Altstadt,520.8,4.09,0.171
2025-12-11 01:37:39.478191,Altstadt,467.4,4.6,0.039
2025-12-11 02:37:39.478191,Altstadt,476.5,4.46,0.029
2025-12-11 03:37:39.478191,Altstadt,512.2,4.67,0.161
2025-12-11 04:37:39.478191,Altstadt,486.7,4.43,0.038
2025-12-11 05:37:39.478191,Altstadt,478.6,4.6,0.147
2025-12-11 06:37:39.478191,Altstadt,675.2,4.43,0.139
2025-12-11 07:37:39.478191,Altstadt,715.8,4.09,0.014
2025-12-11 08:37:39.478191,Altstadt,682.3,4.96,0.146
2025-12-11 09:37:39.478191,Altstadt,712.8,4.67,0.152
2025-12-11 10:37:39.478191,Altstadt,469.7,4.87,0.15
2025-12-11 11:37:39.478191,Altstadt,481.4,4.68,0.061
2025-12-11 12:37:39.478191,Altstadt,521.2,4.19,0.085
2025-12-11 13:37:39.478191,Altstadt,558.0,4.13,0.268
2025-12-11 14:37:39.478191,Altstadt,468.0,4.45,0.136
2025-12-11 15:37:39.478191,Altstadt,506.6,4.32,0.031
2025-12-11 16:37:39.478191,Altstadt,469.6,4.32,0.21
2025-12-11 17:37:39.478191,Altstadt,523.5,4.58,0.16
2025-12-11 18:37:39.478191,Altstadt,656.1,4.29,0.088
2025-12-11 19:37:39.478191,Altstadt,635.5,4.63,0.076
2025-12-11 20:37:39.478191,Altstadt,660.3,4.32,0.166
2025-12-11 21:37:39.478191,Altstadt,605.6,4.65,0.117
2025-12-11 22:37:39.478191,Altstadt,550.9,4.08,0.188
2025-12-11 23:37:39.478191,Altstadt,554.6,3.92,0.16
2025-12-12 00:37:39.478191,Altstadt,501.3,4.56,0.095
2025-12-12 01:37:39.478191,Altstadt,515.1,4.91,0.273
2025-12-12 02:37:39.478191,Altstadt,522.6,4.95,0.117
2025-12-12 03:37:39.478191,Altstadt,468.4,4.6,0.062
2025-12-12 04:37:39.478191,Altstadt,506.8,4.39,0.27
2025-12-12 05:37:39.478191,Altstadt,506.4,4.32,0.083
2025-12-12 06:37:39.478191,Altstadt,746.1,4.08,0.085
2025-12-12 07:37:39.478191,Altstadt,694.2,4.73,0.453
2025-12-12 08:37:39.478191,Altstadt,628.9,4.43,0.062
2025-12-12 09:37:39.478191,Altstadt,638.3,4.79,0.549
2025-12-12 10:37:39.478191,Altstadt,481.6,4.87,0.178
2025-12-12 11:37:39.478191,Altstadt,544.8,4.58,0.363
2025-12-12 12:37:39.478191,Altstadt,514.5,4.43,0.237
2025-12-12 13:37:39.478191,Altstadt,500.8,4.99,0.103
2025-12-12 14:37:39.478191,Altstadt,502.0,4.73,0.039
2025-12-12 15:37:39.478191,Altstadt,487.5,4.47,0.13
2025-12-12 16:37:39.478191,Altstadt,542.8,4.67,0.113
2025-12-12 17:37:39.478191,Altstadt,534.0,4.51,0.07
2025-12-12 18:37:39.478191,Altstadt,702.8,4.06,0.374
2025-12-12 19:37:39.478191,Altstadt,625.3,5.15,0.025
2025-12-12 20:37:39.478191,Altstadt,647.7,4.27,0.396
2025-12-12 21:37:39.478191,Altstadt,590.1,3.89,0.036
2025-12-12 22:37:39.478191,Altstadt,502.8,4.35,0.139
2025-12-12 23:37:39.478191,Altstadt,535.4,4.62,0.033
2025-12-13 00:37:39.478191,Altstadt,511.5,4.39,0.043
2025-12-13 01:37:39.478191,Altstadt,514.8,4.9,0.279
2025-12-13 02:37:39.478191,Altstadt,508.2,4.23,0.15
2025-12-13 03:37:39.478191,Altstadt,430.4,4.19,0.086
2025-12-13 04:37:39.478191,Altstadt,498.9,4.6,0.1
2025-12-13 05:37:39.478191,Altstadt,487.0,3.76,0.079
2025-12-13 06:37:39.478191,Altstadt,707.4,4.14,0.261
2025-12-13 07:37:39.478191,Altstadt,735.1,4.84,0.007
2025-12-13 08:37:39.478191,Altstadt,709.1,4.22,0.137
2025-12-13 09:37:39.478191,Altstadt,740.7,4.33,0.08
2025-12-13 10:37:39.478191,Altstadt,426.2,4.99,0.191
2025-12-13 11:37:39.478191,Altstadt,458.8,5.04,0.194
2025-12-13 12:37:39.478191,Altstadt,464.9,4.72,0.216
2025-12-13 13:37:39.478191,Altstadt,476.7,4.3,0.354
2025-12-13 14:37:39.478191,Altstadt,490.7,4.75,0.168
2025-12-13 15:37:39.478191,Altstadt,517.2,3.88,0.002
2025-12-13 16:37:39.478191,Altstadt,439.6,4.49,0.087
2025-12-13 17:37:39.478191,Altstadt,503.1,4.78,0.192
2025-12-13 18:37:39.478191,Altstadt,574.0,4.01,0.225
2025-12-13 19:37:39.478191,Altstadt,648.2,4.63,0.353
2025-12-13 20:37:39.478191,Altstadt,658.1,4.23,0.165
2025-12-13 21:37:39.478191,Altstadt,709.1,4.46,0.014
2025-12-13 22:37:39.478191,Altstadt,466.1,4.15,0.097
2025-12-13 23:37:39.478191,Altstadt,492.0,4.49,0.013
2025-12-14 00:37:39.478191,Altstadt,499.5,4.3,0.053
2025-12-14 01:37:39.478191,Altstadt,553.1,4.94,0.084
2025-12-14 02:37:39.478191,Altstadt,487.3,4.44,0.394
2025-12-14 03:37:39.478191,Altstadt,510.1,4.54,0.095
2025-12-14 04:37:39.478191,Altstadt,479.8,4.08,0.03
2025-12-14 05:37:39.478191,Altstadt,605.7,4.9,0.218
2025-12-14 06:37:39.478191,Altstadt,604.8,4.31,0.041
2025-12-14 07:37:39.478191,Altstadt,663.4,4.5,0.141
2025-12-14 08:37:39.478191,Altstadt,684.7,4.87,0.242
2025-12-14 09:37:39.478191,Altstadt,790.5,4.85,0.164
2025-12-14 10:37:39.478191,Altstadt,505.3,4.51,0.114
2025-12-14 11:37:39.478191,Altstadt,471.0,4.05,0.163
2025-12-14 12:37:39.478191,Altstadt,476.3,4.51,0.031
2025-12-14 13:37:39.478191,Altstadt,472.6,4.83,0.151
2025-12-14 14:37:39.478191,Altstadt,529.7,4.75,0.042
2025-12-14 15:37:39.478191,Altstadt,504.2,4.3,0.252
2025-12-14 16:37:39.478191,Altstadt,464.6,4.62,0.053
2025-12-14 17:37:39.478191,Altstadt,489.8,4.58,0.137
2025-12-14 18:37:39.478191,Altstadt,641.2,4.49,0.191
2025-12-14 19:37:39.478191,Altstadt,579.6,4.96,0.385
2025-12-14 20:37:39.478191,Altstadt,668.2,4.0,0.122
2025-12-14 21:37:39.478191,Altstadt,651.5,4.88,0.073
2025-12-14 22:37:39.478191,Altstadt,501.6,4.32,0.048
2025-12-14 23:37:39.478191,Altstadt,462.5,4.69,0.133
2025-12-15 00:37:39.478191,Altstadt,494.4,3.63,0.183
2025-12-15 01:37:39.478191,Altstadt,545.8,4.31,0.291
2025-12-15 02:37:39.478191,Altstadt,490.5,4.57,0.09
2025-12-15 03:37:39.478191,Altstadt,476.8,4.73,0.282
2025-12-15 04:37:39.478191,Altstadt,523.8,4.57,0.081
2025-12-15 05:37:39.478191,Altstadt,467.0,4.6,0.385
2025-12-15 06:37:39.478191,Altstadt,699.5,4.53,0.257
2025-12-15 07:37:39.478191,Altstadt,664.6,4.57,0.063
2025-12-15 08:37:39.478191,Altstadt,735.8,4.44,0.071
2025-12-15 09:37:39.478191,Altstadt,682.5,4.64,0.007
2025-12-15 10:37:39.478191,Altstadt,466.6,4.22,0.025
2025-12-15 11:37:39.478191,Altstadt,474.8,4.49,0.21
2025-12-15 12:37:39.478191,Altstadt,465.4,4.8,0.282
2025-12-15 13:37:39.478191,Altstadt,481.8,4.39,0.132
2025-12-15 14:37:39.478191,Altstadt,494.4,4.35,0.133
2025-12-15 15:37:39.478191,Altstadt,514.2,4.29,0.054
2025-12-15 16:37:39.478191,Altstadt,524.9,4.38,0.073
2025-12-15 17:37:39.478191,Altstadt,488.1,4.87,0.339
2025-12-15 18:37:39.478191,Altstadt,654.9,4.29,0.093
2025-12-15 19:37:39.478191,Altstadt,594.1,4.82,0.031
2025-12-15 20:37:39.478191,Altstadt,621.1,4.79,0.209
2025-12-15 21:37:39.478191,Altstadt,632.9,4.78,0.239
2025-12-15 22:37:39.478191,Altstadt,470.1,4.3,0.05
2025-12-15 23:37:39.478191,Altstadt,494.6,4.29,0.194
2025-12-16 00:37:39.478191,Altstadt,508.8,4.58,0.128
2025-12-16 01:37:39.478191,Altstadt,529.9,4.26,0.095
2025-12-16 02:37:39.478191,Altstadt,497.6,4.43,0.159
2025-12-16 03:37:39.478191,Altstadt,500.6,4.5,0.449
2025-12-16 04:37:39.478191,Altstadt,464.0,4.24,0.163
2025-12-16 05:37:39.478191,Altstadt,438.0,4.33,0.393
2025-12-16 06:37:39.478191,Altstadt,689.5,4.66,0.168
2025-12-16 07:37:39.478191,Altstadt,704.2,4.99,0.028
2025-12-16 08:37:39.478191,Altstadt,731.5,5.36,0.028
2025-12-16 09:37:39.478191,Altstadt,689.3,4.39,0.143
2025-12-16 10:37:39.478191,Altstadt,508.6,4.55,0.213
2025-12-16 11:37:39.478191,Altstadt,539.1,4.95,0.05
2025-12-16 12:37:39.478191,Altstadt,500.7,4.77,0.149
2025-12-16 13:37:39.478191,Altstadt,577.9,4.96,0.228
2025-12-16 14:37:39.478191,Altstadt,522.7,4.24,0.11
2025-12-16 15:37:39.478191,Altstadt,534.4,4.61,0.056
2025-12-16 16:37:39.478191,Altstadt,499.5,3.94,0.169
2025-12-16 17:37:39.478191,Altstadt,477.6,4.41,0.02
2025-12-16 18:37:39.478191,Altstadt,660.0,4.49,0.501
2025-12-16 19:37:39.478191,Altstadt,687.4,4.58,0.045
2025-12-16 20:37:39.478191,Altstadt,636.5,4.12,0.276
2025-12-16 21:37:39.478191,Altstadt,684.9,4.37,0.127
2025-12-16 22:37:39.478191,Altstadt,465.0,4.71,0.033
2025-12-16 23:37:39.478191,Altstadt,511.0,4.51,0.256
2025-12-17 00:37:39.478191,Altstadt,542.3,4.48,0.176
2025-12-17 01:37:39.478191,Altstadt,529.9,4.51,0.297
2025-12-17 02:37:39.478191,Altstadt,558.9,4.29,0.058
2025-12-17 03:37:39.478191,Altstadt,493.6,4.14,0.313
2025-12-17 04:37:39.478191,Altstadt,567.7,4.08,0.081
2025-12-17 05:37:39.478191,Altstadt,509.2,4.31,0.065
2025-12-17 06:37:39.478191,Altstadt,703.8,5.26,0.295
2025-12-17 07:37:39.478191,Altstadt,676.1,4.41,0.06
2025-12-17 08:37:39.478191,Altstadt,747.5,4.61,0.068
2025-12-17 09:37:39.478191,Altstadt,666.4,4.7,0.127
2025-12-17 10:37:39.478191,Altstadt,447.9,4.66,0.206
2025-12-17 11:37:39.478191,Altstadt,561.6,5.31,0.263
2025-12-17 12:37:39.478191,Altstadt,507.9,4.28,0.15
2025-12-17 13:37:39.478191,Altstadt,471.4,4.11,0.097
2025-12-17 14:37:39.478191,Altstadt,532.9,4.45,0.298
2025-12-17 15:37:39.478191,Altstadt,512.7,3.9,0.183
2025-12-17 16:37:39.478191,Altstadt,512.4,4.42,0.141
2025-12-17 17:37:39.478191,Altstadt,490.2,4.47,0.097
2025-12-17 18:37:39.478191,Altstadt,739.4,4.74,0.097
2025-12-17 19:37:39.478191,Altstadt,669.1,5.23,0.144
2025-12-17 20:37:39.478191,Altstadt,612.9,4.23,0.277
2025-12-17 21:37:39.478191,Altstadt,606.2,4.68,0.237
2025-12-17 22:37:39.478191,Altstadt,492.4,4.37,0.291
2025-12-17 23:37:39.478191,Altstadt,502.5,4.37,0.1
2025-12-18 00:37:39.478191,Altstadt,481.4,5.08,0.38
2025-12-18 01:37:39.478191,Altstadt,504.0,4.3,0.269
2025-12-18 02:37:39.478191,Altstadt,545.0,4.58,0.168
2025-12-18 03:37:39.478191,Altstadt,461.1,4.22,0.051
2025-12-18 04:37:39.478191,Altstadt,436.2,3.88,0.168
2025-12-18 05:37:39.478191,Altstadt,486.9,4.01,0.051
2025-12-18 06:37:39.478191,Altstadt,723.2,4.37,0.114
2025-12-18 07:37:39.478191,Altstadt,702.6,4.55,0.07
2025-12-18 08:37:39.478191,Altstadt,733.8,4.65,0.19
2025-12-18 09:37:39.478191,Altstadt,594.9,4.31,0.397
2025-12-18 10:37:39.478191,Altstadt,518.3,4.31,0.113
2025-12-18 11:37:39.478191,Altstadt,543.2,3.94,0.082
2025-12-18 12:37:39.478191,Altstadt,416.6,4.02,0.072
2025-12-18 13:37:39.478191,Altstadt,524.0,4.49,0.264
2025-12-18 14:37:39.478191,Altstadt,528.8,4.42,0.249
2025-12-18 15:37:39.478191,Altstadt,459.1,4.73,0.206
2025-12-18 16:37:39.478191,Altstadt,569.5,5.32,0.04
2025-12-18 17:37:39.478191,Altstadt,546.3,4.61,0.065
2025-12-18 18:37:39.478191,Altstadt,633.2,4.66,0.153
2025-12-18 19:37:39.478191,Altstadt,597.4,4.13,0.065
2025-12-18 20:37:39.478191,Altstadt,664.1,4.89,0.198
2025-12-18 21:37:39.478191,Altstadt,627.6,4.42,0.416
2025-12-18 22:37:39.478191,Altstadt,567.1,4.34,0.116
2025-12-18 23:37:39.478191,Altstadt,511.6,4.76,0.239
2025-12-19 00:37:39.478191,Altstadt,526.5,4.27,0.26
2025-12-19 01:37:39.478191,Altstadt,549.3,4.69,0.255
2025-12-19 02:37:39.478191,Altstadt,506.0,4.73,0.16
2025-12-19 03:37:39.478191,Altstadt,490.2,4.93,0.091
2025-12-19 04:37:39.478191,Altstadt,436.0,4.2,0.101
2025-12-19 05:37:39.478191,Altstadt,526.2,4.46,0.21
2025-12-19 06:37:39.478191,Altstadt,689.2,4.79,0.203
2025-12-19 07:37:39.478191,Altstadt,672.2,4.29,0.226
2025-12-19 08:37:39.478191,Altstadt,655.4,4.74,0.222
2025-12-19 09:37:39.478191,Altstadt,767.9,5.29,0.092
2025-12-19 10:37:39.478191,Altstadt,486.0,4.11,0.101
2025-12-19 11:37:39.478191,Altstadt,473.5,4.53,0.12
2025-12-19 12:37:39.478191,Altstadt,551.8,4.5,0.064
2025-12-19 13:37:39.478191,Altstadt,557.1,4.29,0.171
2025-12-19 14:37:39.478191,Altstadt,465.9,4.23,0.243
2025-12-19 15:37:39.478191,Altstadt,518.0,5.0,0.089
2025-12-19 16:37:39.478191,Altstadt,508.9,4.55,0.19
2025-12-19 17:37:39.478191,Altstadt,549.0,3.72,0.162
2025-12-19 18:37:39.478191,Altstadt,696.0,4.14,0.155
2025-12-19 19:37:39.478191,Altstadt,693.7,4.47,0.004
2025-12-19 20:37:39.478191,Altstadt,663.5,4.57,0.155
2025-12-19 21:37:39.478191,Altstadt,620.4,4.79,0.066
2025-12-19 22:37:39.478191,Altstadt,529.3,4.59,0.014
2025-12-19 23:37:39.478191,Altstadt,505.3,4.7,0.101
2025-12-20 00:37:39.478191,Altstadt,473.4,4.27,0.114
2025-12-20 01:37:39.478191,Altstadt,480.0,4.61,0.095
2025-12-20 02:37:39.478191,Altstadt,496.0,4.4,0.192
2025-12-20 03:37:39.478191,Altstadt,426.8,4.6,0.166
2025-12-20 04:37:39.478191,Altstadt,549.8,4.81,0.412
2025-12-20 05:37:39.478191,Altstadt,460.7,4.61,0.07
2025-12-20 06:37:39.478191,Altstadt,703.0,4.6,0.009
2025-12-20 07:37:39.478191,Altstadt,672.9,4.52,0.074
2025-12-20 08:37:39.478191,Altstadt,743.2,4.38,0.141
2025-12-20 09:37:39.478191,Altstadt,763.1,5.0,0.108
2025-12-20 10:37:39.478191,Altstadt,526.7,4.76,0.033
2025-12-20 11:37:39.478191,Altstadt,453.9,4.39,0.022
2025-12-20 12:37:39.478191,Altstadt,477.9,5.11,0.256
2025-12-20 13:37:39.478191,Altstadt,487.7,4.67,0.269
2025-12-20 14:37:39.478191,Altstadt,493.3,4.4,0.181
2025-12-20 15:37:39.478191,Altstadt,464.2,4.63,0.228
2025-12-20 16:37:39.478191,Altstadt,544.3,4.3,0.145
2025-12-20 17:37:39.478191,Altstadt,505.3,3.79,0.2
2025-12-20 18:37:39.478191,Altstadt,633.7,4.38,0.083
2025-12-20 19:37:39.478191,Altstadt,699.1,4.48,0.162
2025-12-20 20:37:39.478191,Altstadt,616.1,4.17,0.053
2025-12-20 21:37:39.478191,Altstadt,607.6,4.1,0.028
2025-12-20 22:37:39.478191,Altstadt,475.9,4.26,0.071
2025-12-20 23:37:39.478191,Altstadt,548.2,4.28,0.15
2025-12-21 00:37:39.478191,Altstadt,517.6,4.27,0.133
2025-12-21 01:37:39.478191,Altstadt,551.5,4.63,0.182
2025-12-21 02:37:39.478191,Altstadt,530.5,4.46,0.244
2025-12-21 03:37:39.478191,Altstadt,549.3,4.23,0.199
2025-12-21 04:37:39.478191,Altstadt,507.4,3.94,0.299
2025-12-21 05:37:39.478191,Altstadt,480.7,4.51,0.322
2025-12-21 06:37:39.478191,Altstadt,669.0,4.51,0.172
2025-12-21 07:37:39.478191,Altstadt,720.4,4.75,0.013
2025-12-21 08:37:39.478191,Altstadt,678.9,4.92,0.321
2025-12-21 09:37:39.478191,Altstadt,699.2,4.45,0.066
2025-12-21 10:37:39.478191,Altstadt,495.4,4.16,0.088
2025-12-21 11:37:39.478191,Altstadt,505.5,4.63,0.268
2025-12-21 12:37:39.478191,Altstadt,506.0,4.29,0.35
2025-12-21 13:37:39.478191,Altstadt,486.7,4.85,0.094
2025-12-21 14:37:39.478191,Altstadt,511.5,4.41,0.391
2025-12-21 15:37:39.478191,Altstadt,506.3,4.64,0.261
2025-12-21 16:37:39.478191,Altstadt,425.1,4.62,0.138
2025-12-21 17:37:39.478191,Altstadt,495.0,4.63,0.297
2025-12-21 18:37:39.478191,Altstadt,613.4,4.45,0.053
2025-12-21 19:37:39.478191,Altstadt,662.6,4.84,0.017
2025-12-21 20:37:39.478191,Altstadt,681.8,4.16,0.063
2025-12-21 21:37:39.478191,Altstadt,670.5,4.84,0.146
2025-12-21 22:37:39.478191,Altstadt,514.4,5.05,0.103
2025-12-21 23:37:39.478191,Altstadt,543.1,4.42,0.066
2025-12-22 00:37:39.478191,Altstadt,523.4,4.41,0.213
2025-12-22 01:37:39.478191,Altstadt,502.3,4.76,0.025
2025-12-22 02:37:39.478191,Altstadt,496.1,4.44,0.037
2025-12-22 03:37:39.478191,Altstadt,556.3,4.78,0.147
2025-12-22 04:37:39.478191,Altstadt,493.5,4.87,0.297
2025-12-22 05:37:39.478191,Altstadt,509.9,4.44,0.09
2025-12-22 06:37:39.478191,Altstadt,665.5,4.58,0.023
2025-12-22 07:37:39.478191,Altstadt,722.5,4.92,0.023
2025-12-22 08:37:39.478191,Altstadt,741.5,4.95,0.181
2025-12-22 09:37:39.478191,Altstadt,646.5,4.77,0.176
2025-12-22 10:37:39.478191,Altstadt,539.5,4.75,0.176
2025-12-22 11:37:39.478191,Altstadt,529.8,4.63,0.448
2025-12-22 12:37:39.478191,Altstadt,520.4,4.55,0.203
2025-12-22 13:37:39.478191,Altstadt,503.5,3.99,0.028
2025-12-22 14:37:39.478191,Altstadt,472.4,4.5,0.011
2025-12-22 15:37:39.478191,Altstadt,488.6,4.78,0.171
2025-12-22 16:37:39.478191,Altstadt,536.2,3.95,0.04
2025-12-22 17:37:39.478191,Altstadt,505.4,4.12,0.011
2025-12-22 18:37:39.478191,Altstadt,645.6,4.71,0.056
2025-12-22 19:37:39.478191,Altstadt,756.4,4.99,0.2
2025-12-22 20:37:39.478191,Altstadt,660.6,4.22,0.124
2025-12-22 21:37:39.478191,Altstadt,736.5,4.36,0.04
2025-12-22 22:37:39.478191,Altstadt,483.5,5.09,0.299
2025-12-22 23:37:39.478191,Altstadt,445.7,4.35,0.13
2025-12-23 00:37:39.478191,Altstadt,426.0,4.52,0.128
2025-12-23 01:37:39.478191,Altstadt,496.8,4.3,0.008
2025-12-23 02:37:39.478191,Altstadt,503.6,4.42,0.417
2025-12-23 03:37:39.478191,Altstadt,462.0,4.46,0.042
2025-12-23 04:37:39.478191,Altstadt,470.4,4.86,0.048
2025-12-23 05:37:39.478191,Altstadt,523.6,4.35,0.102
2025-12-23 06:37:39.478191,Altstadt,765.1,4.49,0.204
2025-12-23 07:37:39.478191,Altstadt,637.0,4.59,0.259
2025-12-23 08:37:39.478191,Altstadt,649.9,4.61,0.124
2025-12-23 09:37:39.478191,Altstadt,565.2,4.98,0.378
2025-12-23 10:37:39.478191,Altstadt,474.6,4.51,0.508
2025-12-23 11:37:39.478191,Altstadt,495.1,4.06,0.037
2025-12-23 12:37:39.478191,Altstadt,507.6,4.45,0.036
2025-12-23 13:37:39.478191,Altstadt,467.9,4.25,0.165
2025-12-23 14:37:39.478191,Altstadt,511.2,4.05,0.329
2025-12-23 15:37:39.478191,Altstadt,518.2,4.52,0.203
2025-12-23 16:37:39.478191,Altstadt,455.9,4.69,0.015
2025-12-23 17:37:39.478191,Altstadt,519.0,4.36,0.141
2025-12-23 18:37:39.478191,Altstadt,673.9,4.38,0.302
2025-12-23 19:37:39.478191,Altstadt,623.5,3.95,0.339
2025-12-23 20:37:39.478191,Altstadt,604.9,4.67,0.3
2025-12-23 21:37:39.478191,Altstadt,671.0,4.89,0.044
