timestamp,zone,aqi,pm25,pm10,co2_ppm
2025-12-09 05:39:46.877834,Connaught Place,83.6,18.89,33.39,435.1
2025-12-09 06:39:46.877834,Connaught Place,79.7,23.18,43.16,436.3
2025-12-09 07:39:46.877834,Connaught Place,106.0,26.9,52.68,468.1
2025-12-09 08:39:46.877834,Connaught Place,106.6,23.15,38.81,462.3
2025-12-09 09:39:46.877834,Connaught Place,113.8,26.5,50.53,457.9
2025-12-09 10:39:46.877834,Connaught Place,108.2,24.72,47.63,443.1
2025-12-09 11:39:46.877834,Connaught Place,84.6,18.17,30.27,435.0
2025-12-09 12:39:46.877834,Connaught Place,94.7,21.72,43.62,437.7
2025-12-09 13:39:46.877834,Connaught Place,91.4,19.9,36.91,462.3
2025-12-09 14:39:46.877834,Connaught Place,89.2,21.42,40.28,444.1
2025-12-09 15:39:46.877834,Connaught Place,94.2,25.17,50.19,460.4
2025-12-09 16:39:46.877834,Connaught Place,82.5,20.1,35.55,421.0
2025-12-09 17:39:46.877834,Connaught Place,92.7,24.15,47.45,455.0
2025-12-09 18:39:46.877834,Connaught Place,90.6,21.3,35.51,432.9
2025-12-09 19:39:46.877834,Connaught Place,98.6,23.07,40.82,468.3
2025-12-09 20:39:46.877834,Connaught Place,91.2,21.64,37.35,480.8
2025-12-09 21:39:46.877834,Connaught Place,70.5,13.0,24.96,452.5
2025-12-09 22:39:46.877834,Connaught Place,74.0,19.19,38.57,415.1
2025-12-09 23:39:46.877834,Connaught Place,86.5,24.02,39.54,432.3
2025-12-10 00:39:46.877834,Connaught Place,83.6,22.1,43.29,452.5
2025-12-10 01:39:46.877834,Connaught Place,90.7,25.26,44.07,437.5
2025-12-10 02:39:46.877834,Connaught Place,87.8,20.61,38.13,438.7
2025-12-10 03:39:46.877834,Connaught Place,85.2,17.95,29.78,430.4
2025-12-10 04:39:46.877834,Connaught Place,82.3,19.77,33.93,419.1
2025-12-10 05:39:46.877834,Connaught Place,84.7,23.54,45.58,446.8
2025-12-10 06:39:46.877834,Connaught Place,66.4,14.75,23.48,464.7
2025-12-10 07:39:46.877834,Connaught Place,86.2,20.24,38.46,429.9
2025-12-10 08:39:46.877834,Connaught Place,95.7,22.01,43.27,436.6
2025-12-10 09:39:46.877834,Connaught Place,94.5,20.26,37.52,438.0
2025-12-10 10:39:46.877834,Connaught Place,89.7,21.72,41.47,447.9
2025-12-10 11:39:46.877834,Connaught Place,85.5,20.9,39.97,440.3
2025-12-10 12:39:46.877834,Connaught Place,87.0,21.85,35.85,432.7
2025-12-10 13:39:46.877834,Connaught Place,78.4,19.27,38.17,440.9
2025-12-10 14:39:46.877834,Connaught Place,97.6,23.62,40.43,425.7
2025-12-10 15:39:46.877834,Connaught Place,88.5,21.27,40.42,434.4
2025-12-10 16:39:46.877834,Connaught Place,87.8,21.83,41.08,438.0
2025-12-10 17:39:46.877834,Connaught Place,93.7,24.69,46.49,430.0
2025-12-10 18:39:46.877834,Connaught Place,102.6,25.07,46.33,450.8
2025-12-10 19:39:46.877834,Connaught Place,98.2,23.05,44.31,434.9
2025-12-10 20:39:46.877834,Connaught Place,93.9,24.03,45.84,435.4
2025-12-10 21:39:46.877834,Connaught Place,75.1,20.31,35.13,413.9
2025-12-10 22:39:46.877834,Connaught Place,82.4,17.71,33.15,432.1
2025-12-10 23:39:46.877834,Connaught Place,81.8,18.13,32.72,459.8
2025-12-11 00:39:46.877834,Connaught Place,96.1,19.98,37.13,469.2
2025-12-11 01:39:46.877834,Connaught Place,87.1,21.69,35.48,446.4
2025-12-11 02:39:46.877834,Connaught Place,81.1,22.32,41.49,445.7
2025-12-11 03:39:46.877834,Connaught Place,86.2,21.0,41.97,453.5
2025-12-11 04:39:46.877834,Connaught Place,88.4,22.55,40.78,451.8
2025-12-11 05:39:46.877834,Connaught Place,82.8,20.68,34.43,404.0
2025-12-11 06:39:46.877834,Connaught Place,85.1,18.51,37.44,430.1
2025-12-11 07:39:46.877834,Connaught Place,113.0,24.84,43.16,450.2
2025-12-11 08:39:46.877834,Connaught Place,102.6,24.49,42.4,421.8
2025-12-11 09:39:46.877834,Connaught Place,111.5,29.94,58.4,443.3
2025-12-11 10:39:46.877834,Connaught Place,91.2,21.08,42.6,438.9
2025-12-11 11:39:46.877834,Connaught Place,106.2,27.84,48.93,460.2
2025-12-11 12:39:46.877834,Connaught Place,87.7,21.25,36.74,434.7
2025-12-11 13:39:46.877834,Connaught Place,91.0,17.68,38.75,441.9
2025-12-11 14:39:46.877834,Connaught Place,96.8,21.31,43.95,398.3
2025-12-11 15:39:46.877834,Connaught Place,77.8,16.49,28.09,424.3
2025-12-11 16:39:46.877834,Connaught Place,76.9,19.77,37.55,431.6
2025-12-11 17:39:46.877834,Connaught Place,96.8,19.49,36.2,451.9
2025-12-11 18:39:46.877834,Connaught Place,99.3,23.09,43.51,449.1
2025-12-11 19:39:46.877834,Connaught Place,97.7,23.19,39.19,457.2
2025-12-11 20:39:46.877834,Connaught Place,98.8,23.18,41.23,471.9
2025-12-11 21:39:46.877834,Connaught Place,89.1,21.22,34.34,451.3
2025-12-11 22:39:46.877834,Connaught Place,101.6,25.45,45.28,455.9
2025-12-11 23:39:46.877834,Connaught Place,81.2,20.25,31.53,437.7
2025-12-12 00:39:46.877834,Connaught Place,79.2,19.76,42.19,447.4
2025-12-12 01:39:46.877834,Connaught Place,78.1,21.27,44.44,476.6
2025-12-12 02:39:46.877834,Connaught Place,95.4,25.15,46.2,474.0
2025-12-12 03:39:46.877834,Connaught Place,80.9,17.22,28.17,448.5
2025-12-12 04:39:46.877834,Connaught Place,100.2,23.53,41.52,451.9
2025-12-12 05:39:46.877834,Connaught Place,99.8,25.43,51.68,434.6
2025-12-12 06:39:46.877834,Connaught Place,88.2,23.04,42.96,417.6
2025-12-12 07:39:46.877834,Connaught Place,98.1,22.6,42.99,456.5
2025-12-12 08:39:46.877834,Connaught Place,101.3,27.82,51.3,451.4
2025-12-12 09:39:46.877834,Connaught Place,102.8,22.61,37.44,436.6
2025-12-12 10:39:46.877834,Connaught Place,92.3,20.8,40.15,440.7
2025-12-12 11:39:46.877834,Connaught Place,79.7,18.4,37.44,456.4
2025-12-12 12:39:46.877834,Connaught Place,88.3,23.77,45.51,452.0
2025-12-12 13:39:46.877834,Connaught Place,92.3,25.18,45.8,446.9
2025-12-12 14:39:46.877834,Connaught Place,104.8,24.28,45.77,435.5
2025-12-12 15:39:46.877834,Connaught Place,77.8,17.22,32.11,442.0
2025-12-12 16:39:46.877834,Connaught Place,72.2,19.49,37.84,431.2
2025-12-12 17:39:46.877834,Connaught Place,104.0,28.9,49.84,439.7
2025-12-12 18:39:46.877834,Connaught Place,106.3,27.69,53.59,442.0
2025-12-12 19:39:46.877834,Connaught Place,89.0,21.63,38.07,452.1
2025-12-12 20:39:46.877834,Connaught Place,94.3,22.92,41.38,457.8
2025-12-12 21:39:46.877834,Connaught Place,74.2,18.04,37.77,441.6
2025-12-12 22:39:46.877834,Connaught Place,92.7,21.53,39.07,448.1
2025-12-12 23:39:46.877834,Connaught Place,90.0,18.47,38.04,430.8
2025-12-13 00:39:46.877834,Connaught Place,92.8,23.16,46.12,444.7
2025-12-13 01:39:46.877834,Connaught Place,77.5,20.31,35.8,463.2
2025-12-13 02:39:46.877834,Connaught Place,93.4,23.92,43.25,419.9
2025-12-13 03:39:46.877834,Connaught Place,82.8,19.7,38.07,424.7
2025-12-13 04:39:46.877834,Connaught Place,84.2,21.64,41.05,428.0
2025-12-13 05:39:46.877834,Connaught Place,92.1,26.13,47.89,449.0
2025-12-13 06:39:46.877834,Connaught Place,81.5,20.73,39.02,455.6
2025-12-13 07:39:46.877834,Connaught Place,116.8,30.02,58.03,466.2
2025-12-13 08:39:46.877834,Connaught Place,110.9,27.7,46.97,464.3
2025-12-13 09:39:46.877834,Connaught Place,99.8,25.17,42.3,444.9
2025-12-13 10:39:46.877834,Connaught Place,77.1,19.39,37.76,468.9
2025-12-13 11:39:46.877834,Connaught Place,85.4,22.53,39.39,422.8
2025-12-13 12:39:46.877834,Connaught Place,89.9,18.53,34.64,452.9
2025-12-13 13:39:46.877834,Connaught Place,82.5,19.99,40.66,425.5
2025-12-13 14:39:46.877834,Connaught Place,92.2,17.62,29.98,421.1
2025-12-13 15:39:46.877834,Connaught Place,92.3,23.93,43.92,431.9
2025-12-13 16:39:46.877834,Connaught Place,90.7,20.63,38.5,455.1
2025-12-13 17:39:46.877834,Connaught Place,92.3,20.25,40.94,445.6
2025-12-13 18:39:46.877834,Connaught Place,100.7,23.07,41.67,456.0
2025-12-13 19:39:46.877834,Connaught Place,95.2,25.39,47.46,442.3
2025-12-13 20:39:46.877834,Connaught Place,92.7,18.29,34.61,445.9
2025-12-13 21:39:46.877834,Connaught Place,100.7,23.37,46.6,460.3
2025-12-13 22:39:46.877834,Connaught Place,77.7,18.56,31.15,432.6
2025-12-13 23:39:46.877834,Connaught Place,87.2,22.65,37.98,458.5
2025-12-14 00:39:46.877834,Connaught Place,99.0,24.15,47.47,443.3
2025-12-14 01:39:46.877834,Connaught Place,80.8,18.05,34.27,432.2
2025-12-14 02:39:46.877834,Connaught Place,93.0,21.23,39.98,452.6
2025-12-14 03:39:46.877834,Connaught Place,86.8,23.98,51.33,444.2
2025-12-14 04:39:46.877834,Connaught Place,99.3,26.67,48.62,451.2
2025-12-14 05:39:46.877834,Connaught Place,76.9,18.34,29.5,432.0
2025-12-14 06:39:46.877834,Connaught Place,79.6,21.04,35.62,455.2
2025-12-14 07:39:46.877834,Connaught Place,111.6,27.32,53.9,451.4
2025-12-14 08:39:46.877834,Connaught Place,110.2,22.87,39.41,471.2
2025-12-14 09:39:46.877834,Connaught Place,91.3,20.86,39.5,440.3
2025-12-14 10:39:46.877834,Connaught Place,85.0,18.81,33.17,453.5
2025-12-14 11:39:46.877834,Connaught Place,88.3,18.36,35.0,434.6
2025-12-14 12:39:46.877834,Connaught Place,72.7,17.42,33.75,445.3
2025-12-14 13:39:46.877834,Connaught Place,84.4,22.01,41.66,437.7
2025-12-14 14:39:46.877834,Connaught Place,82.4,16.66,28.05,436.4
2025-12-14 15:39:46.877834,Connaught Place,86.7,15.87,29.82,476.4
2025-12-14 16:39:46.877834,Connaught Place,81.4,18.71,32.87,453.7
2025-12-14 17:39:46.877834,Connaught Place,99.8,23.01,46.75,456.0
2025-12-14 18:39:46.877834,Connaught Place,90.3,23.6,38.23,422.1
2025-12-14 19:39:46.877834,Connaught Place,94.0,26.23,45.54,420.4
2025-12-14 20:39:46.877834,Connaught Place,102.7,22.77,48.1,433.0
2025-12-14 21:39:46.877834,Connaught Place,90.5,22.74,46.33,425.4
2025-12-14 22:39:46.877834,Connaught Place,88.2,21.12,39.56,475.1
2025-12-14 23:39:46.877834,Connaught Place,76.1,17.72,35.03,450.0
2025-12-15 00:39:46.877834,Connaught Place,99.3,23.23,43.96,429.3
2025-12-15 01:39:46.877834,Connaught Place,83.0,20.35,33.23,438.2
2025-12-15 02:39:46.877834,Connaught Place,81.0,17.43,35.25,457.4
2025-12-15 03:39:46.877834,Connaught Place,87.6,23.97,48.18,461.6
2025-12-15 04:39:46.877834,Connaught Place,97.9,22.87,44.82,445.7
2025-12-15 05:39:46.877834,Connaught Place,96.6,25.31,46.51,437.8
2025-12-15 06:39:46.877834,Connaught Place,91.3,21.61,36.63,440.5
2025-12-15 07:39:46.877834,Connaught Place,85.1,19.39,36.51,433.9
2025-12-15 08:39:46.877834,Connaught Place,101.3,28.21,55.17,455.4
2025-12-15 09:39:46.877834,Connaught Place,103.2,26.22,48.11,461.2
2025-12-15 10:39:46.877834,Connaught Place,90.3,19.56,36.77,457.5
2025-12-15 11:39:46.877834,Connaught Place,85.9,20.86,40.6,413.9
2025-12-15 12:39:46.877834,Connaught Place,92.3,19.05,38.35,440.2
2025-12-15 13:39:46.877834,Connaught Place,90.6,20.39,35.74,464.8
2025-12-15 14:39:46.877834,Connaught Place,95.7,22.2,45.99,419.1
2025-12-15 15:39:46.877834,Connaught Place,91.9,20.97,39.91,450.7
2025-12-15 16:39:46.877834,Connaught Place,94.2,24.37,45.11,431.2
2025-12-15 17:39:46.877834,Connaught Place,108.5,27.56,50.9,456.3
2025-12-15 18:39:46.877834,Connaught Place,113.2,26.95,48.6,473.0
2025-12-15 19:39:46.877834,Connaught Place,89.7,20.71,37.3,460.7
2025-12-15 20:39:46.877834,Connaught Place,83.2,20.62,35.96,457.4
2025-12-15 21:39:46.877834,Connaught Place,83.8,25.45,41.08,453.3
2025-12-15 22:39:46.877834,Connaught Place,79.6,20.4,34.54,428.1
2025-12-15 23:39:46.877834,Connaught Place,87.1,20.39,30.67,428.5
2025-12-16 00:39:46.877834,Connaught Place,91.0,22.95,45.07,433.4
2025-12-16 01:39:46.877834,Connaught Place,72.8,14.93,26.91,431.0
2025-12-16 02:39:46.877834,Connaught Place,85.0,19.7,37.2,405.5
2025-12-16 03:39:46.877834,Connaught Place,89.0,20.89,37.8,428.2
2025-12-16 04:39:46.877834,Connaught Place,69.0,20.53,32.23,468.8
2025-12-16 05:39:46.877834,Connaught Place,83.1,20.6,41.61,462.6
2025-12-16 06:39:46.877834,Connaught Place,103.3,21.26,36.55,470.4
2025-12-16 07:39:46.877834,Connaught Place,103.7,26.16,48.07,447.7
2025-12-16 08:39:46.877834,Connaught Place,119.7,28.52,55.88,477.6
2025-12-16 09:39:46.877834,Connaught Place,118.7,29.7,53.13,447.1
2025-12-16 10:39:46.877834,Connaught Place,80.2,20.91,35.12,429.3
2025-12-16 11:39:46.877834,Connaught Place,96.7,21.69,40.49,438.4
2025-12-16 12:39:46.877834,Connaught Place,89.6,20.5,38.88,482.0
2025-12-16 13:39:46.877834,Connaught Place,80.1,20.17,36.75,435.0
2025-12-16 14:39:46.877834,Connaught Place,80.2,18.57,32.46,451.9
2025-12-16 15:39:46.877834,Connaught Place,90.3,16.29,27.17,458.7
2025-12-16 16:39:46.877834,Connaught Place,89.0,22.35,44.82,466.5
2025-12-16 17:39:46.877834,Connaught Place,111.1,23.25,47.46,432.1
2025-12-16 18:39:46.877834,Connaught Place,106.7,23.29,46.05,434.2
2025-12-16 19:39:46.877834,Connaught Place,102.5,24.31,41.73,476.9
2025-12-16 20:39:46.877834,Connaught Place,84.2,18.35,31.42,465.0
2025-12-16 21:39:46.877834,Connaught Place,80.4,16.34,28.91,443.5
2025-12-16 22:39:46.877834,Connaught Place,93.3,22.74,40.16,438.6
2025-12-16 23:39:46.877834,Connaught Place,101.7,22.21,38.47,443.3
2025-12-17 00:39:46.877834,Connaught Place,87.2,21.39,37.54,425.2
2025-12-17 01:39:46.877834,Connaught Place,81.1,17.99,31.42,444.1
2025-12-17 02:39:46.877834,Connaught Place,90.9,21.22,40.0,435.7
2025-12-17 03:39:46.877834,Connaught Place,88.2,28.63,53.25,447.3
2025-12-17 04:39:46.877834,Connaught Place,92.1,20.79,40.81,450.8
2025-12-17 05:39:46.877834,Connaught Place,81.2,21.42,39.82,433.9
2025-12-17 06:39:46.877834,Connaught Place,91.0,21.13,36.33,456.7
2025-12-17 07:39:46.877834,Connaught Place,105.7,29.51,57.19,464.1
2025-12-17 08:39:46.877834,Connaught Place,104.8,23.27,43.34,424.4
2025-12-17 09:39:46.877834,Connaught Place,100.6,23.58,43.94,419.9
2025-12-17 10:39:46.877834,Connaught Place,81.2,21.79,42.97,488.2
2025-12-17 11:39:46.877834,Connaught Place,97.8,24.55,43.65,450.7
2025-12-17 12:39:46.877834,Connaught Place,89.2,20.5,37.62,427.9
2025-12-17 13:39:46.877834,Connaught Place,92.3,22.94,40.3,446.2
2025-12-17 14:39:46.877834,Connaught Place,82.2,22.01,44.64,428.1
2025-12-17 15:39:46.877834,Connaught Place,94.7,22.16,38.71,436.9
2025-12-17 16:39:46.877834,Connaught Place,90.6,23.33,40.65,445.8
2025-12-17 17:39:46.877834,Connaught Place,93.0,21.39,41.38,462.9
2025-12-17 18:39:46.877834,Connaught Place,104.4,25.8,50.54,451.5
2025-12-17 19:39:46.877834,Connaught Place,99.1,25.1,46.36,459.4
2025-12-17 20:39:46.877834,Connaught Place,97.0,25.67,46.4,427.3
2025-12-17 21:39:46.877834,Connaught Place,99.9,23.37,47.44,460.8
2025-12-17 22:39:46.877834,Connaught Place,84.6,23.17,44.61,420.8
2025-12-17 23:39:46.877834,Connaught Place,90.5,23.91,48.18,443.2
2025-12-18 00:39:46.877834,Connaught Place,96.9,21.4,40.6,444.8
2025-12-18 01:39:46.877834,Connaught Place,92.1,22.94,39.13,456.3
2025-12-18 02:39:46.877834,Connaught Place,79.7,18.61,36.99,428.2
2025-12-18 03:39:46.877834,Connaught Place,74.2,19.35,34.06,449.5
2025-12-18 04:39:46.877834,Connaught Place,84.3,23.06,36.17,435.7
2025-12-18 05:39:46.877834,Connaught Place,93.0,20.35,41.65,447.1
2025-12-18 06:39:46.877834,Connaught Place,88.3,18.63,33.69,466.5
2025-12-18 07:39:46.877834,Connaught Place,107.6,23.75,40.43,458.3
2025-12-18 08:39:46.877834,Connaught Place,98.2,26.51,48.27,443.2
2025-12-18 09:39:46.877834,Connaught Place,104.2,25.32,51.85,456.3
2025-12-18 10:39:46.877834,Connaught Place,79.0,17.0,33.95,426.4
2025-12-18 11:39:46.877834,Connaught Place,80.6,19.25,35.35,410.9
2025-12-18 12:39:46.877834,Connaught Place,85.3,22.78,35.51,468.0
2025-12-18 13:39:46.877834,Connaught Place,83.9,18.1,31.3,457.0
2025-12-18 14:39:46.877834,Connaught Place,93.3,24.78,44.35,432.5
2025-12-18 15:39:46.877834,Connaught Place,90.4,20.62,36.17,447.9
2025-12-18 16:39:46.877834,Connaught Place,95.2,23.77,42.7,429.7
2025-12-18 17:39:46.877834,Connaught Place,95.6,22.99,40.11,442.6
2025-12-18 18:39:46.877834,Connaught Place,91.4,19.32,33.8,440.5
2025-12-18 19:39:46.877834,Connaught Place,90.5,23.59,41.21,459.6
2025-12-18 20:39:46.877834,Connaught Place,101.8,27.58,46.27,448.7
2025-12-18 21:39:46.877834,Connaught Place,86.9,23.46,44.18,440.6
2025-12-18 22:39:46.877834,Connaught Place,95.2,24.2,42.53,461.7
2025-12-18 23:39:46.877834,Connaught Place,91.6,25.8,43.3,446.0
2025-12-19 00:39:46.877834,Connaught Place,86.7,21.79,42.46,463.3
2025-12-19 01:39:46.877834,Connaught Place,85.7,20.6,38.21,435.4
2025-12-19 02:39:46.877834,Connaught Place,107.5,26.94,44.99,468.1
2025-12-19 03:39:46.877834,Connaught Place,68.5,14.54,21.81,420.6
2025-12-19 04:39:46.877834,Connaught Place,90.5,22.87,43.55,435.1
2025-12-19 05:39:46.877834,Connaught Place,87.9,22.11,42.46,423.1
2025-12-19 06:39:46.877834,Connaught Place,93.0,21.28,38.62,441.9
2025-12-19 07:39:46.877834,Connaught Place,89.9,19.95,34.55,445.5
2025-12-19 08:39:46.877834,Connaught Place,106.4,24.41,48.09,446.5
2025-12-19 09:39:46.877834,Connaught Place,115.6,25.48,44.21,450.7
2025-12-19 10:39:46.877834,Connaught Place,83.5,19.48,34.14,462.7
2025-12-19 11:39:46.877834,Connaught Place,83.0,21.36,36.26,424.5
2025-12-19 12:39:46.877834,Connaught Place,93.9,17.89,26.33,441.3
2025-12-19 13:39:46.877834,Connaught Place,80.5,16.89,34.43,434.8
2025-12-19 14:39:46.877834,Connaught Place,86.2,21.01,37.81,441.8
2025-12-19 15:39:46.877834,Connaught Place,79.9,15.76,28.19,468.5
2025-12-19 16:39:46.877834,Connaught Place,87.5,19.43,37.58,432.2
2025-12-19 17:39:46.877834,Connaught Place,100.7,25.85,43.99,459.6
2025-12-19 18:39:46.877834,Connaught Place,106.0,24.4,42.8,462.4
2025-12-19 19:39:46.877834,Connaught Place,106.1,22.72,43.76,487.4
2025-12-19 20:39:46.877834,Connaught Place,91.3,23.53,41.16,449.3
2025-12-19 21:39:46.877834,Connaught Place,101.2,21.75,38.55,438.0
2025-12-19 22:39:46.877834,Connaught Place,97.7,26.63,46.41,443.3
2025-12-19 23:39:46.877834,Connaught Place,104.4,27.24,49.67,461.3
2025-12-20 00:39:46.877834,Connaught Place,101.8,24.59,46.65,439.6
2025-12-20 01:39:46.877834,Connaught Place,85.2,20.83,41.93,433.7
2025-12-20 02:39:46.877834,Connaught Place,81.5,17.25,36.47,424.8
2025-12-20 03:39:46.877834,Connaught Place,75.8,17.72,29.38,453.6
2025-12-20 04:39:46.877834,Connaught Place,93.6,19.82,36.14,456.1
2025-12-20 05:39:46.877834,Connaught Place,80.3,19.48,37.59,438.4
2025-12-20 06:39:46.877834,Connaught Place,89.1,19.43,36.8,431.4
2025-12-20 07:39:46.877834,Connaught Place,98.6,22.95,45.88,440.7
2025-12-20 08:39:46.877834,Connaught Place,99.6,21.56,47.98,467.9
2025-12-20 09:39:46.877834,Connaught Place,90.4,18.82,35.45,454.9
2025-12-20 10:39:46.877834,Connaught Place,89.0,19.79,28.97,428.9
2025-12-20 11:39:46.877834,Connaught Place,91.9,24.5,44.01,471.6
2025-12-20 12:39:46.877834,Connaught Place,100.5,21.75,44.26,441.2
2025-12-20 13:39:46.877834,Connaught Place,88.1,17.8,29.13,444.3
2025-12-20 14:39:46.877834,Connaught Place,88.8,19.21,38.81,438.3
2025-12-20 15:39:46.877834,Connaught Place,97.8,25.88,46.25,452.7
2025-12-20 16:39:46.877834,Connaught Place,91.7,23.95,50.65,439.0
2025-12-20 17:39:46.877834,Connaught Place,109.9,25.87,46.47,456.2
2025-12-20 18:39:46.877834,Connaught Place,97.2,22.74,46.74,455.6
2025-12-20 19:39:46.877834,Connaught Place,95.6,21.14,38.22,454.7
2025-12-20 20:39:46.877834,Connaught Place,86.5,18.39,33.68,465.6
2025-12-20 21:39:46.877834,Connaught Place,80.2,19.93,37.43,409.9
2025-12-20 22:39:46.877834,Connaught Place,77.7,19.47,30.34,443.3
2025-12-20 23:39:46.877834,Connaught Place,83.8,18.48,39.54,419.7
2025-12-21 00:39:46.877834,Connaught Place,80.3,14.46,26.34,427.4
2025-12-21 01:39:46.877834,Connaught Place,89.7,21.42,39.98,454.0
2025-12-21 02:39:46.877834,Connaught Place,88.7,17.88,33.31,442.6
2025-12-21 03:39:46.877834,Connaught Place,81.3,17.73,35.39,434.5
2025-12-21 04:39:46.877834,Connaught Place,83.9,20.34,37.92,478.2
2025-12-21 05:39:46.877834,Connaught Place,82.6,17.62,30.71,446.9
2025-12-21 06:39:46.877834,Connaught Place,77.3,18.67,31.7,452.5
2025-12-21 07:39:46.877834,Connaught Place,85.7,23.72,43.22,461.3
2025-12-21 08:39:46.877834,Connaught Place,108.2,25.14,49.76,469.2
2025-12-21 09:39:46.877834,Connaught Place,96.1,21.57,38.98,480.9
2025-12-21 10:39:46.877834,Connaught Place,86.0,20.25,39.18,443.8
2025-12-21 11:39:46.877834,Connaught Place,88.6,23.57,41.56,433.5
2025-12-21 12:39:46.877834,Connaught Place,70.1,15.52,28.74,457.1
2025-12-21 13:39:46.877834,Connaught Place,92.7,26.3,54.83,467.7
2025-12-21 14:39:46.877834,Connaught Place,84.4,17.77,35.56,438.9
2025-12-21 15:39:46.877834,Connaught Place,85.5,19.23,33.69,451.9
2025-12-21 16:39:46.877834,Connaught Place,80.8,20.39,36.95,441.5
2025-12-21 17:39:46.877834,Connaught Place,97.8,22.51,39.64,490.1
2025-12-21 18:39:46.877834,Connaught Place,99.1,27.46,55.08,427.0
2025-12-21 19:39:46.877834,Connaught Place,103.4,22.94,45.14,460.7
2025-12-21 20:39:46.877834,Connaught Place,105.4,25.25,46.07,437.1
2025-12-21 21:39:46.877834,Connaught Place,86.1,20.1,36.55,424.0
2025-12-21 22:39:46.877834,Connaught Place,85.7,22.4,42.94,450.2
2025-12-21 23:39:46.877834,Connaught Place,101.2,23.5,43.27,441.8
2025-12-22 00:39:46.877834,Connaught Place,86.6,23.19,41.1,455.5
2025-12-22 01:39:46.877834,Connaught Place,83.7,20.88,43.35,454.6
2025-12-22 02:39:46.877834,Connaught Place,83.4,18.74,36.6,466.7
2025-12-22 03:39:46.877834,Connaught Place,87.3,23.95,42.47,463.6
2025-12-22 04:39:46.877834,Connaught Place,92.4,19.28,36.64,467.4
2025-12-22 05:39:46.877834,Connaught Place,78.0,15.35,31.1,427.5
2025-12-22 06:39:46.877834,Connaught Place,98.1,22.54,41.75,456.6
2025-12-22 07:39:46.877834,Connaught Place,97.2,24.33,43.79,457.9
