timestamp,zone,usage_liters,pressure_bar,pipe_leak_risk
2025-12-10 01:39:46.877834,Connaught Place,538.7,4.65,0.252
2025-12-10 02:39:46.877834,Connaught Place,541.2,3.94,0.135
2025-12-10 03:39:46.877834,Connaught Place,501.5,4.72,0.099
2025-12-10 04:39:46.877834,Connaught Place,435.9,4.44,0.349
2025-12-10 05:39:46.877834,Connaught Place,536.0,4.61,0.048
2025-12-10 06:39:46.877834,Connaught Place,705.6,4.48,0.291
2025-12-10 07:39:46.877834,Connaught Place,566.8,4.24,0.057
2025-12-10 08:39:46.877834,Connaught Place,638.2,4.45,0.23
2025-12-10 09:39:46.877834,Connaught Place,774.1,4.44,0.081
2025-12-10 10:39:46.877834,Connaught Place,466.2,4.76,0.043
2025-12-10 11:39:46.877834,Connaught Place,512.4,4.66,0.332
2025-12-10 12:39:46.877834,Connaught Place,496.7,4.59,0.025
2025-12-10 13:39:46.877834,Connaught Place,470.2,4.16,0.187
2025-12-10 14:39:46.877834,Connaught Place,501.0,4.48,0.083
2025-12-10 15:39:46.877834,Connaught Place,457.1,4.54,0.034
2025-12-10 16:39:46.877834,Connaught Place,543.1,4.12,0.081
2025-12-10 17:39:46.877834,Connaught Place,526.3,4.68,0.224
2025-12-10 18:39:46.877834,Connaught Place,609.5,4.31,0.037
2025-12-10 19:39:46.877834,Connaught Place,686.9,4.46,0.171
2025-12-10 20:39:46.877834,Connaught Place,683.9,4.8,0.149
2025-12-10 21:39:46.877834,Connaught Place,620.8,4.25,0.115
2025-12-10 22:39:46.877834,Connaught Place,517.5,4.81,0.372
2025-12-10 23:39:46.877834,Connaught Place,552.2,4.75,0.172
2025-12-11 00:39:46.877834,Connaught Place,477.8,4.89,0.297
2025-12-11 01:39:46.877834,Connaught Place,458.3,4.28,0.118
2025-12-11 02:39:46.877834,Connaught Place,488.9,4.48,0.304
2025-12-11 03:39:46.877834,Connaught Place,497.1,4.35,0.002
2025-12-11 04:39:46.877834,Connaught Place,544.0,4.3,0.234
2025-12-11 05:39:46.877834,Connaught Place,423.2,4.34,0.045
2025-12-11 06:39:46.877834,Connaught Place,741.1,4.71,0.15
2025-12-11 07:39:46.877834,Connaught Place,694.8,4.92,0.036
2025-12-11 08:39:46.877834,Connaught Place,708.6,5.1,0.093
2025-12-11 09:39:46.877834,Connaught Place,563.9,4.63,0.147
2025-12-11 10:39:46.877834,Connaught Place,520.8,4.09,0.031
2025-12-11 11:39:46.877834,Connaught Place,489.4,5.12,0.088
2025-12-11 12:39:46.877834,Connaught Place,474.9,4.79,0.093
2025-12-11 13:39:46.877834,Connaught Place,512.6,4.28,0.103
2025-12-11 14:39:46.877834,Connaught Place,491.7,4.47,0.06
2025-12-11 15:39:46.877834,Connaught Place,555.2,4.5,0.129
2025-12-11 16:39:46.877834,Connaught Place,532.1,4.66,0.151
2025-12-11 17:39:46.877834,Connaught Place,602.1,4.28,0.187
2025-12-11 18:39:46.877834,Connaught Place,665.1,4.56,0.426
2025-12-11 19:39:46.877834,Connaught Place,592.0,4.26,0.041
2025-12-11 20:39:46.877834,Connaught Place,667.4,4.45,0.117
2025-12-11 21:39:46.877834,Connaught Place,686.6,4.94,0.126
2025-12-11 22:39:46.877834,Connaught Place,473.7,4.78,0.319
2025-12-11 23:39:46.877834,Connaught Place,522.0,4.51,0.109
2025-12-12 00:39:46.877834,Connaught Place,542.3,4.02,0.106
2025-12-12 01:39:46.877834,Connaught Place,469.5,4.3,0.232
2025-12-12 02:39:46.877834,Connaught Place,520.2,4.42,0.21
2025-12-12 03:39:46.877834,Connaught Place,480.8,5.01,0.258
2025-12-12 04:39:46.877834,Connaught Place,520.5,4.8,0.105
2025-12-12 05:39:46.877834,Connaught Place,548.9,4.46,0.152
2025-12-12 06:39:46.877834,Connaught Place,752.6,4.5,0.195
2025-12-12 07:39:46.877834,Connaught Place,684.7,4.52,0.066
2025-12-12 08:39:46.877834,Connaught Place,650.3,4.92,0.318
2025-12-12 09:39:46.877834,Connaught Place,704.6,4.87,0.029
2025-12-12 10:39:46.877834,Connaught Place,531.6,4.55,0.259
2025-12-12 11:39:46.877834,Connaught Place,558.0,4.42,0.13
2025-12-12 12:39:46.877834,Connaught Place,503.1,4.67,0.153
2025-12-12 13:39:46.877834,Connaught Place,459.3,4.08,0.435
2025-12-12 14:39:46.877834,Connaught Place,505.1,4.32,0.116
2025-12-12 15:39:46.877834,Connaught Place,552.7,4.35,0.175
2025-12-12 16:39:46.877834,Connaught Place,517.0,4.8,0.211
2025-12-12 17:39:46.877834,Connaught Place,487.7,4.57,0.027
2025-12-12 18:39:46.877834,Connaught Place,597.6,4.23,0.027
2025-12-12 19:39:46.877834,Connaught Place,695.4,4.98,0.317
2025-12-12 20:39:46.877834,Connaught Place,662.7,3.93,0.008
2025-12-12 21:39:46.877834,Connaught Place,710.8,4.77,0.09
2025-12-12 22:39:46.877834,Connaught Place,519.1,4.03,0.23
2025-12-12 23:39:46.877834,Connaught Place,470.2,4.47,0.04
2025-12-13 00:39:46.877834,Connaught Place,463.9,4.1,0.232
2025-12-13 01:39:46.877834,Connaught Place,500.5,5.16,0.136
2025-12-13 02:39:46.877834,Connaught Place,484.3,4.37,0.074
2025-12-13 03:39:46.877834,Connaught Place,444.2,4.93,0.163
2025-12-13 04:39:46.877834,Connaught Place,582.4,4.59,0.118
2025-12-13 05:39:46.877834,Connaught Place,509.8,4.07,0.185
2025-12-13 06:39:46.877834,Connaught Place,717.4,4.69,0.024
2025-12-13 07:39:46.877834,Connaught Place,820.2,4.62,0.057
2025-12-13 08:39:46.877834,Connaught Place,647.1,5.01,0.07
2025-12-13 09:39:46.877834,Connaught Place,673.4,4.5,0.211
2025-12-13 10:39:46.877834,Connaught Place,537.1,4.65,0.273
2025-12-13 11:39:46.877834,Connaught Place,533.5,4.4,0.271
2025-12-13 12:39:46.877834,Connaught Place,463.9,4.76,0.131
2025-12-13 13:39:46.877834,Connaught Place,492.8,4.64,0.133
2025-12-13 14:39:46.877834,Connaught Place,487.5,4.32,0.362
2025-12-13 15:39:46.877834,Connaught Place,511.8,4.28,0.174
2025-12-13 16:39:46.877834,Connaught Place,465.5,4.14,0.113
2025-12-13 17:39:46.877834,Connaught Place,509.7,4.48,0.331
2025-12-13 18:39:46.877834,Connaught Place,681.9,4.35,0.168
2025-12-13 19:39:46.877834,Connaught Place,587.3,4.5,0.146
2025-12-13 20:39:46.877834,Connaught Place,617.7,4.47,0.369
2025-12-13 21:39:46.877834,Connaught Place,620.5,4.27,0.226
2025-12-13 22:39:46.877834,Connaught Place,508.5,4.46,0.131
2025-12-13 23:39:46.877834,Connaught Place,474.8,4.64,0.294
2025-12-14 00:39:46.877834,Connaught Place,465.5,4.56,0.25
2025-12-14 01:39:46.877834,Connaught Place,535.0,5.16,0.269
2025-12-14 02:39:46.877834,Connaught Place,499.3,4.57,0.498
2025-12-14 03:39:46.877834,Connaught Place,491.6,3.9,0.134
2025-12-14 04:39:46.877834,Connaught Place,489.6,4.71,0.129
2025-12-14 05:39:46.877834,Connaught Place,490.2,4.22,0.221
2025-12-14 06:39:46.877834,Connaught Place,702.5,4.23,0.038
2025-12-14 07:39:46.877834,Connaught Place,629.4,4.48,0.092
2025-12-14 08:39:46.877834,Connaught Place,689.1,4.15,0.343
2025-12-14 09:39:46.877834,Connaught Place,656.6,4.69,0.266
2025-12-14 10:39:46.877834,Connaught Place,579.6,4.45,0.02
2025-12-14 11:39:46.877834,Connaught Place,519.7,4.68,0.194
2025-12-14 12:39:46.877834,Connaught Place,485.4,4.84,0.091
2025-12-14 13:39:46.877834,Connaught Place,482.5,4.02,0.121
2025-12-14 14:39:46.877834,Connaught Place,446.7,4.67,0.029
2025-12-14 15:39:46.877834,Connaught Place,580.4,4.36,0.199
2025-12-14 16:39:46.877834,Connaught Place,601.3,4.24,0.105
2025-12-14 17:39:46.877834,Connaught Place,396.6,4.24,0.139
2025-12-14 18:39:46.877834,Connaught Place,692.8,4.6,0.061
2025-12-14 19:39:46.877834,Connaught Place,673.5,5.13,0.046
2025-12-14 20:39:46.877834,Connaught Place,663.6,4.11,0.096
2025-12-14 21:39:46.877834,Connaught Place,686.9,4.27,0.412
2025-12-14 22:39:46.877834,Connaught Place,463.6,4.2,0.357
2025-12-14 23:39:46.877834,Connaught Place,466.1,4.36,0.245
2025-12-15 00:39:46.877834,Connaught Place,547.2,4.92,0.183
2025-12-15 01:39:46.877834,Connaught Place,496.3,4.4,0.284
2025-12-15 02:39:46.877834,Connaught Place,487.2,4.96,0.137
2025-12-15 03:39:46.877834,Connaught Place,494.0,4.51,0.171
2025-12-15 04:39:46.877834,Connaught Place,532.6,4.74,0.075
2025-12-15 05:39:46.877834,Connaught Place,566.1,4.45,0.365
2025-12-15 06:39:46.877834,Connaught Place,737.3,5.06,0.115
2025-12-15 07:39:46.877834,Connaught Place,682.7,5.12,0.166
2025-12-15 08:39:46.877834,Connaught Place,748.7,4.04,0.057
2025-12-15 09:39:46.877834,Connaught Place,679.4,4.31,0.127
2025-12-15 10:39:46.877834,Connaught Place,515.5,4.26,0.047
2025-12-15 11:39:46.877834,Connaught Place,500.5,4.77,0.143
2025-12-15 12:39:46.877834,Connaught Place,585.3,4.62,0.145
2025-12-15 13:39:46.877834,Connaught Place,534.4,4.47,0.196
2025-12-15 14:39:46.877834,Connaught Place,499.2,4.32,0.018
2025-12-15 15:39:46.877834,Connaught Place,472.9,4.1,0.216
2025-12-15 16:39:46.877834,Connaught Place,472.4,3.82,0.025
2025-12-15 17:39:46.877834,Connaught Place,488.9,4.78,0.184
2025-12-15 18:39:46.877834,Connaught Place,685.0,4.17,0.075
2025-12-15 19:39:46.877834,Connaught Place,595.4,4.81,0.188
2025-12-15 20:39:46.877834,Connaught Place,704.2,4.6,0.03
2025-12-15 21:39:46.877834,Connaught Place,622.2,4.02,0.069
2025-12-15 22:39:46.877834,Connaught Place,541.0,5.34,0.216
2025-12-15 23:39:46.877834,Connaught Place,499.9,5.1,0.015
2025-12-16 00:39:46.877834,Connaught Place,507.2,4.42,0.02
2025-12-16 01:39:46.877834,Connaught Place,530.5,3.93,0.081
2025-12-16 02:39:46.877834,Connaught Place,543.2,3.83,0.088
2025-12-16 03:39:46.877834,Connaught Place,503.3,4.29,0.046
2025-12-16 04:39:46.877834,Connaught Place,533.7,4.56,0.011
2025-12-16 05:39:46.877834,Connaught Place,455.5,4.34,0.3
2025-12-16 06:39:46.877834,Connaught Place,713.2,4.15,0.01
2025-12-16 07:39:46.877834,Connaught Place,729.8,3.84,0.03
2025-12-16 08:39:46.877834,Connaught Place,728.7,4.52,0.112
2025-12-16 09:39:46.877834,Connaught Place,721.2,5.16,0.208
2025-12-16 10:39:46.877834,Connaught Place,484.4,4.12,0.162
2025-12-16 11:39:46.877834,Connaught Place,551.4,4.89,0.069
2025-12-16 12:39:46.877834,Connaught Place,497.7,4.56,0.166
2025-12-16 13:39:46.877834,Connaught Place,453.6,4.12,0.031
2025-12-16 14:39:46.877834,Connaught Place,452.7,4.81,0.277
2025-12-16 15:39:46.877834,Connaught Place,457.7,4.01,0.126
2025-12-16 16:39:46.877834,Connaught Place,502.4,4.45,0.06
2025-12-16 17:39:46.877834,Connaught Place,544.6,4.54,0.271
2025-12-16 18:39:46.877834,Connaught Place,733.2,4.66,0.092
2025-12-16 19:39:46.877834,Connaught Place,661.6,4.66,0.128
2025-12-16 20:39:46.877834,Connaught Place,593.7,4.79,0.19
2025-12-16 21:39:46.877834,Connaught Place,692.1,3.76,0.169
2025-12-16 22:39:46.877834,Connaught Place,499.7,4.81,0.19
2025-12-16 23:39:46.877834,Connaught Place,495.2,4.13,0.494
2025-12-17 00:39:46.877834,Connaught Place,505.3,4.08,0.036
2025-12-17 01:39:46.877834,Connaught Place,522.7,4.34,0.148
2025-12-17 02:39:46.877834,Connaught Place,523.0,4.22,0.026
2025-12-17 03:39:46.877834,Connaught Place,559.7,4.81,0.219
2025-12-17 04:39:46.877834,Connaught Place,512.7,4.16,0.023
2025-12-17 05:39:46.877834,Connaught Place,498.5,4.43,0.36
2025-12-17 06:39:46.877834,Connaught Place,649.1,4.77,0.238
2025-12-17 07:39:46.877834,Connaught Place,703.8,4.46,0.048
2025-12-17 08:39:46.877834,Connaught Place,675.8,4.36,0.009
2025-12-17 09:39:46.877834,Connaught Place,654.0,4.7,0.319
2025-12-17 10:39:46.877834,Connaught Place,515.7,4.73,0.157
2025-12-17 11:39:46.877834,Connaught Place,504.0,4.25,0.043
2025-12-17 12:39:46.877834,Connaught Place,462.4,4.8,0.239
2025-12-17 13:39:46.877834,Connaught Place,490.2,4.23,0.056
2025-12-17 14:39:46.877834,Connaught Place,512.6,4.46,0.082
2025-12-17 15:39:46.877834,Connaught Place,454.8,4.18,0.387
2025-12-17 16:39:46.877834,Connaught Place,482.0,5.24,0.127
2025-12-17 17:39:46.877834,Connaught Place,492.8,4.22,0.036
2025-12-17 18:39:46.877834,Connaught Place,713.9,4.66,0.054
2025-12-17 19:39:46.877834,Connaught Place,758.1,4.32,0.179
2025-12-17 20:39:46.877834,Connaught Place,674.4,4.19,0.241
2025-12-17 21:39:46.877834,Connaught Place,663.4,3.85,0.034
2025-12-17 22:39:46.877834,Connaught Place,453.5,4.5,0.037
2025-12-17 23:39:46.877834,Connaught Place,532.1,4.94,0.214
2025-12-18 00:39:46.877834,Connaught Place,519.8,4.69,0.033
2025-12-18 01:39:46.877834,Connaught Place,523.0,4.31,0.279
2025-12-18 02:39:46.877834,Connaught Place,450.0,4.2,0.057
2025-12-18 03:39:46.877834,Connaught Place,559.0,4.43,0.011
2025-12-18 04:39:46.877834,Connaught Place,539.5,4.64,0.269
2025-12-18 05:39:46.877834,Connaught Place,512.4,4.08,0.548
2025-12-18 06:39:46.877834,Connaught Place,648.7,4.74,0.203
2025-12-18 07:39:46.877834,Connaught Place,742.7,4.67,0.058
2025-12-18 08:39:46.877834,Connaught Place,721.7,4.36,0.147
2025-12-18 09:39:46.877834,Connaught Place,729.7,4.17,0.433
2025-12-18 10:39:46.877834,Connaught Place,508.7,4.75,0.081
2025-12-18 11:39:46.877834,Connaught Place,473.9,4.83,0.283
2025-12-18 12:39:46.877834,Connaught Place,455.5,4.17,0.453
2025-12-18 13:39:46.877834,Connaught Place,452.4,4.87,0.38
2025-12-18 14:39:46.877834,Connaught Place,460.9,4.51,0.336
2025-12-18 15:39:46.877834,Connaught Place,499.4,4.6,0.052
2025-12-18 16:39:46.877834,Connaught Place,476.5,4.55,0.042
2025-12-18 17:39:46.877834,Connaught Place,478.1,5.36,0.075
2025-12-18 18:39:46.877834,Connaught Place,616.1,4.39,0.058
2025-12-18 19:39:46.877834,Connaught Place,665.1,4.25,0.083
2025-12-18 20:39:46.877834,Connaught Place,568.4,4.98,0.135
2025-12-18 21:39:46.877834,Connaught Place,689.7,4.39,0.257
2025-12-18 22:39:46.877834,Connaught Place,395.7,4.96,0.19
2025-12-18 23:39:46.877834,Connaught Place,493.2,5.26,0.091
2025-12-19 00:39:46.877834,Connaught Place,498.1,4.47,0.147
2025-12-19 01:39:46.877834,Connaught Place,522.5,4.89,0.103
2025-12-19 02:39:46.877834,Connaught Place,515.6,4.27,0.396
2025-12-19 03:39:46.877834,Connaught Place,490.2,4.41,0.11
2025-12-19 04:39:46.877834,Connaught Place,471.1,4.44,0.306
2025-12-19 05:39:46.877834,Connaught Place,565.1,4.08,0.073
2025-12-19 06:39:46.877834,Connaught Place,737.5,4.4,0.205
2025-12-19 07:39:46.877834,Connaught Place,651.3,4.53,0.175
2025-12-19 08:39:46.877834,Connaught Place,697.0,4.72,0.215
2025-12-19 09:39:46.877834,Connaught Place,786.0,4.06,0.082
2025-12-19 10:39:46.877834,Connaught Place,475.5,4.74,0.028
2025-12-19 11:39:46.877834,Connaught Place,490.7,4.51,0.192
2025-12-19 12:39:46.877834,Connaught Place,500.1,4.11,0.234
2025-12-19 13:39:46.877834,Connaught Place,464.5,4.33,0.267
2025-12-19 14:39:46.877834,Connaught Place,455.6,5.04,0.153
2025-12-19 15:39:46.877834,Connaught Place,500.5,4.49,0.091
2025-12-19 16:39:46.877834,Connaught Place,523.4,4.43,0.015
2025-12-19 17:39:46.877834,Connaught Place,523.5,4.38,0.056
2025-12-19 18:39:46.877834,Connaught Place,580.2,4.24,0.196
2025-12-19 19:39:46.877834,Connaught Place,721.5,4.2,0.046
2025-12-19 20:39:46.877834,Connaught Place,561.3,4.63,0.313
2025-12-19 21:39:46.877834,Connaught Place,667.5,4.32,0.173
2025-12-19 22:39:46.877834,Connaught Place,491.6,4.32,0.069
2025-12-19 23:39:46.877834,Connaught Place,527.8,4.67,0.199
2025-12-20 00:39:46.877834,Connaught Place,508.8,4.71,0.068
2025-12-20 01:39:46.877834,Connaught Place,481.2,5.19,0.025
2025-12-20 02:39:46.877834,Connaught Place,483.1,4.5,0.07
2025-12-20 03:39:46.877834,Connaught Place,553.2,5.14,0.014
2025-12-20 04:39:46.877834,Connaught Place,551.1,4.88,0.298
2025-12-20 05:39:46.877834,Connaught Place,543.1,4.84,0.438
2025-12-20 06:39:46.877834,Connaught Place,682.7,4.45,0.131
2025-12-20 07:39:46.877834,Connaught Place,693.6,4.28,0.283
2025-12-20 08:39:46.877834,Connaught Place,722.8,4.43,0.114
2025-12-20 09:39:46.877834,Connaught Place,738.4,4.54,0.024
2025-12-20 10:39:46.877834,Connaught Place,490.9,4.35,0.142
2025-12-20 11:39:46.877834,Connaught Place,489.4,4.02,0.104
2025-12-20 12:39:46.877834,Connaught Place,468.5,4.67,0.118
2025-12-20 13:39:46.877834,Connaught Place,514.4,4.18,0.195
2025-12-20 14:39:46.877834,Connaught Place,468.9,4.6,0.013
2025-12-20 15:39:46.877834,Connaught Place,497.1,4.41,0.095
2025-12-20 16:39:46.877834,Connaught Place,550.5,4.32,0.066
2025-12-20 17:39:46.877834,Connaught Place,523.4,4.58,0.098
2025-12-20 18:39:46.877834,Connaught Place,684.0,4.17,0.193
2025-12-20 19:39:46.877834,Connaught Place,641.0,4.75,0.491
2025-12-20 20:39:46.877834,Connaught Place,673.4,4.75,0.031
2025-12-20 21:39:46.877834,Connaught Place,613.5,4.89,0.088
2025-12-20 22:39:46.877834,Connaught Place,460.2,4.65,0.292
2025-12-20 23:39:46.877834,Connaught Place,536.2,4.27,0.125
2025-12-21 00:39:46.877834,Connaught Place,508.3,4.54,0.094
2025-12-21 01:39:46.877834,Connaught Place,478.4,4.44,0.047
2025-12-21 02:39:46.877834,Connaught Place,555.8,4.62,0.227
2025-12-21 03:39:46.877834,Connaught Place,513.8,4.56,0.162
2025-12-21 04:39:46.877834,Connaught Place,521.7,3.91,0.06
2025-12-21 05:39:46.877834,Connaught Place,518.4,4.45,0.051
2025-12-21 06:39:46.877834,Connaught Place,667.6,4.47,0.09
2025-12-21 07:39:46.877834,Connaught Place,736.8,3.95,0.422
2025-12-21 08:39:46.877834,Connaught Place,727.1,5.06,0.133
2025-12-21 09:39:46.877834,Connaught Place,679.0,4.36,0.209
2025-12-21 10:39:46.877834,Connaught Place,526.2,4.92,0.228
2025-12-21 11:39:46.877834,Connaught Place,504.1,4.44,0.517
2025-12-21 12:39:46.877834,Connaught Place,504.8,4.37,0.158
2025-12-21 13:39:46.877834,Connaught Place,472.1,4.22,0.145
2025-12-21 14:39:46.877834,Connaught Place,522.8,4.52,0.053
2025-12-21 15:39:46.877834,Connaught Place,465.3,4.55,0.085
2025-12-21 16:39:46.877834,Connaught Place,513.0,4.34,0.302
2025-12-21 17:39:46.877834,Connaught Place,456.6,4.39,0.236
2025-12-21 18:39:46.877834,Connaught Place,655.3,4.26,0.191
2025-12-21 19:39:46.877834,Connaught Place,619.4,4.51,0.095
2025-12-21 20:39:46.877834,Connaught Place,625.5,4.34,0.107
2025-12-21 21:39:46.877834,Connaught Place,632.4,4.67,0.013
2025-12-21 22:39:46.877834,Connaught Place,477.0,4.7,0.184
2025-12-21 23:39:46.877834,Connaught Place,538.3,4.29,0.21
2025-12-22 00:39:46.877834,Connaught Place,479.1,4.51,0.117
2025-12-22 01:39:46.877834,Connaught Place,478.4,4.3,0.116
2025-12-22 02:39:46.877834,Connaught Place,541.2,4.66,0.165
2025-12-22 03:39:46.877834,Connaught Place,497.3,4.26,0.285
2025-12-22 04:39:46.877834,Connaught Place,464.9,3.94,0.195
2025-12-22 05:39:46.877834,Connaught Place,504.6,4.2,0.269
2025-12-22 06:39:46.877834,Connaught Place,693.3,4.28,0.129
2025-12-22 07:39:46.877834,Connaught Place,715.9,4.62,0.027
2025-12-22 08:39:46.877834,Connaught Place,749.2,4.31,0.261
2025-12-22 09:39:46.877834,Connaught Place,662.2,4.67,0.124
2025-12-22 10:39:46.877834,Connaught Place,484.1,3.76,0.257
2025-12-22 11:39:46.877834,Connaught Place,511.4,4.28,0.135
2025-12-22 12:39:46.877834,Connaught Place,448.6,4.8,0.068
2025-12-22 13:39:46.877834,Connaught Place,523.2,4.89,0.061
2025-12-22 14:39:46.877834,Connaught Place,470.3,4.04,0.506
2025-12-22 15:39:46.877834,Connaught Place,520.0,4.71,0.254
2025-12-22 16:39:46.877834,Connaught Place,460.4,4.39,0.174
2025-12-22 17:39:46.877834,Connaught Place,479.7,4.73,0.084
2025-12-22 18:39:46.877834,Connaught Place,715.5,3.9,0.202
2025-12-22 19:39:46.877834,Connaught Place,671.1,4.12,0.175
2025-12-22 20:39:46.877834,Connaught Place,735.1,4.69,0.184
2025-12-22 21:39:46.877834,Connaught Place,698.7,4.47,0.028
2025-12-22 22:39:46.877834,Connaught Place,548.4,4.54,0.269
2025-12-22 23:39:46.877834,Connaught Place,509.7,4.65,0.257
2025-12-23 00:39:46.877834,Connaught Place,494.0,4.91,0.165
2025-12-23 01:39:46.877834,Connaught Place,519.3,4.43,0.163
2025-12-23 02:39:46.877834,Connaught Place,470.5,4.35,0.157
2025-12-23 03:39:46.877834,Connaught Place,537.3,4.75,0.088
2025-12-23 04:39:46.877834,Connaught Place,474.7,4.59,0.348
2025-12-23 05:39:46.877834,Connaught Place,510.4,4.64,0.333
2025-12-23 06:39:46.877834,Connaught Place,575.7,4.16,0.182
2025-12-23 07:39:46.877834,Connaught Place,666.7,4.77,0.24
2025-12-23 08:39:46.877834,Connaught Place,727.2,4.8,0.089
2025-12-23 09:39:46.877834,Connaught Place,708.1,4.32,0.014
2025-12-23 10:39:46.877834,Connaught Place,458.8,3.68,0.068
2025-12-23 11:39:46.877834,Connaught Place,550.1,5.12,0.124
2025-12-23 12:39:46.877834,Connaught Place,454.8,4.71,0.139
2025-12-23 13:39:46.877834,Connaught Place,544.0,4.64,0.038
2025-12-23 14:39:46.877834,Connaught Place,562.9,4.31,0.446
2025-12-23 15:39:46.877834,Connaught Place,492.9,3.75,0.078
2025-12-23 16:39:46.877834,Connaught Place,574.7,4.79,0.36
2025-12-23 17:39:46.877834,Connaught Place,521.7,4.19,0.168
2025-12-23 18:39:46.877834,Connaught Place,671.2,4.6,0.106
2025-12-23 19:39:46.877834,Connaught Place,633.6,3.84,0.037
2025-12-23 20:39:46.877834,Connaught Place,626.8,4.8,0.152
2025-12-23 21:39:46.877834,Connaught Place,632.6,5.0,0.096
2025-12-23 22:39:46.877834,Connaught Place,490.7,4.65,0.032
2025-12-23 23:39:46.877834,Connaught Place,437.2,4.35,0.063
2025-12-24 00:39:46.877834,Connaught Place,526.0,4.38,0.217
