timestamp,zone,consumption_kwh,solar_generation_kwh,grid_load_pct
2026-06-30 01:51:20.152326,Mansarovar,463.47,0.03,55.2
2026-06-30 02:51:20.152326,Mansarovar,380.08,0.09,45.2
2026-06-30 03:51:20.152326,Mansarovar,419.02,0.42,49.8
2026-06-30 04:51:20.152326,Mansarovar,423.76,1.13,50.3
2026-06-30 05:51:20.152326,Mansarovar,361.94,4.17,42.6
2026-06-30 06:51:20.152326,Mansarovar,402.84,11.67,46.6
2026-06-30 07:51:20.152326,Mansarovar,446.23,21.48,50.6
2026-06-30 08:51:20.152326,Mansarovar,917.32,46.0,103.7
2026-06-30 09:51:20.152326,Mansarovar,787.8,97.39,82.2
2026-06-30 10:51:20.152326,Mansarovar,814.19,148.71,79.2
2026-06-30 11:51:20.152326,Mansarovar,938.03,172.95,91.1
2026-06-30 12:51:20.152326,Mansarovar,873.37,222.06,77.5
2026-06-30 13:51:20.152326,Mansarovar,825.49,251.85,68.3
2026-06-30 14:51:20.152326,Mansarovar,843.61,240.47,71.8
2026-06-30 15:51:20.152326,Mansarovar,869.1,212.89,78.1
2026-06-30 16:51:20.152326,Mansarovar,946.04,131.17,97.0
2026-06-30 17:51:20.152326,Mansarovar,788.26,91.53,82.9
2026-06-30 18:51:20.152326,Mansarovar,897.78,46.81,101.3
2026-06-30 19:51:20.152326,Mansarovar,378.14,24.3,42.1
2026-06-30 20:51:20.152326,Mansarovar,459.39,12.8,53.2
2026-06-30 21:51:20.152326,Mansarovar,461.22,4.16,54.4
2026-06-30 22:51:20.152326,Mansarovar,406.65,1.59,48.2
2026-06-30 23:51:20.152326,Mansarovar,429.95,0.5,51.1
2026-07-01 00:51:20.152326,Mansarovar,438.23,0.01,52.2
2026-07-01 01:51:20.152326,Mansarovar,391.79,0.03,46.6
2026-07-01 02:51:20.152326,Mansarovar,416.82,0.12,49.6
2026-07-01 03:51:20.152326,Mansarovar,407.21,0.4,48.4
2026-07-01 04:51:20.152326,Mansarovar,392.87,1.27,46.6
2026-07-01 05:51:20.152326,Mansarovar,480.44,4.23,56.7
2026-07-01 06:51:20.152326,Mansarovar,454.11,12.55,52.6
2026-07-01 07:51:20.152326,Mansarovar,416.91,24.56,46.7
2026-07-01 08:51:20.152326,Mansarovar,892.21,49.59,100.3
2026-07-01 09:51:20.152326,Mansarovar,904.83,79.37,98.3
2026-07-01 10:51:20.152326,Mansarovar,833.49,114.45,85.6
2026-07-01 11:51:20.152326,Mansarovar,877.78,183.82,82.6
2026-07-01 12:51:20.152326,Mansarovar,899.43,220.11,80.9
2026-07-01 13:51:20.152326,Mansarovar,818.67,263.74,66.1
2026-07-01 14:51:20.152326,Mansarovar,795.0,221.43,68.3
2026-07-01 15:51:20.152326,Mansarovar,786.05,175.45,72.7
2026-07-01 16:51:20.152326,Mansarovar,797.87,137.52,78.6
2026-07-01 17:51:20.152326,Mansarovar,737.28,92.66,76.7
2026-07-01 18:51:20.152326,Mansarovar,771.01,56.97,85.0
2026-07-01 19:51:20.152326,Mansarovar,444.09,25.65,49.8
2026-07-01 20:51:20.152326,Mansarovar,411.61,9.27,47.9
2026-07-01 21:51:20.152326,Mansarovar,424.24,4.59,50.0
2026-07-01 22:51:20.152326,Mansarovar,406.76,1.14,48.3
2026-07-01 23:51:20.152326,Mansarovar,423.97,0.4,50.4
2026-07-02 00:51:20.152326,Mansarovar,432.96,0.01,51.5
2026-07-02 01:51:20.152326,Mansarovar,425.9,0.03,50.7
2026-07-02 02:51:20.152326,Mansarovar,419.92,0.11,50.0
2026-07-02 03:51:20.152326,Mansarovar,472.08,0.53,56.1
2026-07-02 04:51:20.152326,Mansarovar,427.07,1.45,50.7
2026-07-02 05:51:20.152326,Mansarovar,410.39,4.12,48.4
2026-07-02 06:51:20.152326,Mansarovar,418.56,11.89,48.4
2026-07-02 07:51:20.152326,Mansarovar,419.61,23.72,47.1
2026-07-02 08:51:20.152326,Mansarovar,849.5,52.08,94.9
2026-07-02 09:51:20.152326,Mansarovar,940.3,72.02,103.4
2026-07-02 10:51:20.152326,Mansarovar,903.02,150.02,89.6
2026-07-02 11:51:20.152326,Mansarovar,804.66,160.89,76.6
2026-07-02 12:51:20.152326,Mansarovar,841.58,257.74,69.5
2026-07-02 13:51:20.152326,Mansarovar,868.8,222.78,76.9
2026-07-02 14:51:20.152326,Mansarovar,788.53,220.61,67.6
2026-07-02 15:51:20.152326,Mansarovar,969.41,199.43,91.7
2026-07-02 16:51:20.152326,Mansarovar,883.16,162.42,85.8
2026-07-02 17:51:20.152326,Mansarovar,848.41,88.42,90.5
2026-07-02 18:51:20.152326,Mansarovar,819.7,45.06,92.2
2026-07-02 19:51:20.152326,Mansarovar,369.37,26.84,40.8
2026-07-02 20:51:20.152326,Mansarovar,396.78,9.53,46.1
2026-07-02 21:51:20.152326,Mansarovar,427.55,4.39,50.4
2026-07-02 22:51:20.152326,Mansarovar,435.64,1.1,51.7
2026-07-02 23:51:20.152326,Mansarovar,426.37,0.39,50.7
2026-07-03 00:51:20.152326,Mansarovar,464.51,0.01,55.3
2026-07-03 01:51:20.152326,Mansarovar,422.17,0.03,50.3
2026-07-03 02:51:20.152326,Mansarovar,384.89,0.11,45.8
2026-07-03 03:51:20.152326,Mansarovar,386.81,0.41,46.0
2026-07-03 04:51:20.152326,Mansarovar,405.88,1.09,48.2
2026-07-03 05:51:20.152326,Mansarovar,408.89,3.49,48.3
2026-07-03 06:51:20.152326,Mansarovar,492.72,10.3,57.4
2026-07-03 07:51:20.152326,Mansarovar,486.73,22.11,55.3
2026-07-03 08:51:20.152326,Mansarovar,853.87,38.23,97.1
2026-07-03 09:51:20.152326,Mansarovar,819.26,90.66,86.7
2026-07-03 10:51:20.152326,Mansarovar,840.54,148.83,82.3
2026-07-03 11:51:20.152326,Mansarovar,896.92,204.26,82.5
2026-07-03 12:51:20.152326,Mansarovar,841.83,230.78,72.7
2026-07-03 13:51:20.152326,Mansarovar,791.06,296.13,58.9
2026-07-03 14:51:20.152326,Mansarovar,840.96,205.53,75.6
2026-07-03 15:51:20.152326,Mansarovar,868.37,201.85,79.3
2026-07-03 16:51:20.152326,Mansarovar,813.66,141.5,80.0
2026-07-03 17:51:20.152326,Mansarovar,814.14,94.96,85.6
2026-07-03 18:51:20.152326,Mansarovar,861.13,48.91,96.7
2026-07-03 19:51:20.152326,Mansarovar,411.96,23.51,46.2
2026-07-03 20:51:20.152326,Mansarovar,414.94,12.71,47.9
2026-07-03 21:51:20.152326,Mansarovar,421.41,4.04,49.7
2026-07-03 22:51:20.152326,Mansarovar,404.91,1.56,48.0
2026-07-03 23:51:20.152326,Mansarovar,426.76,0.42,50.8
2026-07-04 00:51:20.152326,Mansarovar,416.03,0.0,49.5
2026-07-04 01:51:20.152326,Mansarovar,463.48,0.02,55.2
2026-07-04 02:51:20.152326,Mansarovar,395.57,0.08,47.1
2026-07-04 03:51:20.152326,Mansarovar,415.84,0.39,49.5
2026-07-04 04:51:20.152326,Mansarovar,405.95,1.14,48.2
2026-07-04 05:51:20.152326,Mansarovar,410.58,2.27,48.6
2026-07-04 06:51:20.152326,Mansarovar,465.6,8.04,54.5
2026-07-04 07:51:20.152326,Mansarovar,409.47,18.57,46.5
2026-07-04 08:51:20.152326,Mansarovar,821.74,37.3,93.4
2026-07-04 09:51:20.152326,Mansarovar,817.14,63.95,89.7
2026-07-04 10:51:20.152326,Mansarovar,798.22,119.43,80.8
2026-07-04 11:51:20.152326,Mansarovar,855.45,149.92,84.0
2026-07-04 12:51:20.152326,Mansarovar,743.91,186.7,66.3
2026-07-04 13:51:20.152326,Mansarovar,822.08,184.84,75.9
2026-07-04 14:51:20.152326,Mansarovar,799.99,137.83,78.8
2026-07-04 15:51:20.152326,Mansarovar,773.29,139.81,75.4
2026-07-04 16:51:20.152326,Mansarovar,931.38,110.57,97.7
2026-07-04 17:51:20.152326,Mansarovar,939.69,73.2,103.2
2026-07-04 18:51:20.152326,Mansarovar,896.84,33.85,102.7
2026-07-04 19:51:20.152326,Mansarovar,409.73,21.25,46.2
2026-07-04 20:51:20.152326,Mansarovar,385.8,8.36,44.9
2026-07-04 21:51:20.152326,Mansarovar,414.6,2.89,49.0
2026-07-04 22:51:20.152326,Mansarovar,421.46,1.02,50.1
2026-07-04 23:51:20.152326,Mansarovar,399.46,0.3,47.5
2026-07-05 00:51:20.152326,Mansarovar,428.16,0.0,51.0
2026-07-05 01:51:20.152326,Mansarovar,413.41,0.02,49.2
2026-07-05 02:51:20.152326,Mansarovar,429.93,0.09,51.2
2026-07-05 03:51:20.152326,Mansarovar,415.2,0.3,49.4
2026-07-05 04:51:20.152326,Mansarovar,413.16,1.02,49.1
2026-07-05 05:51:20.152326,Mansarovar,420.02,3.29,49.6
2026-07-05 06:51:20.152326,Mansarovar,428.44,9.34,49.9
2026-07-05 07:51:20.152326,Mansarovar,405.07,16.1,46.3
2026-07-05 08:51:20.152326,Mansarovar,826.86,36.8,94.1
2026-07-05 09:51:20.152326,Mansarovar,803.76,65.43,87.9
2026-07-05 10:51:20.152326,Mansarovar,843.43,92.21,89.4
2026-07-05 11:51:20.152326,Mansarovar,844.51,169.08,80.4
2026-07-05 12:51:20.152326,Mansarovar,867.85,173.25,82.7
2026-07-05 13:51:20.152326,Mansarovar,903.69,203.3,83.4
2026-07-05 14:51:20.152326,Mansarovar,953.13,149.8,95.6
2026-07-05 15:51:20.152326,Mansarovar,840.72,139.87,83.4
2026-07-05 16:51:20.152326,Mansarovar,829.91,95.72,87.4
2026-07-05 17:51:20.152326,Mansarovar,808.48,72.73,87.6
2026-07-05 18:51:20.152326,Mansarovar,863.0,34.34,98.7
2026-07-05 19:51:20.152326,Mansarovar,392.56,17.02,44.7
2026-07-05 20:51:20.152326,Mansarovar,432.28,8.07,50.5
2026-07-05 21:51:20.152326,Mansarovar,430.36,3.24,50.8
2026-07-05 22:51:20.152326,Mansarovar,438.11,0.99,52.0
2026-07-05 23:51:20.152326,Mansarovar,427.83,0.29,50.9
2026-07-06 00:51:20.152326,Mansarovar,414.2,0.01,49.3
2026-07-06 01:51:20.152326,Mansarovar,431.11,0.03,51.3
2026-07-06 02:51:20.152326,Mansarovar,424.49,0.12,50.5
2026-07-06 03:51:20.152326,Mansarovar,406.98,0.44,48.4
2026-07-06 04:51:20.152326,Mansarovar,414.61,1.77,49.1
2026-07-06 05:51:20.152326,Mansarovar,382.73,3.72,45.1
2026-07-06 06:51:20.152326,Mansarovar,405.77,12.49,46.8
2026-07-06 07:51:20.152326,Mansarovar,408.02,24.04,45.7
2026-07-06 08:51:20.152326,Mansarovar,820.13,56.93,90.9
2026-07-06 09:51:20.152326,Mansarovar,877.67,98.15,92.8
2026-07-06 10:51:20.152326,Mansarovar,844.03,154.98,82.0
2026-07-06 11:51:20.152326,Mansarovar,879.76,174.31,84.0
2026-07-06 12:51:20.152326,Mansarovar,849.34,234.04,73.2
2026-07-06 13:51:20.152326,Mansarovar,912.02,245.6,79.3
2026-07-06 14:51:20.152326,Mansarovar,849.56,260.56,70.1
2026-07-06 15:51:20.152326,Mansarovar,755.3,202.24,65.8
2026-07-06 16:51:20.152326,Mansarovar,874.28,134.17,88.1
2026-07-06 17:51:20.152326,Mansarovar,914.26,98.78,97.1
2026-07-06 18:51:20.152326,Mansarovar,848.27,61.94,93.6
2026-07-06 19:51:20.152326,Mansarovar,392.5,27.1,43.5
2026-07-06 20:51:20.152326,Mansarovar,413.75,10.49,48.0
2026-07-06 21:51:20.152326,Mansarovar,396.36,4.2,46.7
2026-07-06 22:51:20.152326,Mansarovar,415.45,1.41,49.3
2026-07-06 23:51:20.152326,Mansarovar,473.45,0.41,56.3
2026-07-07 00:51:20.152326,Mansarovar,431.67,0.01,51.4
2026-07-07 01:51:20.152326,Mansarovar,415.39,0.02,49.4
2026-07-07 02:51:20.152326,Mansarovar,396.91,0.12,47.2
2026-07-07 03:51:20.152326,Mansarovar,451.74,0.47,53.7
2026-07-07 04:51:20.152326,Mansarovar,431.15,1.49,51.1
2026-07-07 05:51:20.152326,Mansarovar,446.39,3.89,52.7
2026-07-07 06:51:20.152326,Mansarovar,410.96,11.26,47.6
2026-07-07 07:51:20.152326,Mansarovar,403.66,19.11,45.8
2026-07-07 08:51:20.152326,Mansarovar,817.12,52.35,91.0
2026-07-07 09:51:20.152326,Mansarovar,875.66,75.81,95.2
2026-07-07 10:51:20.152326,Mansarovar,879.57,150.68,86.8
2026-07-07 11:51:20.152326,Mansarovar,759.75,182.89,68.7
2026-07-07 12:51:20.152326,Mansarovar,895.7,240.31,78.0
2026-07-07 13:51:20.152326,Mansarovar,872.98,208.17,79.1
2026-07-07 14:51:20.152326,Mansarovar,892.1,230.31,78.8
2026-07-07 15:51:20.152326,Mansarovar,817.99,183.65,75.5
2026-07-07 16:51:20.152326,Mansarovar,790.7,110.44,81.0
2026-07-07 17:51:20.152326,Mansarovar,815.2,78.76,87.7
2026-07-07 18:51:20.152326,Mansarovar,872.41,53.08,97.5
2026-07-07 19:51:20.152326,Mansarovar,415.43,26.27,46.3
2026-07-07 20:51:20.152326,Mansarovar,402.9,9.86,46.8
2026-07-07 21:51:20.152326,Mansarovar,444.66,4.88,52.4
2026-07-07 22:51:20.152326,Mansarovar,445.04,1.29,52.8
2026-07-07 23:51:20.152326,Mansarovar,441.14,0.43,52.5
2026-07-08 00:51:20.152326,Mansarovar,441.03,0.0,52.5
2026-07-08 01:51:20.152326,Mansarovar,451.01,0.03,53.7
2026-07-08 02:51:20.152326,Mansarovar,397.01,0.11,47.2
2026-07-08 03:51:20.152326,Mansarovar,378.92,0.43,45.1
2026-07-08 04:51:20.152326,Mansarovar,423.85,1.63,50.3
2026-07-08 05:51:20.152326,Mansarovar,423.37,4.5,49.9
2026-07-08 06:51:20.152326,Mansarovar,411.28,9.33,47.9
2026-07-08 07:51:20.152326,Mansarovar,435.34,22.56,49.1
2026-07-08 08:51:20.152326,Mansarovar,896.59,46.11,101.2
2026-07-08 09:51:20.152326,Mansarovar,832.37,109.35,86.1
2026-07-08 10:51:20.152326,Mansarovar,916.68,130.74,93.6
2026-07-08 11:51:20.152326,Mansarovar,915.81,178.22,87.8
2026-07-08 12:51:20.152326,Mansarovar,816.47,216.63,71.4
2026-07-08 13:51:20.152326,Mansarovar,839.17,235.89,71.8
2026-07-08 14:51:20.152326,Mansarovar,797.64,254.67,64.6
2026-07-08 15:51:20.152326,Mansarovar,835.88,177.21,78.4
2026-07-08 16:51:20.152326,Mansarovar,874.6,151.17,86.1
2026-07-08 17:51:20.152326,Mansarovar,832.41,88.79,88.5
2026-07-08 18:51:20.152326,Mansarovar,768.54,52.59,85.2
2026-07-08 19:51:20.152326,Mansarovar,406.6,19.07,46.1
2026-07-08 20:51:20.152326,Mansarovar,401.25,11.25,46.4
2026-07-08 21:51:20.152326,Mansarovar,398.01,4.42,46.9
2026-07-08 22:51:20.152326,Mansarovar,391.21,1.54,46.4
2026-07-08 23:51:20.152326,Mansarovar,412.13,0.44,49.0
2026-07-09 00:51:20.152326,Mansarovar,418.16,0.0,49.8
2026-07-09 01:51:20.152326,Mansarovar,361.15,0.02,43.0
2026-07-09 02:51:20.152326,Mansarovar,425.05,0.11,50.6
2026-07-09 03:51:20.152326,Mansarovar,422.99,0.48,50.3
2026-07-09 04:51:20.152326,Mansarovar,425.16,1.27,50.5
2026-07-09 05:51:20.152326,Mansarovar,423.24,3.97,49.9
2026-07-09 06:51:20.152326,Mansarovar,415.08,10.58,48.2
2026-07-09 07:51:20.152326,Mansarovar,402.98,26.3,44.8
2026-07-09 08:51:20.152326,Mansarovar,849.05,49.75,95.2
2026-07-09 09:51:20.152326,Mansarovar,823.78,80.73,88.5
2026-07-09 10:51:20.152326,Mansarovar,835.21,122.26,84.9
2026-07-09 11:51:20.152326,Mansarovar,886.13,204.28,81.2
2026-07-09 12:51:20.152326,Mansarovar,747.16,221.7,62.6
2026-07-09 13:51:20.152326,Mansarovar,832.11,259.32,68.2
2026-07-09 14:51:20.152326,Mansarovar,850.27,250.92,71.4
2026-07-09 15:51:20.152326,Mansarovar,869.62,208.26,78.7
2026-07-09 16:51:20.152326,Mansarovar,791.94,125.72,79.3
2026-07-09 17:51:20.152326,Mansarovar,818.17,74.9,88.5
2026-07-09 18:51:20.152326,Mansarovar,877.68,52.34,98.3
2026-07-09 19:51:20.152326,Mansarovar,418.37,25.61,46.8
2026-07-09 20:51:20.152326,Mansarovar,433.02,11.73,50.2
2026-07-09 21:51:20.152326,Mansarovar,391.87,3.88,46.2
2026-07-09 22:51:20.152326,Mansarovar,428.5,1.28,50.9
2026-07-09 23:51:20.152326,Mansarovar,437.31,0.41,52.0
2026-07-10 00:51:20.152326,Mansarovar,447.33,0.0,53.3
2026-07-10 01:51:20.152326,Mansarovar,432.33,0.03,51.5
2026-07-10 02:51:20.152326,Mansarovar,405.22,0.11,48.2
2026-07-10 03:51:20.152326,Mansarovar,364.1,0.34,43.3
2026-07-10 04:51:20.152326,Mansarovar,390.4,1.36,46.3
2026-07-10 05:51:20.152326,Mansarovar,413.6,4.74,48.7
2026-07-10 06:51:20.152326,Mansarovar,382.91,10.47,44.3
2026-07-10 07:51:20.152326,Mansarovar,417.37,25.06,46.7
2026-07-10 08:51:20.152326,Mansarovar,861.13,41.27,97.6
2026-07-10 09:51:20.152326,Mansarovar,925.28,90.52,99.4
2026-07-10 10:51:20.152326,Mansarovar,872.29,154.02,85.5
2026-07-10 11:51:20.152326,Mansarovar,781.12,225.58,66.1
2026-07-10 12:51:20.152326,Mansarovar,789.34,286.39,59.9
2026-07-10 13:51:20.152326,Mansarovar,870.53,253.08,73.5
2026-07-10 14:51:20.152326,Mansarovar,872.69,211.62,78.7
2026-07-10 15:51:20.152326,Mansarovar,825.81,182.63,76.6
2026-07-10 16:51:20.152326,Mansarovar,812.52,139.41,80.1
2026-07-10 17:51:20.152326,Mansarovar,817.96,93.95,86.2
2026-07-10 18:51:20.152326,Mansarovar,768.59,50.55,85.5
2026-07-10 19:51:20.152326,Mansarovar,405.38,25.23,45.3
2026-07-10 20:51:20.152326,Mansarovar,425.02,12.24,49.1
2026-07-10 21:51:20.152326,Mansarovar,429.31,3.83,50.7
2026-07-10 22:51:20.152326,Mansarovar,403.53,1.55,47.9
2026-07-10 23:51:20.152326,Mansarovar,418.51,0.4,49.8
2026-07-11 00:51:20.152326,Mansarovar,462.19,0.0,55.0
2026-07-11 01:51:20.152326,Mansarovar,419.73,0.02,50.0
2026-07-11 02:51:20.152326,Mansarovar,405.32,0.07,48.2
2026-07-11 03:51:20.152326,Mansarovar,384.9,0.28,45.8
2026-07-11 04:51:20.152326,Mansarovar,436.33,1.06,51.8
2026-07-11 05:51:20.152326,Mansarovar,418.3,3.48,49.4
2026-07-11 06:51:20.152326,Mansarovar,422.74,8.7,49.3
2026-07-11 07:51:20.152326,Mansarovar,422.24,20.51,47.8
2026-07-11 08:51:20.152326,Mansarovar,788.66,37.88,89.4
2026-07-11 09:51:20.152326,Mansarovar,803.91,68.46,87.6
2026-07-11 10:51:20.152326,Mansarovar,880.68,92.89,93.8
2026-07-11 11:51:20.152326,Mansarovar,924.93,131.36,94.5
2026-07-11 12:51:20.152326,Mansarovar,816.16,163.87,77.7
2026-07-11 13:51:20.152326,Mansarovar,848.62,174.07,80.3
2026-07-11 14:51:20.152326,Mansarovar,778.19,171.47,72.2
2026-07-11 15:51:20.152326,Mansarovar,830.67,143.12,81.9
2026-07-11 16:51:20.152326,Mansarovar,819.32,105.99,84.9
2026-07-11 17:51:20.152326,Mansarovar,822.88,49.48,92.1
2026-07-11 18:51:20.152326,Mansarovar,762.1,34.92,86.6
2026-07-11 19:51:20.152326,Mansarovar,454.1,16.46,52.1
2026-07-11 20:51:20.152326,Mansarovar,475.98,7.83,55.7
2026-07-11 21:51:20.152326,Mansarovar,437.44,2.93,51.7
2026-07-11 22:51:20.152326,Mansarovar,422.62,1.05,50.2
2026-07-11 23:51:20.152326,Mansarovar,404.48,0.33,48.1
2026-07-12 00:51:20.152326,Mansarovar,379.26,0.0,45.1
2026-07-12 01:51:20.152326,Mansarovar,435.89,0.02,51.9
2026-07-12 02:51:20.152326,Mansarovar,427.28,0.07,50.9
2026-07-12 03:51:20.152326,Mansarovar,437.65,0.32,52.1
2026-07-12 04:51:20.152326,Mansarovar,452.14,0.95,53.7
2026-07-12 05:51:20.152326,Mansarovar,435.53,3.17,51.5
2026-07-12 06:51:20.152326,Mansarovar,394.07,7.26,46.0
2026-07-12 07:51:20.152326,Mansarovar,416.74,19.2,47.3
2026-07-12 08:51:20.152326,Mansarovar,805.3,37.44,91.4
2026-07-12 09:51:20.152326,Mansarovar,875.85,64.8,96.6
2026-07-12 10:51:20.152326,Mansarovar,811.44,111.9,83.3
2026-07-12 11:51:20.152326,Mansarovar,752.88,158.47,70.8
2026-07-12 12:51:20.152326,Mansarovar,722.92,174.74,65.3
2026-07-12 13:51:20.152326,Mansarovar,850.68,176.62,80.2
2026-07-12 14:51:20.152326,Mansarovar,922.62,211.57,84.6
2026-07-12 15:51:20.152326,Mansarovar,778.33,153.1,74.4
2026-07-12 16:51:20.152326,Mansarovar,805.74,106.28,83.3
2026-07-12 17:51:20.152326,Mansarovar,907.15,58.57,101.0
2026-07-12 18:51:20.152326,Mansarovar,766.43,36.03,87.0
2026-07-12 19:51:20.152326,Mansarovar,460.73,18.42,52.7
2026-07-12 20:51:20.152326,Mansarovar,436.45,8.67,50.9
2026-07-12 21:51:20.152326,Mansarovar,453.54,2.97,53.6
2026-07-12 22:51:20.152326,Mansarovar,424.65,0.93,50.4
2026-07-12 23:51:20.152326,Mansarovar,468.3,0.39,55.7
2026-07-13 00:51:20.152326,Mansarovar,397.27,0.0,47.3
2026-07-13 01:51:20.152326,Mansarovar,412.76,0.02,49.1
2026-07-13 02:51:20.152326,Mansarovar,417.97,0.11,49.7
2026-07-13 03:51:20.152326,Mansarovar,431.22,0.44,51.3
2026-07-13 04:51:20.152326,Mansarovar,398.59,1.7,47.2
2026-07-13 05:51:20.152326,Mansarovar,433.72,4.12,51.1
2026-07-13 06:51:20.152326,Mansarovar,398.37,10.81,46.1
2026-07-13 07:51:20.152326,Mansarovar,437.02,27.1,48.8
2026-07-13 08:51:20.152326,Mansarovar,910.25,48.54,102.6
2026-07-13 09:51:20.152326,Mansarovar,899.08,81.89,97.3
2026-07-13 10:51:20.152326,Mansarovar,769.03,138.55,75.1
2026-07-13 11:51:20.152326,Mansarovar,833.03,206.35,74.6
