timestamp,zone,aqi,pm25,pm10,co2_ppm
2026-07-04 06:51:20.152326,Mansarovar,77.6,17.51,35.02,428.4
2026-07-04 07:51:20.152326,Mansarovar,89.9,20.6,36.4,453.8
2026-07-04 08:51:20.152326,Mansarovar,92.3,20.03,34.19,452.4
2026-07-04 09:51:20.152326,Mansarovar,90.0,21.01,38.47,444.2
2026-07-04 10:51:20.152326,Mansarovar,70.7,17.74,33.36,410.2
2026-07-04 11:51:20.152326,Mansarovar,83.6,17.14,37.69,410.7
2026-07-04 12:51:20.152326,Mansarovar,64.0,12.45,22.03,432.7
2026-07-04 13:51:20.152326,Mansarovar,73.2,16.43,34.35,427.2
2026-07-04 14:51:20.152326,Mansarovar,72.1,17.48,32.99,439.6
2026-07-04 15:51:20.152326,Mansarovar,74.5,15.48,32.87,432.9
2026-07-04 16:51:20.152326,Mansarovar,60.3,14.42,25.3,422.3
2026-07-04 17:51:20.152326,Mansarovar,89.2,18.34,32.2,446.0
2026-07-04 18:51:20.152326,Mansarovar,70.0,14.51,27.55,441.5
2026-07-04 19:51:20.152326,Mansarovar,95.9,22.16,41.84,427.9
2026-07-04 20:51:20.152326,Mansarovar,74.0,13.22,23.07,430.0
2026-07-04 21:51:20.152326,Mansarovar,66.1,18.82,36.24,445.0
2026-07-04 22:51:20.152326,Mansarovar,77.2,18.85,30.06,467.8
2026-07-04 23:51:20.152326,Mansarovar,73.1,20.79,38.29,427.7
2026-07-05 00:51:20.152326,Mansarovar,65.9,16.79,33.63,436.2
2026-07-05 01:51:20.152326,Mansarovar,80.5,21.1,35.67,431.7
2026-07-05 02:51:20.152326,Mansarovar,97.4,23.03,43.0,466.2
2026-07-05 03:51:20.152326,Mansarovar,88.0,21.11,41.77,443.8
2026-07-05 04:51:20.152326,Mansarovar,67.6,18.5,31.7,441.7
2026-07-05 05:51:20.152326,Mansarovar,63.6,15.1,31.84,441.6
2026-07-05 06:51:20.152326,Mansarovar,82.1,23.24,42.03,450.6
2026-07-05 07:51:20.152326,Mansarovar,93.0,21.81,36.83,441.6
2026-07-05 08:51:20.152326,Mansarovar,91.4,22.3,38.52,441.6
2026-07-05 09:51:20.152326,Mansarovar,87.0,19.53,39.66,409.5
2026-07-05 10:51:20.152326,Mansarovar,79.0,17.25,29.2,439.5
2026-07-05 11:51:20.152326,Mansarovar,53.7,16.0,30.0,401.6
2026-07-05 12:51:20.152326,Mansarovar,64.8,16.26,32.67,429.0
2026-07-05 13:51:20.152326,Mansarovar,67.3,16.64,33.91,429.2
2026-07-05 14:51:20.152326,Mansarovar,76.3,18.65,35.27,433.9
2026-07-05 15:51:20.152326,Mansarovar,68.0,14.29,27.02,447.5
2026-07-05 16:51:20.152326,Mansarovar,67.6,16.16,32.53,435.8
2026-07-05 17:51:20.152326,Mansarovar,83.8,19.59,38.38,448.2
2026-07-05 18:51:20.152326,Mansarovar,85.5,16.96,31.47,435.3
2026-07-05 19:51:20.152326,Mansarovar,84.0,18.8,37.46,429.1
2026-07-05 20:51:20.152326,Mansarovar,73.9,17.45,36.35,445.9
2026-07-05 21:51:20.152326,Mansarovar,68.8,18.69,33.95,411.7
2026-07-05 22:51:20.152326,Mansarovar,64.9,16.98,30.3,407.9
2026-07-05 23:51:20.152326,Mansarovar,79.1,13.04,25.62,432.0
2026-07-06 00:51:20.152326,Mansarovar,71.7,19.79,40.86,449.7
2026-07-06 01:51:20.152326,Mansarovar,46.3,11.4,20.09,427.0
2026-07-06 02:51:20.152326,Mansarovar,63.3,17.6,29.99,425.1
2026-07-06 03:51:20.152326,Mansarovar,59.6,15.31,32.23,455.2
2026-07-06 04:51:20.152326,Mansarovar,61.1,16.28,32.87,451.4
2026-07-06 05:51:20.152326,Mansarovar,62.3,13.76,30.13,426.2
2026-07-06 06:51:20.152326,Mansarovar,86.4,19.86,37.52,456.3
2026-07-06 07:51:20.152326,Mansarovar,95.9,23.04,43.08,464.9
2026-07-06 08:51:20.152326,Mansarovar,75.3,19.49,41.81,447.3
2026-07-06 09:51:20.152326,Mansarovar,96.6,22.62,48.74,450.0
2026-07-06 10:51:20.152326,Mansarovar,67.2,17.09,32.52,424.8
2026-07-06 11:51:20.152326,Mansarovar,74.3,16.45,31.91,441.9
2026-07-06 12:51:20.152326,Mansarovar,74.2,18.87,33.57,427.8
2026-07-06 13:51:20.152326,Mansarovar,72.8,17.37,30.01,451.6
2026-07-06 14:51:20.152326,Mansarovar,74.8,18.22,31.41,459.8
2026-07-06 15:51:20.152326,Mansarovar,78.1,19.88,39.54,452.5
2026-07-06 16:51:20.152326,Mansarovar,78.0,18.58,37.88,425.8
2026-07-06 17:51:20.152326,Mansarovar,78.0,18.84,34.39,428.7
2026-07-06 18:51:20.152326,Mansarovar,89.8,21.17,38.22,464.3
2026-07-06 19:51:20.152326,Mansarovar,83.5,20.59,35.11,442.2
2026-07-06 20:51:20.152326,Mansarovar,82.3,17.1,39.49,458.0
2026-07-06 21:51:20.152326,Mansarovar,70.7,18.67,38.34,419.8
2026-07-06 22:51:20.152326,Mansarovar,64.1,15.43,27.96,392.5
2026-07-06 23:51:20.152326,Mansarovar,62.0,14.08,24.92,456.5
2026-07-07 00:51:20.152326,Mansarovar,75.5,20.96,40.02,415.9
2026-07-07 01:51:20.152326,Mansarovar,80.7,20.33,32.47,435.9
2026-07-07 02:51:20.152326,Mansarovar,69.8,18.74,33.24,431.4
2026-07-07 03:51:20.152326,Mansarovar,73.5,16.42,35.28,416.4
2026-07-07 04:51:20.152326,Mansarovar,70.2,17.42,35.5,418.3
2026-07-07 05:51:20.152326,Mansarovar,77.9,17.45,36.89,409.3
2026-07-07 06:51:20.152326,Mansarovar,64.7,14.99,31.29,459.2
2026-07-07 07:51:20.152326,Mansarovar,89.0,17.31,29.84,428.4
2026-07-07 08:51:20.152326,Mansarovar,85.4,18.19,33.47,477.3
2026-07-07 09:51:20.152326,Mansarovar,84.6,18.53,33.5,449.9
2026-07-07 10:51:20.152326,Mansarovar,84.1,21.22,42.87,452.9
2026-07-07 11:51:20.152326,Mansarovar,76.9,17.28,35.45,445.3
2026-07-07 12:51:20.152326,Mansarovar,83.7,21.27,37.63,430.5
2026-07-07 13:51:20.152326,Mansarovar,87.8,22.64,43.71,454.4
2026-07-07 14:51:20.152326,Mansarovar,65.2,16.67,31.41,425.2
2026-07-07 15:51:20.152326,Mansarovar,76.1,18.45,34.61,461.4
2026-07-07 16:51:20.152326,Mansarovar,70.5,16.94,32.07,448.9
2026-07-07 17:51:20.152326,Mansarovar,75.9,17.41,30.15,428.6
2026-07-07 18:51:20.152326,Mansarovar,77.6,19.39,31.4,455.6
2026-07-07 19:51:20.152326,Mansarovar,92.9,20.34,36.65,450.9
2026-07-07 20:51:20.152326,Mansarovar,91.6,19.89,39.56,435.5
2026-07-07 21:51:20.152326,Mansarovar,69.5,18.18,32.89,434.4
2026-07-07 22:51:20.152326,Mansarovar,89.0,20.45,33.29,453.1
2026-07-07 23:51:20.152326,Mansarovar,71.5,18.41,31.89,410.5
2026-07-08 00:51:20.152326,Mansarovar,71.7,19.08,33.25,435.8
2026-07-08 01:51:20.152326,Mansarovar,73.3,19.98,35.77,400.2
2026-07-08 02:51:20.152326,Mansarovar,66.5,14.36,29.5,459.8
2026-07-08 03:51:20.152326,Mansarovar,82.4,21.44,36.84,421.4
2026-07-08 04:51:20.152326,Mansarovar,74.6,18.49,28.05,431.9
2026-07-08 05:51:20.152326,Mansarovar,79.3,19.07,34.47,440.4
2026-07-08 06:51:20.152326,Mansarovar,73.6,18.01,37.82,434.7
2026-07-08 07:51:20.152326,Mansarovar,94.8,22.56,39.12,432.1
2026-07-08 08:51:20.152326,Mansarovar,79.5,20.26,36.67,420.6
2026-07-08 09:51:20.152326,Mansarovar,90.2,21.91,39.25,470.4
2026-07-08 10:51:20.152326,Mansarovar,72.7,18.78,39.47,440.1
2026-07-08 11:51:20.152326,Mansarovar,68.0,12.57,20.8,405.2
2026-07-08 12:51:20.152326,Mansarovar,74.2,16.73,28.5,448.2
2026-07-08 13:51:20.152326,Mansarovar,70.3,16.51,28.26,418.7
2026-07-08 14:51:20.152326,Mansarovar,62.7,11.3,23.41,415.5
2026-07-08 15:51:20.152326,Mansarovar,72.8,18.51,33.74,439.2
2026-07-08 16:51:20.152326,Mansarovar,85.2,16.95,28.96,458.1
2026-07-08 17:51:20.152326,Mansarovar,85.6,21.57,39.02,450.1
2026-07-08 18:51:20.152326,Mansarovar,97.4,23.32,43.72,468.7
2026-07-08 19:51:20.152326,Mansarovar,93.5,22.79,38.33,428.2
2026-07-08 20:51:20.152326,Mansarovar,77.0,19.56,34.88,423.8
2026-07-08 21:51:20.152326,Mansarovar,57.6,15.31,27.5,422.1
2026-07-08 22:51:20.152326,Mansarovar,69.4,18.11,33.14,410.0
2026-07-08 23:51:20.152326,Mansarovar,68.1,18.7,37.02,419.0
2026-07-09 00:51:20.152326,Mansarovar,77.0,18.85,37.44,478.0
2026-07-09 01:51:20.152326,Mansarovar,83.5,20.0,35.79,434.4
2026-07-09 02:51:20.152326,Mansarovar,77.3,18.5,32.03,462.8
2026-07-09 03:51:20.152326,Mansarovar,69.4,17.89,35.02,403.6
2026-07-09 04:51:20.152326,Mansarovar,70.3,15.06,30.01,413.1
2026-07-09 05:51:20.152326,Mansarovar,77.3,20.91,38.42,430.7
2026-07-09 06:51:20.152326,Mansarovar,73.7,17.75,34.54,436.3
2026-07-09 07:51:20.152326,Mansarovar,93.0,22.08,43.46,433.2
2026-07-09 08:51:20.152326,Mansarovar,86.7,23.45,44.56,419.4
2026-07-09 09:51:20.152326,Mansarovar,84.8,23.45,47.25,441.2
2026-07-09 10:51:20.152326,Mansarovar,63.5,16.32,31.88,434.0
2026-07-09 11:51:20.152326,Mansarovar,86.8,20.04,36.09,444.3
2026-07-09 12:51:20.152326,Mansarovar,75.3,18.19,38.23,452.1
2026-07-09 13:51:20.152326,Mansarovar,62.4,15.18,24.5,432.1
2026-07-09 14:51:20.152326,Mansarovar,57.5,17.07,35.01,393.7
2026-07-09 15:51:20.152326,Mansarovar,67.3,20.29,36.77,444.2
2026-07-09 16:51:20.152326,Mansarovar,74.5,17.31,30.6,410.9
2026-07-09 17:51:20.152326,Mansarovar,87.2,19.22,32.97,436.9
2026-07-09 18:51:20.152326,Mansarovar,89.7,19.12,38.87,425.4
2026-07-09 19:51:20.152326,Mansarovar,85.6,18.49,31.74,416.9
2026-07-09 20:51:20.152326,Mansarovar,89.4,22.22,39.52,443.0
2026-07-09 21:51:20.152326,Mansarovar,74.3,17.12,27.39,435.4
2026-07-09 22:51:20.152326,Mansarovar,74.5,17.98,31.24,441.0
2026-07-09 23:51:20.152326,Mansarovar,72.3,15.75,27.42,432.2
2026-07-10 00:51:20.152326,Mansarovar,69.0,10.85,21.43,441.7
2026-07-10 01:51:20.152326,Mansarovar,56.5,15.58,29.26,399.7
2026-07-10 02:51:20.152326,Mansarovar,77.6,16.64,30.8,454.3
2026-07-10 03:51:20.152326,Mansarovar,81.5,21.44,40.16,431.1
2026-07-10 04:51:20.152326,Mansarovar,81.0,21.14,35.23,442.5
2026-07-10 05:51:20.152326,Mansarovar,63.1,14.7,25.64,449.5
2026-07-10 06:51:20.152326,Mansarovar,58.6,14.11,24.85,434.9
2026-07-10 07:51:20.152326,Mansarovar,91.0,23.22,42.36,430.4
2026-07-10 08:51:20.152326,Mansarovar,85.4,22.38,45.4,457.5
2026-07-10 09:51:20.152326,Mansarovar,85.0,21.97,45.53,443.8
2026-07-10 10:51:20.152326,Mansarovar,67.1,16.01,31.33,430.6
2026-07-10 11:51:20.152326,Mansarovar,66.8,15.53,30.03,446.4
2026-07-10 12:51:20.152326,Mansarovar,82.5,18.89,40.84,453.1
2026-07-10 13:51:20.152326,Mansarovar,66.3,16.31,35.25,434.5
2026-07-10 14:51:20.152326,Mansarovar,62.3,15.37,30.54,414.1
2026-07-10 15:51:20.152326,Mansarovar,72.4,18.01,34.42,401.2
2026-07-10 16:51:20.152326,Mansarovar,83.6,19.79,41.25,439.6
2026-07-10 17:51:20.152326,Mansarovar,77.3,19.57,32.19,448.1
2026-07-10 18:51:20.152326,Mansarovar,79.2,19.94,38.19,410.5
2026-07-10 19:51:20.152326,Mansarovar,76.4,20.42,35.8,441.8
2026-07-10 20:51:20.152326,Mansarovar,80.9,19.16,29.95,456.9
2026-07-10 21:51:20.152326,Mansarovar,68.8,16.95,35.73,451.6
2026-07-10 22:51:20.152326,Mansarovar,77.5,18.43,33.07,431.2
2026-07-10 23:51:20.152326,Mansarovar,80.7,18.22,33.75,444.2
2026-07-11 00:51:20.152326,Mansarovar,75.1,20.15,35.66,439.1
2026-07-11 01:51:20.152326,Mansarovar,61.3,14.55,28.81,437.6
2026-07-11 02:51:20.152326,Mansarovar,63.9,16.49,33.78,419.4
2026-07-11 03:51:20.152326,Mansarovar,83.2,19.2,33.28,450.4
2026-07-11 04:51:20.152326,Mansarovar,66.0,19.09,35.58,436.9
2026-07-11 05:51:20.152326,Mansarovar,80.4,17.91,37.45,442.5
2026-07-11 06:51:20.152326,Mansarovar,89.6,18.91,36.85,440.7
2026-07-11 07:51:20.152326,Mansarovar,89.7,21.79,41.4,445.8
2026-07-11 08:51:20.152326,Mansarovar,88.9,16.52,28.82,446.8
2026-07-11 09:51:20.152326,Mansarovar,101.4,25.25,49.09,465.0
2026-07-11 10:51:20.152326,Mansarovar,73.1,18.03,33.0,434.3
2026-07-11 11:51:20.152326,Mansarovar,73.8,15.45,22.9,408.4
2026-07-11 12:51:20.152326,Mansarovar,68.1,15.55,29.09,433.9
2026-07-11 13:51:20.152326,Mansarovar,60.6,15.42,28.34,448.0
2026-07-11 14:51:20.152326,Mansarovar,70.8,14.97,30.33,458.7
2026-07-11 15:51:20.152326,Mansarovar,67.9,15.35,28.46,431.1
2026-07-11 16:51:20.152326,Mansarovar,59.5,14.13,26.84,433.0
2026-07-11 17:51:20.152326,Mansarovar,83.8,21.54,40.63,462.2
2026-07-11 18:51:20.152326,Mansarovar,88.3,24.03,49.27,435.0
