timestamp,zone,vehicle_count,avg_speed_kmh,congestion_index,is_anomaly
2026-06-28 03:51:20.152326,Mansarovar,505.7,49.1,0.468,False
2026-06-28 04:51:20.152326,Mansarovar,386.8,53.8,0.358,False
2026-06-28 05:51:20.152326,Mansarovar,447.5,54.5,0.414,False
2026-06-28 06:51:20.152326,Mansarovar,529.2,52.4,0.49,False
2026-06-28 07:51:20.152326,Mansarovar,823.0,45.3,0.762,False
2026-06-28 08:51:20.152326,Mansarovar,694.9,41.5,0.643,False
2026-06-28 09:51:20.152326,Mansarovar,832.5,34.6,0.771,False
2026-06-28 10:51:20.152326,Mansarovar,462.3,51.0,0.428,False
2026-06-28 11:51:20.152326,Mansarovar,461.7,55.2,0.427,False
2026-06-28 12:51:20.152326,Mansarovar,496.4,49.0,0.46,False
2026-06-28 13:51:20.152326,Mansarovar,461.4,47.9,0.427,False
2026-06-28 14:51:20.152326,Mansarovar,467.2,53.2,0.433,False
2026-06-28 15:51:20.152326,Mansarovar,447.4,42.4,0.414,False
2026-06-28 16:51:20.152326,Mansarovar,494.1,48.6,0.458,False
2026-06-28 17:51:20.152326,Mansarovar,794.0,41.7,0.735,False
2026-06-28 18:51:20.152326,Mansarovar,736.4,42.5,0.682,False
2026-06-28 19:51:20.152326,Mansarovar,818.7,39.8,0.758,False
2026-06-28 20:51:20.152326,Mansarovar,440.6,50.0,0.408,False
2026-06-28 21:51:20.152326,Mansarovar,514.0,53.4,0.476,False
2026-06-28 22:51:20.152326,Mansarovar,529.5,44.3,0.49,False
2026-06-28 23:51:20.152326,Mansarovar,414.1,47.4,0.383,False
2026-06-29 00:51:20.152326,Mansarovar,543.2,47.9,0.503,False
2026-06-29 01:51:20.152326,Mansarovar,681.8,42.2,0.631,False
2026-06-29 02:51:20.152326,Mansarovar,651.1,40.2,0.603,False
2026-06-29 03:51:20.152326,Mansarovar,672.1,45.2,0.622,False
2026-06-29 04:51:20.152326,Mansarovar,596.1,48.2,0.552,False
2026-06-29 05:51:20.152326,Mansarovar,657.5,48.1,0.609,False
2026-06-29 06:51:20.152326,Mansarovar,695.2,38.6,0.644,False
2026-06-29 07:51:20.152326,Mansarovar,1208.9,22.9,1.0,False
2026-06-29 08:51:20.152326,Mansarovar,1172.8,30.0,1.0,False
2026-06-29 09:51:20.152326,Mansarovar,1056.1,29.4,0.978,False
2026-06-29 10:51:20.152326,Mansarovar,791.7,44.1,0.733,False
2026-06-29 11:51:20.152326,Mansarovar,663.1,39.9,0.614,False
2026-06-29 12:51:20.152326,Mansarovar,713.4,41.4,0.661,False
2026-06-29 13:51:20.152326,Mansarovar,721.9,37.6,0.668,False
2026-06-29 14:51:20.152326,Mansarovar,677.6,45.1,0.627,False
2026-06-29 15:51:20.152326,Mansarovar,812.6,40.3,0.752,False
2026-06-29 16:51:20.152326,Mansarovar,638.8,45.1,0.591,False
2026-06-29 17:51:20.152326,Mansarovar,1098.6,25.4,1.0,False
2026-06-29 18:51:20.152326,Mansarovar,1026.9,32.6,0.951,False
2026-06-29 19:51:20.152326,Mansarovar,1021.8,35.8,0.946,False
2026-06-29 20:51:20.152326,Mansarovar,568.5,48.6,0.526,False
2026-06-29 21:51:20.152326,Mansarovar,615.8,45.2,0.57,False
2026-06-29 22:51:20.152326,Mansarovar,602.0,47.5,0.557,False
2026-06-29 23:51:20.152326,Mansarovar,706.9,36.2,0.655,False
2026-06-30 00:51:20.152326,Mansarovar,623.3,45.3,0.577,False
2026-06-30 01:51:20.152326,Mansarovar,685.1,39.6,0.634,False
2026-06-30 02:51:20.152326,Mansarovar,691.5,45.1,0.64,False
2026-06-30 03:51:20.152326,Mansarovar,560.9,51.9,0.519,False
2026-06-30 04:51:20.152326,Mansarovar,800.2,37.9,0.741,False
2026-06-30 05:51:20.152326,Mansarovar,692.5,41.1,0.641,False
2026-06-30 06:51:20.152326,Mansarovar,745.1,41.5,0.69,False
2026-06-30 07:51:20.152326,Mansarovar,1149.5,25.0,1.0,False
2026-06-30 08:51:20.152326,Mansarovar,1225.0,22.6,1.0,False
2026-06-30 09:51:20.152326,Mansarovar,1005.6,35.8,0.931,False
2026-06-30 10:51:20.152326,Mansarovar,649.6,48.1,0.601,False
2026-06-30 11:51:20.152326,Mansarovar,722.8,43.4,0.669,False
2026-06-30 12:51:20.152326,Mansarovar,706.8,40.5,0.654,False
2026-06-30 13:51:20.152326,Mansarovar,740.7,40.0,0.686,False
2026-06-30 14:51:20.152326,Mansarovar,670.9,42.3,0.621,False
2026-06-30 15:51:20.152326,Mansarovar,719.7,48.6,0.666,False
2026-06-30 16:51:20.152326,Mansarovar,785.9,40.9,0.728,False
2026-06-30 17:51:20.152326,Mansarovar,1117.1,32.0,1.0,False
2026-06-30 18:51:20.152326,Mansarovar,1139.3,25.2,1.0,False
2026-06-30 19:51:20.152326,Mansarovar,1036.1,31.7,0.959,False
2026-06-30 20:51:20.152326,Mansarovar,597.1,43.7,0.553,False
2026-06-30 21:51:20.152326,Mansarovar,724.8,37.4,0.671,False
2026-06-30 22:51:20.152326,Mansarovar,573.5,45.5,0.531,False
2026-06-30 23:51:20.152326,Mansarovar,610.7,42.7,0.565,False
2026-07-01 00:51:20.152326,Mansarovar,672.4,44.0,0.623,False
2026-07-01 01:51:20.152326,Mansarovar,563.8,45.3,0.522,False
2026-07-01 02:51:20.152326,Mansarovar,721.6,31.6,0.668,False
2026-07-01 03:51:20.152326,Mansarovar,648.0,45.1,0.6,False
2026-07-01 04:51:20.152326,Mansarovar,625.0,42.6,0.579,False
2026-07-01 05:51:20.152326,Mansarovar,573.9,44.2,0.531,False
2026-07-01 06:51:20.152326,Mansarovar,679.5,45.5,0.629,False
2026-07-01 07:51:20.152326,Mansarovar,1018.9,32.0,0.943,False
2026-07-01 08:51:20.152326,Mansarovar,1042.2,23.3,0.965,False
2026-07-01 09:51:20.152326,Mansarovar,1134.3,29.0,1.0,False
2026-07-01 10:51:20.152326,Mansarovar,655.0,47.8,0.606,False
2026-07-01 11:51:20.152326,Mansarovar,624.6,44.7,0.578,False
2026-07-01 12:51:20.152326,Mansarovar,678.3,46.5,0.628,False
2026-07-01 13:51:20.152326,Mansarovar,623.1,44.0,0.577,False
2026-07-01 14:51:20.152326,Mansarovar,620.1,41.2,0.574,False
2026-07-01 15:51:20.152326,Mansarovar,617.1,39.6,0.571,False
2026-07-01 16:51:20.152326,Mansarovar,702.9,40.5,0.651,False
2026-07-01 17:51:20.152326,Mansarovar,1146.4,31.5,1.0,False
2026-07-01 18:51:20.152326,Mansarovar,897.2,31.7,0.831,False
2026-07-01 19:51:20.152326,Mansarovar,1067.7,29.3,0.989,False
2026-07-01 20:51:20.152326,Mansarovar,704.8,35.7,0.653,False
2026-07-01 21:51:20.152326,Mansarovar,672.7,44.5,0.623,False
2026-07-01 22:51:20.152326,Mansarovar,717.8,41.9,0.665,False
2026-07-01 23:51:20.152326,Mansarovar,722.2,40.0,0.669,False
2026-07-02 00:51:20.152326,Mansarovar,682.9,44.3,0.632,False
2026-07-02 01:51:20.152326,Mansarovar,614.8,47.3,0.569,False
2026-07-02 02:51:20.152326,Mansarovar,705.0,38.8,0.653,False
2026-07-02 03:51:20.152326,Mansarovar,617.6,43.5,0.572,False
2026-07-02 04:51:20.152326,Mansarovar,697.1,45.5,0.645,False
2026-07-02 05:51:20.152326,Mansarovar,662.0,42.8,0.613,False
2026-07-02 06:51:20.152326,Mansarovar,699.5,45.3,0.648,False
2026-07-02 07:51:20.152326,Mansarovar,1104.3,30.4,1.0,False
2026-07-02 08:51:20.152326,Mansarovar,858.3,37.7,0.795,False
2026-07-02 09:51:20.152326,Mansarovar,1173.4,22.8,1.0,False
2026-07-02 10:51:20.152326,Mansarovar,683.4,45.7,0.633,False
2026-07-02 11:51:20.152326,Mansarovar,700.7,43.6,0.649,False
2026-07-02 12:51:20.152326,Mansarovar,672.2,43.0,0.622,False
2026-07-02 13:51:20.152326,Mansarovar,685.5,39.0,0.635,False
2026-07-02 14:51:20.152326,Mansarovar,627.2,43.6,0.581,False
2026-07-02 15:51:20.152326,Mansarovar,659.3,42.7,0.611,False
2026-07-02 16:51:20.152326,Mansarovar,659.0,48.1,0.61,False
2026-07-02 17:51:20.152326,Mansarovar,1093.7,25.6,1.0,False
2026-07-02 18:51:20.152326,Mansarovar,965.9,34.3,0.894,False
2026-07-02 19:51:20.152326,Mansarovar,992.1,28.6,0.919,False
2026-07-02 20:51:20.152326,Mansarovar,631.4,47.5,0.585,False
2026-07-02 21:51:20.152326,Mansarovar,742.3,42.3,0.687,False
2026-07-02 22:51:20.152326,Mansarovar,682.3,41.4,0.632,False
2026-07-02 23:51:20.152326,Mansarovar,677.4,43.2,0.627,False
2026-07-03 00:51:20.152326,Mansarovar,617.7,46.8,0.572,False
2026-07-03 01:51:20.152326,Mansarovar,643.2,44.9,0.596,False
2026-07-03 02:51:20.152326,Mansarovar,688.8,42.9,0.638,False
2026-07-03 03:51:20.152326,Mansarovar,649.0,43.2,0.601,False
2026-07-03 04:51:20.152326,Mansarovar,608.1,46.8,0.563,False
2026-07-03 05:51:20.152326,Mansarovar,735.0,43.5,0.681,False
2026-07-03 06:51:20.152326,Mansarovar,756.6,41.2,0.701,False
2026-07-03 07:51:20.152326,Mansarovar,1083.0,31.5,1.0,False
2026-07-03 08:51:20.152326,Mansarovar,1150.5,25.7,1.0,False
2026-07-03 09:51:20.152326,Mansarovar,1109.0,27.1,1.0,False
2026-07-03 10:51:20.152326,Mansarovar,641.8,47.2,0.594,False
2026-07-03 11:51:20.152326,Mansarovar,685.7,44.5,0.635,False
2026-07-03 12:51:20.152326,Mansarovar,697.0,48.8,0.645,False
2026-07-03 13:51:20.152326,Mansarovar,822.0,38.2,0.761,False
2026-07-03 14:51:20.152326,Mansarovar,702.3,43.5,0.65,False
2026-07-03 15:51:20.152326,Mansarovar,729.9,35.9,0.676,False
2026-07-03 16:51:20.152326,Mansarovar,719.8,40.1,0.667,False
2026-07-03 17:51:20.152326,Mansarovar,1049.2,33.9,0.971,False
2026-07-03 18:51:20.152326,Mansarovar,1131.4,31.2,1.0,False
2026-07-03 19:51:20.152326,Mansarovar,1080.0,28.5,1.0,False
2026-07-03 20:51:20.152326,Mansarovar,691.0,39.5,0.64,False
2026-07-03 21:51:20.152326,Mansarovar,647.8,38.2,0.6,False
2026-07-03 22:51:20.152326,Mansarovar,619.5,43.2,0.574,False
2026-07-03 23:51:20.152326,Mansarovar,715.3,44.5,0.662,False
2026-07-04 00:51:20.152326,Mansarovar,494.9,52.0,0.458,False
2026-07-04 01:51:20.152326,Mansarovar,492.6,46.0,0.456,False
2026-07-04 02:51:20.152326,Mansarovar,484.9,55.5,0.449,False
2026-07-04 03:51:20.152326,Mansarovar,499.7,49.7,0.463,False
2026-07-04 04:51:20.152326,Mansarovar,439.7,45.2,0.407,False
2026-07-04 05:51:20.152326,Mansarovar,442.7,46.6,0.41,False
2026-07-04 06:51:20.152326,Mansarovar,436.0,47.7,0.404,False
2026-07-04 07:51:20.152326,Mansarovar,787.4,43.7,0.729,False
2026-07-04 08:51:20.152326,Mansarovar,692.2,40.8,0.641,False
2026-07-04 09:51:20.152326,Mansarovar,822.3,40.3,0.761,False
2026-07-04 10:51:20.152326,Mansarovar,505.2,44.9,0.468,False
2026-07-04 11:51:20.152326,Mansarovar,498.4,49.1,0.461,False
2026-07-04 12:51:20.152326,Mansarovar,501.4,51.4,0.464,False
2026-07-04 13:51:20.152326,Mansarovar,441.0,53.3,0.408,False
2026-07-04 14:51:20.152326,Mansarovar,455.8,47.5,0.422,False
2026-07-04 15:51:20.152326,Mansarovar,476.9,45.7,0.442,False
2026-07-04 16:51:20.152326,Mansarovar,522.3,52.2,0.484,False
2026-07-04 17:51:20.152326,Mansarovar,699.6,46.9,0.648,True
2026-07-04 18:51:20.152326,Mansarovar,729.4,40.9,0.675,False
2026-07-04 19:51:20.152326,Mansarovar,656.2,46.7,0.608,False
2026-07-04 20:51:20.152326,Mansarovar,468.1,49.7,0.433,False
2026-07-04 21:51:20.152326,Mansarovar,533.0,46.4,0.494,False
2026-07-04 22:51:20.152326,Mansarovar,471.7,51.6,0.437,False
2026-07-04 23:51:20.152326,Mansarovar,454.7,49.2,0.421,False
2026-07-05 00:51:20.152326,Mansarovar,515.9,47.6,0.478,False
2026-07-05 01:51:20.152326,Mansarovar,517.3,51.8,0.479,False
2026-07-05 02:51:20.152326,Mansarovar,432.5,58.3,0.4,False
2026-07-05 03:51:20.152326,Mansarovar,503.3,47.0,0.466,False
2026-07-05 04:51:20.152326,Mansarovar,483.8,46.6,0.448,False
2026-07-05 05:51:20.152326,Mansarovar,421.8,45.3,0.391,False
2026-07-05 06:51:20.152326,Mansarovar,480.9,49.0,0.445,False
2026-07-05 07:51:20.152326,Mansarovar,924.7,35.0,0.856,False
2026-07-05 08:51:20.152326,Mansarovar,860.3,34.2,0.797,False
2026-07-05 09:51:20.152326,Mansarovar,793.4,37.6,0.735,False
2026-07-05 10:51:20.152326,Mansarovar,437.1,46.0,0.405,False
2026-07-05 11:51:20.152326,Mansarovar,513.6,47.8,0.476,False
2026-07-05 12:51:20.152326,Mansarovar,454.5,49.1,0.421,False
2026-07-05 13:51:20.152326,Mansarovar,470.4,52.8,0.436,False
2026-07-05 14:51:20.152326,Mansarovar,481.3,55.2,0.446,False
2026-07-05 15:51:20.152326,Mansarovar,457.5,43.4,0.424,False
2026-07-05 16:51:20.152326,Mansarovar,457.1,47.3,0.423,False
2026-07-05 17:51:20.152326,Mansarovar,729.9,37.9,0.676,False
2026-07-05 18:51:20.152326,Mansarovar,766.4,38.6,0.71,False
2026-07-05 19:51:20.152326,Mansarovar,771.1,37.1,0.714,False
2026-07-05 20:51:20.152326,Mansarovar,461.4,51.3,0.427,False
2026-07-05 21:51:20.152326,Mansarovar,526.7,45.2,0.488,False
2026-07-05 22:51:20.152326,Mansarovar,463.4,49.1,0.429,False
2026-07-05 23:51:20.152326,Mansarovar,522.5,46.9,0.484,False
2026-07-06 00:51:20.152326,Mansarovar,635.5,42.8,0.588,False
2026-07-06 01:51:20.152326,Mansarovar,654.4,44.7,0.606,False
2026-07-06 02:51:20.152326,Mansarovar,773.5,38.2,0.716,False
2026-07-06 03:51:20.152326,Mansarovar,664.2,40.3,0.615,False
2026-07-06 04:51:20.152326,Mansarovar,774.8,39.1,0.717,False
2026-07-06 05:51:20.152326,Mansarovar,596.7,43.6,0.552,False
2026-07-06 06:51:20.152326,Mansarovar,751.5,44.6,0.696,False
2026-07-06 07:51:20.152326,Mansarovar,1135.8,24.7,1.0,False
2026-07-06 08:51:20.152326,Mansarovar,1189.6,30.7,1.0,False
2026-07-06 09:51:20.152326,Mansarovar,1006.5,35.0,0.932,False
2026-07-06 10:51:20.152326,Mansarovar,637.4,42.4,0.59,False
2026-07-06 11:51:20.152326,Mansarovar,700.4,40.3,0.649,False
2026-07-06 12:51:20.152326,Mansarovar,798.7,38.0,0.74,False
2026-07-06 13:51:20.152326,Mansarovar,721.5,37.7,0.668,False
2026-07-06 14:51:20.152326,Mansarovar,611.7,42.7,0.566,False
2026-07-06 15:51:20.152326,Mansarovar,639.9,43.9,0.593,False
2026-07-06 16:51:20.152326,Mansarovar,773.3,39.4,0.716,False
2026-07-06 17:51:20.152326,Mansarovar,1017.4,32.9,0.942,False
2026-07-06 18:51:20.152326,Mansarovar,969.0,29.1,0.897,False
2026-07-06 19:51:20.152326,Mansarovar,1088.6,29.9,1.0,False
2026-07-06 20:51:20.152326,Mansarovar,692.6,42.8,0.641,False
2026-07-06 21:51:20.152326,Mansarovar,710.5,40.8,0.658,False
2026-07-06 22:51:20.152326,Mansarovar,660.4,40.6,0.612,False
2026-07-06 23:51:20.152326,Mansarovar,606.8,46.8,0.562,False
2026-07-07 00:51:20.152326,Mansarovar,691.8,43.1,0.641,False
2026-07-07 01:51:20.152326,Mansarovar,663.7,43.6,0.614,False
2026-07-07 02:51:20.152326,Mansarovar,580.4,48.8,0.537,False
2026-07-07 03:51:20.152326,Mansarovar,572.3,47.1,0.53,False
2026-07-07 04:51:20.152326,Mansarovar,659.3,43.7,0.61,False
2026-07-07 05:51:20.152326,Mansarovar,717.5,38.7,0.664,False
2026-07-07 06:51:20.152326,Mansarovar,651.5,37.5,0.603,False
2026-07-07 07:51:20.152326,Mansarovar,1209.5,27.2,1.0,False
2026-07-07 08:51:20.152326,Mansarovar,1122.0,32.3,1.0,False
2026-07-07 09:51:20.152326,Mansarovar,1148.7,21.3,1.0,False
2026-07-07 10:51:20.152326,Mansarovar,726.6,42.7,0.673,False
2026-07-07 11:51:20.152326,Mansarovar,770.2,32.0,0.713,False
2026-07-07 12:51:20.152326,Mansarovar,788.3,43.2,0.73,False
2026-07-07 13:51:20.152326,Mansarovar,641.3,40.3,0.594,False
2026-07-07 14:51:20.152326,Mansarovar,751.4,37.6,0.696,False
2026-07-07 15:51:20.152326,Mansarovar,547.0,43.0,0.506,False
2026-07-07 16:51:20.152326,Mansarovar,675.7,40.3,0.626,False
2026-07-07 17:51:20.152326,Mansarovar,903.6,37.3,0.837,False
2026-07-07 18:51:20.152326,Mansarovar,1032.2,28.7,0.956,False
2026-07-07 19:51:20.152326,Mansarovar,1029.1,31.8,0.953,False
2026-07-07 20:51:20.152326,Mansarovar,703.8,37.7,0.652,False
2026-07-07 21:51:20.152326,Mansarovar,766.6,39.1,0.71,False
2026-07-07 22:51:20.152326,Mansarovar,786.0,41.9,0.728,False
2026-07-07 23:51:20.152326,Mansarovar,641.7,45.6,0.594,False
2026-07-08 00:51:20.152326,Mansarovar,663.8,38.4,0.615,False
2026-07-08 01:51:20.152326,Mansarovar,651.3,48.3,0.603,False
2026-07-08 02:51:20.152326,Mansarovar,602.9,41.6,0.558,False
2026-07-08 03:51:20.152326,Mansarovar,578.4,49.0,0.536,False
2026-07-08 04:51:20.152326,Mansarovar,730.6,45.2,0.677,False
2026-07-08 05:51:20.152326,Mansarovar,627.4,41.8,0.581,False
2026-07-08 06:51:20.152326,Mansarovar,760.8,42.9,0.704,False
2026-07-08 07:51:20.152326,Mansarovar,1059.2,29.6,0.981,False
2026-07-08 08:51:20.152326,Mansarovar,1028.5,31.7,0.952,False
2026-07-08 09:51:20.152326,Mansarovar,1105.7,33.0,1.0,False
2026-07-08 10:51:20.152326,Mansarovar,516.3,51.7,0.478,False
2026-07-08 11:51:20.152326,Mansarovar,770.6,41.2,0.713,False
2026-07-08 12:51:20.152326,Mansarovar,727.0,36.9,0.673,False
2026-07-08 13:51:20.152326,Mansarovar,626.3,47.1,0.58,False
2026-07-08 14:51:20.152326,Mansarovar,649.8,43.9,0.602,False
2026-07-08 15:51:20.152326,Mansarovar,668.0,44.0,0.619,False
2026-07-08 16:51:20.152326,Mansarovar,560.7,49.0,0.519,False
2026-07-08 17:51:20.152326,Mansarovar,1093.6,33.9,1.0,False
2026-07-08 18:51:20.152326,Mansarovar,1088.1,28.0,1.0,False
2026-07-08 19:51:20.152326,Mansarovar,1156.4,22.2,1.0,False
2026-07-08 20:51:20.152326,Mansarovar,685.1,38.1,0.634,False
2026-07-08 21:51:20.152326,Mansarovar,731.2,47.5,0.677,False
2026-07-08 22:51:20.152326,Mansarovar,671.5,41.2,0.622,False
2026-07-08 23:51:20.152326,Mansarovar,673.0,45.9,0.623,False
2026-07-09 00:51:20.152326,Mansarovar,663.2,40.6,0.614,False
2026-07-09 01:51:20.152326,Mansarovar,693.4,46.7,0.642,False
2026-07-09 02:51:20.152326,Mansarovar,765.3,41.3,0.709,False
2026-07-09 03:51:20.152326,Mansarovar,755.0,40.2,0.699,False
2026-07-09 04:51:20.152326,Mansarovar,636.9,46.3,0.59,False
2026-07-09 05:51:20.152326,Mansarovar,628.0,45.8,0.582,False
2026-07-09 06:51:20.152326,Mansarovar,722.9,33.2,0.669,False
2026-07-09 07:51:20.152326,Mansarovar,1106.3,28.8,1.0,False
2026-07-09 08:51:20.152326,Mansarovar,1130.0,24.9,1.0,False
2026-07-09 09:51:20.152326,Mansarovar,1130.2,30.9,1.0,False
2026-07-09 10:51:20.152326,Mansarovar,647.7,47.8,0.6,False
2026-07-09 11:51:20.152326,Mansarovar,767.3,40.4,0.71,True
2026-07-09 12:51:20.152326,Mansarovar,713.5,44.8,0.661,False
2026-07-09 13:51:20.152326,Mansarovar,677.4,43.6,0.627,False
2026-07-09 14:51:20.152326,Mansarovar,690.7,38.9,0.64,False
2026-07-09 15:51:20.152326,Mansarovar,682.1,42.7,0.632,False
2026-07-09 16:51:20.152326,Mansarovar,723.4,41.9,0.67,False
2026-07-09 17:51:20.152326,Mansarovar,1009.7,37.0,0.935,False
2026-07-09 18:51:20.152326,Mansarovar,1092.1,23.6,1.0,False
2026-07-09 19:51:20.152326,Mansarovar,1039.6,30.9,0.963,False
2026-07-09 20:51:20.152326,Mansarovar,634.5,42.5,0.587,False
2026-07-09 21:51:20.152326,Mansarovar,647.8,40.3,0.6,False
2026-07-09 22:51:20.152326,Mansarovar,688.0,47.9,0.637,False
2026-07-09 23:51:20.152326,Mansarovar,733.8,43.2,0.679,False
2026-07-10 00:51:20.152326,Mansarovar,716.5,39.2,0.663,False
2026-07-10 01:51:20.152326,Mansarovar,769.7,40.8,0.713,False
2026-07-10 02:51:20.152326,Mansarovar,682.8,41.1,0.632,False
2026-07-10 03:51:20.152326,Mansarovar,612.9,48.6,0.568,True
2026-07-10 04:51:20.152326,Mansarovar,675.2,41.3,0.625,False
2026-07-10 05:51:20.152326,Mansarovar,692.6,44.5,0.641,True
2026-07-10 06:51:20.152326,Mansarovar,705.6,40.7,0.653,False
2026-07-10 07:51:20.152326,Mansarovar,1097.6,30.5,1.0,False
2026-07-10 08:51:20.152326,Mansarovar,1127.7,29.9,1.0,False
2026-07-10 09:51:20.152326,Mansarovar,1003.6,30.4,0.929,False
2026-07-10 10:51:20.152326,Mansarovar,729.1,43.6,0.675,False
2026-07-10 11:51:20.152326,Mansarovar,714.8,45.4,0.662,False
2026-07-10 12:51:20.152326,Mansarovar,635.9,48.0,0.589,False
2026-07-10 13:51:20.152326,Mansarovar,605.0,44.9,0.56,False
2026-07-10 14:51:20.152326,Mansarovar,626.8,44.0,0.58,False
2026-07-10 15:51:20.152326,Mansarovar,629.3,44.6,0.583,False
2026-07-10 16:51:20.152326,Mansarovar,777.1,40.2,0.72,False
2026-07-10 17:51:20.152326,Mansarovar,1071.1,37.8,0.992,False
2026-07-10 18:51:20.152326,Mansarovar,1000.6,34.9,0.926,False
2026-07-10 19:51:20.152326,Mansarovar,1205.1,25.2,1.0,False
2026-07-10 20:51:20.152326,Mansarovar,683.7,37.7,0.633,False
2026-07-10 21:51:20.152326,Mansarovar,724.7,46.2,0.671,False
2026-07-10 22:51:20.152326,Mansarovar,768.7,37.1,0.712,False
2026-07-10 23:51:20.152326,Mansarovar,717.5,40.7,0.664,False
2026-07-11 00:51:20.152326,Mansarovar,475.1,47.6,0.44,False
2026-07-11 01:51:20.152326,Mansarovar,563.5,45.3,0.522,False
2026-07-11 02:51:20.152326,Mansarovar,539.2,47.6,0.499,False
2026-07-11 03:51:20.152326,Mansarovar,554.5,45.0,0.513,False
2026-07-11 04:51:20.152326,Mansarovar,444.4,50.4,0.411,False
2026-07-11 05:51:20.152326,Mansarovar,380.0,57.2,0.352,False
2026-07-11 06:51:20.152326,Mansarovar,524.7,48.0,0.486,False
2026-07-11 07:51:20.152326,Mansarovar,685.8,48.0,0.635,False
2026-07-11 08:51:20.152326,Mansarovar,685.7,46.5,0.635,False
2026-07-11 09:51:20.152326,Mansarovar,737.4,36.5,0.683,False
2026-07-11 10:51:20.152326,Mansarovar,493.7,51.6,0.457,False
2026-07-11 11:51:20.152326,Mansarovar,482.9,45.6,0.447,False
2026-07-11 12:51:20.152326,Mansarovar,478.1,48.0,0.443,False
2026-07-11 13:51:20.152326,Mansarovar,466.0,51.0,0.431,False
2026-07-11 14:51:20.152326,Mansarovar,401.7,49.5,0.372,False
2026-07-11 15:51:20.152326,Mansarovar,510.9,49.3,0.473,False
2026-07-11 16:51:20.152326,Mansarovar,470.3,47.1,0.436,False
2026-07-11 17:51:20.152326,Mansarovar,842.8,40.3,0.78,False
2026-07-11 18:51:20.152326,Mansarovar,725.7,41.1,0.672,False
2026-07-11 19:51:20.152326,Mansarovar,755.9,43.6,0.7,False
2026-07-11 20:51:20.152326,Mansarovar,513.1,43.8,0.475,False
2026-07-11 21:51:20.152326,Mansarovar,461.3,50.9,0.427,False
2026-07-11 22:51:20.152326,Mansarovar,477.9,47.3,0.442,False
2026-07-11 23:51:20.152326,Mansarovar,429.4,51.8,0.398,False
2026-07-12 00:51:20.152326,Mansarovar,499.4,48.3,0.462,False
2026-07-12 01:51:20.152326,Mansarovar,506.1,46.5,0.469,False
2026-07-12 02:51:20.152326,Mansarovar,523.0,49.3,0.484,False
2026-07-12 03:51:20.152326,Mansarovar,452.4,50.5,0.419,False
2026-07-12 04:51:20.152326,Mansarovar,464.8,52.4,0.43,False
2026-07-12 05:51:20.152326,Mansarovar,476.3,52.4,0.441,False
2026-07-12 06:51:20.152326,Mansarovar,497.8,47.0,0.461,False
2026-07-12 07:51:20.152326,Mansarovar,711.7,39.9,0.659,False
2026-07-12 08:51:20.152326,Mansarovar,830.2,37.5,0.769,False
2026-07-12 09:51:20.152326,Mansarovar,776.4,42.8,0.719,False
2026-07-12 10:51:20.152326,Mansarovar,474.5,48.3,0.439,False
2026-07-12 11:51:20.152326,Mansarovar,413.7,47.5,0.383,False
