timestamp,zone,usage_liters,pressure_bar,pipe_leak_risk
2025-12-09 05:01:26.363139,City of London,503.3,4.56,0.225
2025-12-09 06:01:26.363139,City of London,676.6,4.57,0.129
2025-12-09 07:01:26.363139,City of London,707.4,4.52,0.151
2025-12-09 08:01:26.363139,City of London,767.3,4.83,0.166
2025-12-09 09:01:26.363139,City of London,696.7,4.79,0.133
2025-12-09 10:01:26.363139,City of London,488.6,4.77,0.108
2025-12-09 11:01:26.363139,City of London,588.6,4.74,0.063
2025-12-09 12:01:26.363139,City of London,495.6,4.4,0.178
2025-12-09 13:01:26.363139,City of London,560.1,4.33,0.014
2025-12-09 14:01:26.363139,City of London,474.9,4.59,0.119
2025-12-09 15:01:26.363139,City of London,503.6,4.46,0.069
2025-12-09 16:01:26.363139,City of London,485.9,5.28,0.157
2025-12-09 17:01:26.363139,City of London,471.6,4.48,0.117
2025-12-09 18:01:26.363139,City of London,687.8,3.85,0.216
2025-12-09 19:01:26.363139,City of London,652.7,4.12,0.098
2025-12-09 20:01:26.363139,City of London,702.3,4.83,0.114
2025-12-09 21:01:26.363139,City of London,673.5,4.58,0.176
2025-12-09 22:01:26.363139,City of London,464.6,4.02,0.283
2025-12-09 23:01:26.363139,City of London,503.9,4.62,0.115
2025-12-10 00:01:26.363139,City of London,507.9,5.02,0.055
2025-12-10 01:01:26.363139,City of London,497.6,4.25,0.112
2025-12-10 02:01:26.363139,City of London,525.1,4.7,0.06
2025-12-10 03:01:26.363139,City of London,467.1,4.89,0.098
2025-12-10 04:01:26.363139,City of London,505.3,4.8,0.08
2025-12-10 05:01:26.363139,City of London,497.6,4.99,0.561
2025-12-10 06:01:26.363139,City of London,716.2,4.8,0.073
2025-12-10 07:01:26.363139,City of London,712.0,4.52,0.03
2025-12-10 08:01:26.363139,City of London,762.2,4.49,0.197
2025-12-10 09:01:26.363139,City of London,603.6,4.87,0.337
2025-12-10 10:01:26.363139,City of London,492.9,4.58,0.08
2025-12-10 11:01:26.363139,City of London,440.6,4.2,0.083
2025-12-10 12:01:26.363139,City of London,508.1,4.24,0.323
2025-12-10 13:01:26.363139,City of London,462.2,4.42,0.145
2025-12-10 14:01:26.363139,City of London,536.2,4.45,0.265
2025-12-10 15:01:26.363139,City of London,478.6,4.42,0.272
2025-12-10 16:01:26.363139,City of London,513.7,4.43,0.285
2025-12-10 17:01:26.363139,City of London,477.1,4.75,0.141
2025-12-10 18:01:26.363139,City of London,647.3,4.95,0.081
2025-12-10 19:01:26.363139,City of London,670.2,5.17,0.219
2025-12-10 20:01:26.363139,City of London,641.8,4.07,0.013
2025-12-10 21:01:26.363139,City of London,577.5,4.9,0.264
2025-12-10 22:01:26.363139,City of London,469.7,4.52,0.137
2025-12-10 23:01:26.363139,City of London,532.8,4.52,0.206
2025-12-11 00:01:26.363139,City of London,498.0,4.81,0.083
2025-12-11 01:01:26.363139,City of London,488.6,3.83,0.071
2025-12-11 02:01:26.363139,City of London,504.3,4.62,0.086
2025-12-11 03:01:26.363139,City of London,580.1,4.49,0.105
2025-12-11 04:01:26.363139,City of London,517.2,4.86,0.123
2025-12-11 05:01:26.363139,City of London,522.2,4.41,0.082
2025-12-11 06:01:26.363139,City of London,717.0,4.43,0.28
2025-12-11 07:01:26.363139,City of London,744.6,4.53,0.056
2025-12-11 08:01:26.363139,City of London,724.0,4.13,0.182
2025-12-11 09:01:26.363139,City of London,790.6,4.2,0.044
2025-12-11 10:01:26.363139,City of London,460.6,4.42,0.001
2025-12-11 11:01:26.363139,City of London,500.8,4.74,0.169
2025-12-11 12:01:26.363139,City of London,521.7,3.99,0.063
2025-12-11 13:01:26.363139,City of London,562.3,4.44,0.072
2025-12-11 14:01:26.363139,City of London,468.1,4.62,0.107
2025-12-11 15:01:26.363139,City of London,535.8,5.33,0.181
2025-12-11 16:01:26.363139,City of London,447.5,4.51,0.336
2025-12-11 17:01:26.363139,City of London,471.0,4.55,0.063
2025-12-11 18:01:26.363139,City of London,721.2,4.76,0.25
2025-12-11 19:01:26.363139,City of London,709.5,4.77,0.215
2025-12-11 20:01:26.363139,City of London,633.2,4.24,0.049
2025-12-11 21:01:26.363139,City of London,681.3,4.6,0.119
2025-12-11 22:01:26.363139,City of London,456.1,5.1,0.219
2025-12-11 23:01:26.363139,City of London,507.8,4.39,0.241
2025-12-12 00:01:26.363139,City of London,505.1,4.66,0.177
2025-12-12 01:01:26.363139,City of London,457.8,4.26,0.024
2025-12-12 02:01:26.363139,City of London,515.1,4.24,0.16
2025-12-12 03:01:26.363139,City of London,556.8,4.41,0.109
2025-12-12 04:01:26.363139,City of London,529.7,4.33,0.018
2025-12-12 05:01:26.363139,City of London,537.2,4.37,0.406
2025-12-12 06:01:26.363139,City of London,710.4,4.4,0.081
2025-12-12 07:01:26.363139,City of London,730.2,4.6,0.145
2025-12-12 08:01:26.363139,City of London,676.3,4.82,0.217
2025-12-12 09:01:26.363139,City of London,621.8,4.55,0.118
2025-12-12 10:01:26.363139,City of London,528.7,4.81,0.231
2025-12-12 11:01:26.363139,City of London,497.7,4.52,0.084
2025-12-12 12:01:26.363139,City of London,481.5,4.5,0.298
2025-12-12 13:01:26.363139,City of London,522.0,4.82,0.217
2025-12-12 14:01:26.363139,City of London,493.9,4.46,0.142
2025-12-12 15:01:26.363139,City of London,545.5,4.02,0.033
2025-12-12 16:01:26.363139,City of London,485.7,4.96,0.123
2025-12-12 17:01:26.363139,City of London,429.7,3.89,0.091
2025-12-12 18:01:26.363139,City of London,660.4,4.58,0.196
2025-12-12 19:01:26.363139,City of London,579.6,3.99,0.045
2025-12-12 20:01:26.363139,City of London,551.9,4.72,0.128
2025-12-12 21:01:26.363139,City of London,708.5,4.78,0.003
2025-12-12 22:01:26.363139,City of London,506.0,4.44,0.355
2025-12-12 23:01:26.363139,City of London,519.2,4.96,0.2
2025-12-13 00:01:26.363139,City of London,518.3,4.96,0.263
2025-12-13 01:01:26.363139,City of London,563.8,4.63,0.462
2025-12-13 02:01:26.363139,City of London,482.5,4.22,0.126
2025-12-13 03:01:26.363139,City of London,495.7,4.21,0.062
2025-12-13 04:01:26.363139,City of London,497.8,4.65,0.12
2025-12-13 05:01:26.363139,City of London,502.9,4.16,0.142
2025-12-13 06:01:26.363139,City of London,643.3,4.41,0.078
2025-12-13 07:01:26.363139,City of London,734.9,3.83,0.122
2025-12-13 08:01:26.363139,City of London,748.6,4.74,0.027
2025-12-13 09:01:26.363139,City of London,805.4,4.7,0.092
2025-12-13 10:01:26.363139,City of London,547.3,4.28,0.006
2025-12-13 11:01:26.363139,City of London,504.9,4.67,0.125
2025-12-13 12:01:26.363139,City of London,524.4,4.17,0.125
2025-12-13 13:01:26.363139,City of London,490.9,4.72,0.187
2025-12-13 14:01:26.363139,City of London,466.4,4.64,0.326
2025-12-13 15:01:26.363139,City of London,498.4,4.63,0.046
2025-12-13 16:01:26.363139,City of London,505.0,4.22,0.003
2025-12-13 17:01:26.363139,City of London,464.9,3.57,0.476
2025-12-13 18:01:26.363139,City of London,623.3,4.04,0.062
2025-12-13 19:01:26.363139,City of London,600.8,4.06,0.054
2025-12-13 20:01:26.363139,City of London,657.5,4.5,0.41
2025-12-13 21:01:26.363139,City of London,648.6,3.86,0.122
2025-12-13 22:01:26.363139,City of London,526.5,3.89,0.022
2025-12-13 23:01:26.363139,City of London,514.8,4.34,0.36
2025-12-14 00:01:26.363139,City of London,562.3,4.5,0.109
2025-12-14 01:01:26.363139,City of London,528.9,4.9,0.075
2025-12-14 02:01:26.363139,City of London,464.2,4.6,0.084
2025-12-14 03:01:26.363139,City of London,494.9,4.1,0.219
2025-12-14 04:01:26.363139,City of London,511.1,4.38,0.253
2025-12-14 05:01:26.363139,City of London,484.4,4.46,0.077
2025-12-14 06:01:26.363139,City of London,674.3,4.37,0.232
2025-12-14 07:01:26.363139,City of London,727.5,4.4,0.111
2025-12-14 08:01:26.363139,City of London,696.6,3.82,0.044
2025-12-14 09:01:26.363139,City of London,586.1,3.91,0.255
2025-12-14 10:01:26.363139,City of London,472.0,4.35,0.028
2025-12-14 11:01:26.363139,City of London,546.6,5.24,0.146
2025-12-14 12:01:26.363139,City of London,476.0,4.37,0.093
2025-12-14 13:01:26.363139,City of London,469.0,4.02,0.078
2025-12-14 14:01:26.363139,City of London,469.2,4.26,0.187
2025-12-14 15:01:26.363139,City of London,498.0,4.23,0.262
2025-12-14 16:01:26.363139,City of London,504.4,4.48,0.327
2025-12-14 17:01:26.363139,City of London,510.2,4.69,0.093
2025-12-14 18:01:26.363139,City of London,653.4,4.26,0.074
2025-12-14 19:01:26.363139,City of London,641.1,5.08,0.095
2025-12-14 20:01:26.363139,City of London,635.2,4.94,0.252
2025-12-14 21:01:26.363139,City of London,714.4,4.17,0.097
2025-12-14 22:01:26.363139,City of London,592.0,4.7,0.355
2025-12-14 23:01:26.363139,City of London,521.7,4.31,0.237
2025-12-15 00:01:26.363139,City of London,571.0,4.37,0.185
2025-12-15 01:01:26.363139,City of London,495.0,4.48,0.04
2025-12-15 02:01:26.363139,City of London,506.4,4.39,0.232
2025-12-15 03:01:26.363139,City of London,526.8,4.59,0.091
2025-12-15 04:01:26.363139,City of London,472.1,4.57,0.173
2025-12-15 05:01:26.363139,City of London,459.9,4.88,0.04
2025-12-15 06:01:26.363139,City of London,697.9,4.43,0.301
2025-12-15 07:01:26.363139,City of London,665.8,5.05,0.149
2025-12-15 08:01:26.363139,City of London,720.9,4.25,0.166
2025-12-15 09:01:26.363139,City of London,738.6,5.03,0.101
2025-12-15 10:01:26.363139,City of London,498.7,4.1,0.154
2025-12-15 11:01:26.363139,City of London,520.6,3.78,0.048
2025-12-15 12:01:26.363139,City of London,513.9,4.56,0.144
2025-12-15 13:01:26.363139,City of London,534.7,4.66,0.078
2025-12-15 14:01:26.363139,City of London,478.8,4.51,0.241
2025-12-15 15:01:26.363139,City of London,508.7,4.57,0.164
2025-12-15 16:01:26.363139,City of London,534.4,4.24,0.578
2025-12-15 17:01:26.363139,City of London,501.0,4.57,0.122
2025-12-15 18:01:26.363139,City of London,618.1,4.68,0.49
2025-12-15 19:01:26.363139,City of London,687.0,4.46,0.168
2025-12-15 20:01:26.363139,City of London,721.4,4.97,0.473
2025-12-15 21:01:26.363139,City of London,682.1,4.68,0.113
2025-12-15 22:01:26.363139,City of London,524.9,4.61,0.212
2025-12-15 23:01:26.363139,City of London,507.3,4.64,0.142
2025-12-16 00:01:26.363139,City of London,457.7,4.64,0.104
2025-12-16 01:01:26.363139,City of London,463.7,4.36,0.069
2025-12-16 02:01:26.363139,City of London,541.8,4.98,0.109
2025-12-16 03:01:26.363139,City of London,478.7,4.64,0.087
2025-12-16 04:01:26.363139,City of London,439.6,3.84,0.026
2025-12-16 05:01:26.363139,City of London,538.6,4.25,0.156
2025-12-16 06:01:26.363139,City of London,760.9,4.21,0.108
2025-12-16 07:01:26.363139,City of London,632.9,4.86,0.289
2025-12-16 08:01:26.363139,City of London,716.3,4.24,0.198
2025-12-16 09:01:26.363139,City of London,723.5,5.07,0.266
2025-12-16 10:01:26.363139,City of London,506.9,4.72,0.071
2025-12-16 11:01:26.363139,City of London,511.7,4.44,0.064
2025-12-16 12:01:26.363139,City of London,512.3,4.28,0.087
2025-12-16 13:01:26.363139,City of London,509.7,4.48,0.428
2025-12-16 14:01:26.363139,City of London,513.7,4.32,0.188
2025-12-16 15:01:26.363139,City of London,495.0,4.3,0.027
2025-12-16 16:01:26.363139,City of London,503.8,4.07,0.155
2025-12-16 17:01:26.363139,City of London,499.4,4.43,0.025
2025-12-16 18:01:26.363139,City of London,608.5,4.37,0.193
2025-12-16 19:01:26.363139,City of London,671.9,4.7,0.359
2025-12-16 20:01:26.363139,City of London,631.1,4.53,0.18
2025-12-16 21:01:26.363139,City of London,633.2,3.95,0.055
2025-12-16 22:01:26.363139,City of London,521.3,4.07,0.054
2025-12-16 23:01:26.363139,City of London,480.2,4.04,0.107
2025-12-17 00:01:26.363139,City of London,430.2,4.45,0.039
2025-12-17 01:01:26.363139,City of London,476.0,4.16,0.329
2025-12-17 02:01:26.363139,City of London,483.9,4.66,0.011
2025-12-17 03:01:26.363139,City of London,540.0,3.96,0.305
2025-12-17 04:01:26.363139,City of London,517.7,4.51,0.066
2025-12-17 05:01:26.363139,City of London,552.1,4.08,0.081
2025-12-17 06:01:26.363139,City of London,712.1,4.28,0.403
2025-12-17 07:01:26.363139,City of London,722.5,4.75,0.295
2025-12-17 08:01:26.363139,City of London,725.8,4.32,0.151
2025-12-17 09:01:26.363139,City of London,669.1,4.32,0.119
2025-12-17 10:01:26.363139,City of London,493.2,4.38,0.33
2025-12-17 11:01:26.363139,City of London,499.7,4.81,0.297
2025-12-17 12:01:26.363139,City of London,477.8,4.57,0.263
2025-12-17 13:01:26.363139,City of London,484.0,3.88,0.019
2025-12-17 14:01:26.363139,City of London,505.0,4.46,0.092
2025-12-17 15:01:26.363139,City of London,554.5,4.59,0.237
2025-12-17 16:01:26.363139,City of London,578.1,4.43,0.07
2025-12-17 17:01:26.363139,City of London,473.9,4.95,0.13
2025-12-17 18:01:26.363139,City of London,528.4,4.56,0.13
2025-12-17 19:01:26.363139,City of London,631.6,4.16,0.024
2025-12-17 20:01:26.363139,City of London,641.5,4.25,0.072
2025-12-17 21:01:26.363139,City of London,529.7,3.93,0.094
2025-12-17 22:01:26.363139,City of London,506.5,4.45,0.2
2025-12-17 23:01:26.363139,City of London,461.1,5.14,0.329
2025-12-18 00:01:26.363139,City of London,499.6,4.28,0.05
2025-12-18 01:01:26.363139,City of London,470.6,4.23,0.058
2025-12-18 02:01:26.363139,City of London,450.4,4.37,0.103
2025-12-18 03:01:26.363139,City of London,530.3,4.84,0.045
2025-12-18 04:01:26.363139,City of London,494.6,4.0,0.225
2025-12-18 05:01:26.363139,City of London,544.3,4.45,0.075
2025-12-18 06:01:26.363139,City of London,702.6,3.97,0.185
2025-12-18 07:01:26.363139,City of London,585.2,4.98,0.138
2025-12-18 08:01:26.363139,City of London,625.5,4.99,0.11
2025-12-18 09:01:26.363139,City of London,774.2,4.54,0.174
2025-12-18 10:01:26.363139,City of London,490.3,4.31,0.076
2025-12-18 11:01:26.363139,City of London,460.8,4.82,0.299
2025-12-18 12:01:26.363139,City of London,479.8,4.15,0.317
2025-12-18 13:01:26.363139,City of London,552.2,4.76,0.127
2025-12-18 14:01:26.363139,City of London,490.8,4.69,0.194
2025-12-18 15:01:26.363139,City of London,498.0,4.34,0.016
2025-12-18 16:01:26.363139,City of London,511.6,4.4,0.09
2025-12-18 17:01:26.363139,City of London,456.3,4.85,0.127
2025-12-18 18:01:26.363139,City of London,600.5,4.49,0.332
2025-12-18 19:01:26.363139,City of London,743.0,4.91,0.012
2025-12-18 20:01:26.363139,City of London,632.4,4.63,0.214
2025-12-18 21:01:26.363139,City of London,680.9,4.59,0.14
2025-12-18 22:01:26.363139,City of London,443.6,4.95,0.055
2025-12-18 23:01:26.363139,City of London,471.3,4.38,0.209
2025-12-19 00:01:26.363139,City of London,452.0,4.8,0.067
2025-12-19 01:01:26.363139,City of London,446.6,4.68,0.146
2025-12-19 02:01:26.363139,City of London,524.7,3.93,0.239
2025-12-19 03:01:26.363139,City of London,517.5,4.67,0.142
2025-12-19 04:01:26.363139,City of London,544.4,4.86,0.136
2025-12-19 05:01:26.363139,City of London,514.9,4.2,0.213
2025-12-19 06:01:26.363139,City of London,684.4,4.47,0.229
2025-12-19 07:01:26.363139,City of London,616.7,4.48,0.001
2025-12-19 08:01:26.363139,City of London,702.1,4.4,0.184
2025-12-19 09:01:26.363139,City of London,721.2,4.79,0.28
2025-12-19 10:01:26.363139,City of London,477.5,4.35,0.128
2025-12-19 11:01:26.363139,City of London,504.8,4.68,0.068
2025-12-19 12:01:26.363139,City of London,557.6,5.14,0.046
2025-12-19 13:01:26.363139,City of London,507.9,4.16,0.169
2025-12-19 14:01:26.363139,City of London,491.1,4.34,0.139
2025-12-19 15:01:26.363139,City of London,489.4,4.35,0.046
2025-12-19 16:01:26.363139,City of London,467.0,3.97,0.273
2025-12-19 17:01:26.363139,City of London,461.4,4.6,0.292
2025-12-19 18:01:26.363139,City of London,707.5,4.65,0.117
2025-12-19 19:01:26.363139,City of London,591.6,4.4,0.144
2025-12-19 20:01:26.363139,City of London,666.5,4.38,0.224
2025-12-19 21:01:26.363139,City of London,696.2,4.49,0.096
2025-12-19 22:01:26.363139,City of London,505.5,4.38,0.099
2025-12-19 23:01:26.363139,City of London,519.5,4.69,0.091
2025-12-20 00:01:26.363139,City of London,480.2,4.38,0.033
2025-12-20 01:01:26.363139,City of London,549.6,3.88,0.185
2025-12-20 02:01:26.363139,City of London,496.5,4.62,0.338
2025-12-20 03:01:26.363139,City of London,459.6,4.53,0.088
2025-12-20 04:01:26.363139,City of London,506.7,3.94,0.056
2025-12-20 05:01:26.363139,City of London,447.0,4.94,0.17
2025-12-20 06:01:26.363139,City of London,769.5,4.32,0.328
2025-12-20 07:01:26.363139,City of London,742.7,4.6,0.191
2025-12-20 08:01:26.363139,City of London,666.9,3.91,0.027
2025-12-20 09:01:26.363139,City of London,757.5,5.11,0.063
2025-12-20 10:01:26.363139,City of London,519.3,4.18,0.249
2025-12-20 11:01:26.363139,City of London,483.4,4.48,0.15
2025-12-20 12:01:26.363139,City of London,497.1,4.15,0.027
2025-12-20 13:01:26.363139,City of London,499.9,4.32,0.043
2025-12-20 14:01:26.363139,City of London,476.3,4.81,0.162
2025-12-20 15:01:26.363139,City of London,537.8,4.8,0.141
2025-12-20 16:01:26.363139,City of London,487.2,5.02,0.114
2025-12-20 17:01:26.363139,City of London,457.4,4.59,0.162
2025-12-20 18:01:26.363139,City of London,613.2,4.63,0.032
2025-12-20 19:01:26.363139,City of London,641.8,4.52,0.113
2025-12-20 20:01:26.363139,City of London,642.8,4.16,0.053
2025-12-20 21:01:26.363139,City of London,695.7,4.86,0.035
2025-12-20 22:01:26.363139,City of London,491.7,4.14,0.155
2025-12-20 23:01:26.363139,City of London,477.4,4.32,0.219
2025-12-21 00:01:26.363139,City of London,541.0,4.64,0.089
2025-12-21 01:01:26.363139,City of London,495.5,4.05,0.006
2025-12-21 02:01:26.363139,City of London,578.3,4.52,0.069
2025-12-21 03:01:26.363139,City of London,495.7,4.6,0.081
2025-12-21 04:01:26.363139,City of London,511.9,4.53,0.009
2025-12-21 05:01:26.363139,City of London,506.5,4.73,0.206
2025-12-21 06:01:26.363139,City of London,720.2,5.08,0.28
2025-12-21 07:01:26.363139,City of London,687.7,4.52,0.057
2025-12-21 08:01:26.363139,City of London,654.8,4.64,0.346
2025-12-21 09:01:26.363139,City of London,605.0,4.32,0.224
2025-12-21 10:01:26.363139,City of London,486.7,4.96,0.023
2025-12-21 11:01:26.363139,City of London,546.3,4.65,0.358
2025-12-21 12:01:26.363139,City of London,517.2,3.97,0.37
2025-12-21 13:01:26.363139,City of London,473.1,4.59,0.102
2025-12-21 14:01:26.363139,City of London,529.1,4.87,0.137
2025-12-21 15:01:26.363139,City of London,471.4,4.66,0.341
2025-12-21 16:01:26.363139,City of London,529.7,4.59,0.03
2025-12-21 17:01:26.363139,City of London,499.5,4.84,0.167
2025-12-21 18:01:26.363139,City of London,747.9,4.41,0.117
2025-12-21 19:01:26.363139,City of London,686.6,4.32,0.317
2025-12-21 20:01:26.363139,City of London,663.7,4.52,0.15
2025-12-21 21:01:26.363139,City of London,724.8,5.12,0.013
2025-12-21 22:01:26.363139,City of London,475.5,3.75,0.126
2025-12-21 23:01:26.363139,City of London,432.8,4.5,0.432
2025-12-22 00:01:26.363139,City of London,471.7,4.65,0.204
2025-12-22 01:01:26.363139,City of London,460.6,4.48,0.054
2025-12-22 02:01:26.363139,City of London,468.9,4.83,0.03
2025-12-22 03:01:26.363139,City of London,435.6,4.88,0.1
2025-12-22 04:01:26.363139,City of London,512.4,4.45,0.083
2025-12-22 05:01:26.363139,City of London,508.8,4.84,0.036
2025-12-22 06:01:26.363139,City of London,766.6,4.43,0.07
2025-12-22 07:01:26.363139,City of London,683.0,4.44,0.202
2025-12-22 08:01:26.363139,City of London,702.0,4.56,0.159
2025-12-22 09:01:26.363139,City of London,618.3,4.35,0.17
2025-12-22 10:01:26.363139,City of London,488.8,4.24,0.032
2025-12-22 11:01:26.363139,City of London,565.2,4.22,0.211
2025-12-22 12:01:26.363139,City of London,494.5,4.03,0.115
2025-12-22 13:01:26.363139,City of London,551.5,4.4,0.097
2025-12-22 14:01:26.363139,City of London,584.1,4.58,0.219
2025-12-22 15:01:26.363139,City of London,480.0,4.42,0.123
2025-12-22 16:01:26.363139,City of London,478.9,4.79,0.048
2025-12-22 17:01:26.363139,City of London,480.8,4.29,0.409
2025-12-22 18:01:26.363139,City of London,662.1,4.46,0.003
2025-12-22 19:01:26.363139,City of London,686.9,4.3,0.171
2025-12-22 20:01:26.363139,City of London,673.3,4.92,0.144
2025-12-22 21:01:26.363139,City of London,622.0,4.23,0.137
2025-12-22 22:01:26.363139,City of London,433.6,4.29,0.048
2025-12-22 23:01:26.363139,City of London,506.4,4.81,0.141
2025-12-23 00:01:26.363139,City of London,513.7,4.21,0.002
2025-12-23 01:01:26.363139,City of London,542.4,4.17,0.201
2025-12-23 02:01:26.363139,City of London,465.1,4.7,0.215
2025-12-23 03:01:26.363139,City of London,453.4,4.37,0.3
2025-12-23 04:01:26.363139,City of London,512.7,4.38,0.074
2025-12-23 05:01:26.363139,City of London,507.1,4.25,0.202
2025-12-23 06:01:26.363139,City of London,812.3,4.39,0.131
2025-12-23 07:01:26.363139,City of London,634.8,4.82,0.232
2025-12-23 08:01:26.363139,City of London,693.7,4.8,0.073
2025-12-23 09:01:26.363139,City of London,668.4,4.66,0.046
2025-12-23 10:01:26.363139,City of London,500.6,4.02,0.36
2025-12-23 11:01:26.363139,City of London,507.6,4.06,0.001
2025-12-23 12:01:26.363139,City of London,567.5,4.42,0.097
2025-12-23 13:01:26.363139,City of London,401.4,4.85,0.032
2025-12-23 14:01:26.363139,City of London,558.0,4.51,0.148
2025-12-23 15:01:26.363139,City of London,499.2,4.14,0.075
2025-12-23 16:01:26.363139,City of London,545.4,3.96,0.046
2025-12-23 17:01:26.363139,City of London,533.8,4.33,0.033
2025-12-23 18:01:26.363139,City of London,605.7,4.83,0.1
2025-12-23 19:01:26.363139,City of London,592.1,4.83,0.109
2025-12-23 20:01:26.363139,City of London,638.3,4.32,0.409
2025-12-23 21:01:26.363139,City of London,610.5,4.73,0.054
2025-12-23 22:01:26.363139,City of London,565.1,4.8,0.278
2025-12-23 23:01:26.363139,City of London,432.1,4.71,0.124
2025-12-24 00:01:26.363139,City of London,495.7,4.32,0.23
2025-12-24 01:01:26.363139,City of London,484.8,4.5,0.178
2025-12-24 02:01:26.363139,City of London,436.0,4.77,0.565
2025-12-24 03:01:26.363139,City of London,520.3,4.62,0.262
2025-12-24 04:01:26.363139,City of London,561.1,4.74,0.166
2025-12-24 05:01:26.363139,City of London,521.3,5.25,0.179
2025-12-24 06:01:26.363139,City of London,714.3,4.68,0.134
2025-12-24 07:01:26.363139,City of London,629.9,4.13,0.156
2025-12-24 08:01:26.363139,City of London,707.9,4.7,0.109
2025-12-24 09:01:26.363139,City of London,771.4,4.75,0.137
2025-12-24 10:01:26.363139,City of London,471.4,4.49,0.02
2025-12-24 11:01:26.363139,City of London,543.3,4.53,0.059
2025-12-24 12:01:26.363139,City of London,529.8,4.66,0.109
2025-12-24 13:01:26.363139,City of London,488.2,4.28,0.243
2025-12-24 14:01:26.363139,City of London,520.2,4.14,0.2
2025-12-24 15:01:26.363139,City of London,487.2,4.14,0.005
2025-12-24 16:01:26.363139,City of London,541.1,4.6,0.009
2025-12-24 17:01:26.363139,City of London,488.7,3.87,0.129
2025-12-24 18:01:26.363139,City of London,596.6,4.58,0.521
2025-12-24 19:01:26.363139,City of London,662.9,4.35,0.381
2025-12-24 20:01:26.363139,City of London,710.9,4.37,0.09
2025-12-24 21:01:26.363139,City of London,585.5,4.83,0.035
2025-12-24 22:01:26.363139,City of London,462.9,4.59,0.048
2025-12-24 23:01:26.363139,City of London,538.6,4.32,0.245
