timestamp,zone,consumption_kwh,solar_generation_kwh,grid_load_pct
2025-12-15 05:01:26.363139,City of London,466.81,1.47,50.6
2025-12-15 06:01:26.363139,City of London,458.74,3.68,49.5
2025-12-15 07:01:26.363139,City of London,454.41,10.09,48.3
2025-12-15 08:01:26.363139,City of London,964.46,16.65,103.1
2025-12-15 09:01:26.363139,City of London,869.27,29.87,91.3
2025-12-15 10:01:26.363139,City of London,911.2,48.33,93.9
2025-12-15 11:01:26.363139,City of London,866.01,53.67,88.4
2025-12-15 12:01:26.363139,City of London,930.6,93.35,91.1
2025-12-15 13:01:26.363139,City of London,920.6,104.46,88.8
2025-12-15 14:01:26.363139,City of London,915.83,99.77,88.8
2025-12-15 15:01:26.363139,City of London,894.05,65.77,90.1
2025-12-15 16:01:26.363139,City of London,824.64,52.6,84.0
2025-12-15 17:01:26.363139,City of London,967.24,32.86,101.7
2025-12-15 18:01:26.363139,City of London,1039.73,18.82,111.1
2025-12-15 19:01:26.363139,City of London,460.18,7.69,49.2
2025-12-15 20:01:26.363139,City of London,421.46,3.86,45.4
2025-12-15 21:01:26.363139,City of London,452.82,1.51,49.1
2025-12-15 22:01:26.363139,City of London,462.88,0.49,50.3
2025-12-15 23:01:26.363139,City of London,422.17,0.15,45.9
2025-12-16 00:01:26.363139,City of London,498.24,0.0,54.2
2025-12-16 01:01:26.363139,City of London,443.15,0.01,48.2
2025-12-16 02:01:26.363139,City of London,470.72,0.04,51.2
2025-12-16 03:01:26.363139,City of London,487.89,0.16,53.1
2025-12-16 04:01:26.363139,City of London,495.06,0.5,53.8
2025-12-16 05:01:26.363139,City of London,461.46,1.6,50.0
2025-12-16 06:01:26.363139,City of London,483.93,3.8,52.2
2025-12-16 07:01:26.363139,City of London,441.19,7.82,47.2
2025-12-16 08:01:26.363139,City of London,1004.57,23.34,106.8
2025-12-16 09:01:26.363139,City of London,909.03,30.16,95.6
2025-12-16 10:01:26.363139,City of London,941.26,56.05,96.3
2025-12-16 11:01:26.363139,City of London,958.71,68.63,96.9
2025-12-16 12:01:26.363139,City of London,840.29,67.27,84.1
2025-12-16 13:01:26.363139,City of London,830.69,70.91,82.7
2025-12-16 14:01:26.363139,City of London,944.75,80.26,94.1
2025-12-16 15:01:26.363139,City of London,941.21,70.3,94.8
2025-12-16 16:01:26.363139,City of London,914.95,49.16,94.2
2025-12-16 17:01:26.363139,City of London,876.95,36.3,91.5
2025-12-16 18:01:26.363139,City of London,948.01,18.03,101.2
2025-12-16 19:01:26.363139,City of London,424.12,9.29,45.1
2025-12-16 20:01:26.363139,City of London,487.47,3.27,52.7
2025-12-16 21:01:26.363139,City of London,476.24,1.52,51.7
2025-12-16 22:01:26.363139,City of London,485.12,0.46,52.7
2025-12-16 23:01:26.363139,City of London,494.51,0.14,53.8
2025-12-17 00:01:26.363139,City of London,475.28,0.0,51.7
2025-12-17 01:01:26.363139,City of London,403.8,0.01,43.9
2025-12-17 02:01:26.363139,City of London,452.56,0.04,49.2
2025-12-17 03:01:26.363139,City of London,462.4,0.16,50.3
2025-12-17 04:01:26.363139,City of London,498.34,0.54,54.2
2025-12-17 05:01:26.363139,City of London,461.13,1.54,50.0
2025-12-17 06:01:26.363139,City of London,489.49,3.18,52.9
2025-12-17 07:01:26.363139,City of London,417.19,8.8,44.4
2025-12-17 08:01:26.363139,City of London,875.4,15.27,93.6
2025-12-17 09:01:26.363139,City of London,919.3,28.89,96.9
2025-12-17 10:01:26.363139,City of London,934.78,41.12,97.2
2025-12-17 11:01:26.363139,City of London,993.96,75.72,99.9
2025-12-17 12:01:26.363139,City of London,834.89,78.4,82.3
2025-12-17 13:01:26.363139,City of London,957.8,98.21,93.5
2025-12-17 14:01:26.363139,City of London,895.85,92.48,87.4
2025-12-17 15:01:26.363139,City of London,950.23,75.04,95.2
2025-12-17 16:01:26.363139,City of London,911.23,43.76,94.4
2025-12-17 17:01:26.363139,City of London,922.34,30.41,97.1
2025-12-17 18:01:26.363139,City of London,905.33,18.26,96.5
2025-12-17 19:01:26.363139,City of London,439.76,8.67,46.9
2025-12-17 20:01:26.363139,City of London,502.94,4.18,54.3
2025-12-17 21:01:26.363139,City of London,484.81,1.28,52.6
2025-12-17 22:01:26.363139,City of London,436.53,0.57,47.4
2025-12-17 23:01:26.363139,City of London,443.91,0.13,48.3
2025-12-18 00:01:26.363139,City of London,463.5,0.0,50.4
2025-12-18 01:01:26.363139,City of London,457.94,0.01,49.8
2025-12-18 02:01:26.363139,City of London,443.59,0.03,48.3
2025-12-18 03:01:26.363139,City of London,435.13,0.14,47.3
2025-12-18 04:01:26.363139,City of London,459.32,0.51,49.9
2025-12-18 05:01:26.363139,City of London,450.91,1.46,48.9
2025-12-18 06:01:26.363139,City of London,467.94,3.23,50.6
2025-12-18 07:01:26.363139,City of London,439.8,8.16,47.0
2025-12-18 08:01:26.363139,City of London,930.64,19.45,99.2
2025-12-18 09:01:26.363139,City of London,965.58,33.59,101.4
2025-12-18 10:01:26.363139,City of London,916.25,44.14,94.9
2025-12-18 11:01:26.363139,City of London,851.17,67.53,85.3
2025-12-18 12:01:26.363139,City of London,941.45,75.9,94.2
2025-12-18 13:01:26.363139,City of London,954.28,78.09,95.3
2025-12-18 14:01:26.363139,City of London,870.15,83.0,85.7
2025-12-18 15:01:26.363139,City of London,842.27,74.5,83.5
2025-12-18 16:01:26.363139,City of London,945.44,45.95,97.9
2025-12-18 17:01:26.363139,City of London,892.8,29.23,94.0
2025-12-18 18:01:26.363139,City of London,999.22,18.44,106.7
2025-12-18 19:01:26.363139,City of London,468.01,8.85,50.0
2025-12-18 20:01:26.363139,City of London,404.11,4.02,43.5
2025-12-18 21:01:26.363139,City of London,444.82,1.62,48.2
2025-12-18 22:01:26.363139,City of London,472.15,0.53,51.3
2025-12-18 23:01:26.363139,City of London,449.73,0.16,48.9
2025-12-19 00:01:26.363139,City of London,486.4,0.0,52.9
2025-12-19 01:01:26.363139,City of London,499.01,0.01,54.3
2025-12-19 02:01:26.363139,City of London,460.47,0.04,50.1
2025-12-19 03:01:26.363139,City of London,438.6,0.15,47.7
2025-12-19 04:01:26.363139,City of London,438.71,0.59,47.7
2025-12-19 05:01:26.363139,City of London,484.64,1.1,52.6
2025-12-19 06:01:26.363139,City of London,475.85,4.47,51.3
2025-12-19 07:01:26.363139,City of London,447.15,9.53,47.6
2025-12-19 08:01:26.363139,City of London,858.82,17.13,91.6
2025-12-19 09:01:26.363139,City of London,946.41,33.67,99.3
2025-12-19 10:01:26.363139,City of London,1014.08,58.32,104.0
2025-12-19 11:01:26.363139,City of London,833.99,68.08,83.3
2025-12-19 12:01:26.363139,City of London,866.04,77.86,85.8
2025-12-19 13:01:26.363139,City of London,925.7,86.11,91.4
2025-12-19 14:01:26.363139,City of London,970.24,94.23,95.3
2025-12-19 15:01:26.363139,City of London,890.68,75.09,88.7
2025-12-19 16:01:26.363139,City of London,1003.85,48.93,103.9
2025-12-19 17:01:26.363139,City of London,908.42,30.51,95.5
2025-12-19 18:01:26.363139,City of London,849.02,18.81,90.3
2025-12-19 19:01:26.363139,City of London,442.66,7.52,47.3
2025-12-19 20:01:26.363139,City of London,470.76,4.2,50.8
2025-12-19 21:01:26.363139,City of London,493.03,1.62,53.5
2025-12-19 22:01:26.363139,City of London,458.8,0.42,49.9
2025-12-19 23:01:26.363139,City of London,421.92,0.16,45.9
2025-12-20 00:01:26.363139,City of London,517.36,0.0,56.3
2025-12-20 01:01:26.363139,City of London,486.58,0.01,52.9
2025-12-20 02:01:26.363139,City of London,411.42,0.03,44.8
2025-12-20 03:01:26.363139,City of London,427.09,0.13,46.5
2025-12-20 04:01:26.363139,City of London,495.37,0.36,53.9
2025-12-20 05:01:26.363139,City of London,469.3,1.24,50.9
2025-12-20 06:01:26.363139,City of London,441.39,2.39,47.8
2025-12-20 07:01:26.363139,City of London,466.28,6.79,50.0
2025-12-20 08:01:26.363139,City of London,927.14,11.62,99.6
2025-12-20 09:01:26.363139,City of London,927.23,25.13,98.2
2025-12-20 10:01:26.363139,City of London,905.35,32.3,95.0
2025-12-20 11:01:26.363139,City of London,864.64,55.41,88.1
2025-12-20 12:01:26.363139,City of London,950.83,62.41,96.7
2025-12-20 13:01:26.363139,City of London,922.35,66.9,93.1
2025-12-20 14:01:26.363139,City of London,937.3,80.47,93.2
2025-12-20 15:01:26.363139,City of London,855.69,56.74,86.9
2025-12-20 16:01:26.363139,City of London,923.75,40.82,96.1
2025-12-20 17:01:26.363139,City of London,890.29,25.4,94.1
2025-12-20 18:01:26.363139,City of London,956.06,15.35,102.4
2025-12-20 19:01:26.363139,City of London,452.13,6.24,48.5
2025-12-20 20:01:26.363139,City of London,466.19,2.79,50.4
2025-12-20 21:01:26.363139,City of London,484.79,1.11,52.6
2025-12-20 22:01:26.363139,City of London,430.73,0.35,46.8
2025-12-20 23:01:26.363139,City of London,458.55,0.1,49.9
2025-12-21 00:01:26.363139,City of London,458.48,0.0,49.9
2025-12-21 01:01:26.363139,City of London,435.83,0.01,47.4
2025-12-21 02:01:26.363139,City of London,426.67,0.03,46.4
2025-12-21 03:01:26.363139,City of London,483.17,0.11,52.6
2025-12-21 04:01:26.363139,City of London,450.59,0.36,49.0
2025-12-21 05:01:26.363139,City of London,464.02,1.09,50.4
2025-12-21 06:01:26.363139,City of London,420.37,2.99,45.4
2025-12-21 07:01:26.363139,City of London,480.32,7.4,51.5
2025-12-21 08:01:26.363139,City of London,970.03,14.89,103.9
2025-12-21 09:01:26.363139,City of London,953.65,22.34,101.3
2025-12-21 10:01:26.363139,City of London,983.62,35.68,103.1
2025-12-21 11:01:26.363139,City of London,846.99,50.38,86.7
2025-12-21 12:01:26.363139,City of London,895.02,53.65,91.6
2025-12-21 13:01:26.363139,City of London,883.8,61.91,89.4
2025-12-21 14:01:26.363139,City of London,905.7,52.79,92.8
2025-12-21 15:01:26.363139,City of London,1011.33,61.2,103.4
2025-12-21 16:01:26.363139,City of London,983.53,37.72,102.9
2025-12-21 17:01:26.363139,City of London,999.12,23.19,106.2
2025-12-21 18:01:26.363139,City of London,896.68,12.51,96.2
2025-12-21 19:01:26.363139,City of London,433.92,6.76,46.5
2025-12-21 20:01:26.363139,City of London,503.05,2.91,54.4
2025-12-21 21:01:26.363139,City of London,438.01,1.1,47.5
2025-12-21 22:01:26.363139,City of London,468.81,0.37,51.0
2025-12-21 23:01:26.363139,City of London,473.23,0.11,51.5
2025-12-22 00:01:26.363139,City of London,444.87,0.0,48.4
2025-12-22 01:01:26.363139,City of London,449.72,0.01,48.9
2025-12-22 02:01:26.363139,City of London,497.16,0.04,54.1
2025-12-22 03:01:26.363139,City of London,447.22,0.15,48.6
2025-12-22 04:01:26.363139,City of London,453.79,0.56,49.3
2025-12-22 05:01:26.363139,City of London,436.02,1.38,47.3
2025-12-22 06:01:26.363139,City of London,520.77,3.13,56.3
2025-12-22 07:01:26.363139,City of London,444.46,7.49,47.5
2025-12-22 08:01:26.363139,City of London,834.21,20.18,88.6
2025-12-22 09:01:26.363139,City of London,991.41,35.25,104.0
2025-12-22 10:01:26.363139,City of London,892.12,56.72,90.9
2025-12-22 11:01:26.363139,City of London,960.6,56.35,98.4
2025-12-22 12:01:26.363139,City of London,877.57,70.93,87.8
2025-12-22 13:01:26.363139,City of London,934.11,71.64,93.8
2025-12-22 14:01:26.363139,City of London,981.65,84.42,97.6
2025-12-22 15:01:26.363139,City of London,903.57,79.05,89.7
2025-12-22 16:01:26.363139,City of London,901.95,44.04,93.4
2025-12-22 17:01:26.363139,City of London,1019.55,32.64,107.4
2025-12-22 18:01:26.363139,City of London,866.58,18.34,92.3
2025-12-22 19:01:26.363139,City of London,467.46,8.26,50.0
2025-12-22 20:01:26.363139,City of London,449.24,3.07,48.5
2025-12-22 21:01:26.363139,City of London,475.54,1.27,51.6
2025-12-22 22:01:26.363139,City of London,475.62,0.5,51.7
2025-12-22 23:01:26.363139,City of London,454.0,0.16,49.4
2025-12-23 00:01:26.363139,City of London,501.57,0.0,54.6
2025-12-23 01:01:26.363139,City of London,498.75,0.01,54.3
2025-12-23 02:01:26.363139,City of London,471.04,0.04,51.3
2025-12-23 03:01:26.363139,City of London,475.83,0.16,51.8
2025-12-23 04:01:26.363139,City of London,452.71,0.5,49.2
2025-12-23 05:01:26.363139,City of London,450.97,1.37,48.9
2025-12-23 06:01:26.363139,City of London,426.24,3.69,46.0
2025-12-23 07:01:26.363139,City of London,412.91,9.51,43.9
2025-12-23 08:01:26.363139,City of London,923.99,18.77,98.5
2025-12-23 09:01:26.363139,City of London,963.73,35.27,101.0
2025-12-23 10:01:26.363139,City of London,875.71,45.17,90.4
2025-12-23 11:01:26.363139,City of London,960.3,56.98,98.3
2025-12-23 12:01:26.363139,City of London,995.42,76.04,100.0
2025-12-23 13:01:26.363139,City of London,928.02,99.11,90.2
2025-12-23 14:01:26.363139,City of London,918.64,103.82,88.7
2025-12-23 15:01:26.363139,City of London,985.7,75.2,99.1
2025-12-23 16:01:26.363139,City of London,894.07,50.52,91.8
2025-12-23 17:01:26.363139,City of London,866.65,31.93,90.8
2025-12-23 18:01:26.363139,City of London,964.02,22.54,102.4
2025-12-23 19:01:26.363139,City of London,474.8,9.42,50.6
2025-12-23 20:01:26.363139,City of London,441.43,4.68,47.5
2025-12-23 21:01:26.363139,City of London,431.19,1.56,46.7
2025-12-23 22:01:26.363139,City of London,463.67,0.49,50.4
2025-12-23 23:01:26.363139,City of London,516.67,0.15,56.2
2025-12-24 00:01:26.363139,City of London,504.4,0.0,54.9
2025-12-24 01:01:26.363139,City of London,442.68,0.01,48.2
2025-12-24 02:01:26.363139,City of London,467.2,0.04,50.8
2025-12-24 03:01:26.363139,City of London,460.78,0.15,50.1
2025-12-24 04:01:26.363139,City of London,456.98,0.5,49.7
2025-12-24 05:01:26.363139,City of London,399.74,1.36,43.3
2025-12-24 06:01:26.363139,City of London,454.98,3.55,49.1
2025-12-24 07:01:26.363139,City of London,477.27,9.01,51.0
2025-12-24 08:01:26.363139,City of London,855.75,21.77,90.7
2025-12-24 09:01:26.363139,City of London,876.08,28.8,92.2
2025-12-24 10:01:26.363139,City of London,844.06,47.75,86.6
2025-12-24 11:01:26.363139,City of London,950.48,59.93,96.9
2025-12-24 12:01:26.363139,City of London,887.29,74.97,88.4
2025-12-24 13:01:26.363139,City of London,982.24,87.08,97.4
2025-12-24 14:01:26.363139,City of London,1115.06,82.7,112.3
2025-12-24 15:01:26.363139,City of London,846.7,61.47,85.4
2025-12-24 16:01:26.363139,City of London,898.96,43.27,93.1
2025-12-24 17:01:26.363139,City of London,886.24,32.99,92.8
2025-12-24 18:01:26.363139,City of London,957.5,15.8,102.5
2025-12-24 19:01:26.363139,City of London,431.6,7.41,46.2
2025-12-24 20:01:26.363139,City of London,422.49,3.7,45.6
2025-12-24 21:01:26.363139,City of London,495.32,1.35,53.8
2025-12-24 22:01:26.363139,City of London,444.89,0.46,48.4
