timestamp,zone,aqi,pm25,pm10,co2_ppm
2025-12-09 04:01:26.363139,City of London,39.9,10.13,19.74,416.8
2025-12-09 05:01:26.363139,City of London,53.9,13.95,27.96,411.1
2025-12-09 06:01:26.363139,City of London,46.3,12.32,21.22,423.3
2025-12-09 07:01:26.363139,City of London,78.4,18.36,30.44,418.8
2025-12-09 08:01:26.363139,City of London,69.0,15.83,26.65,429.3
2025-12-09 09:01:26.363139,City of London,64.1,16.03,32.39,422.4
2025-12-09 10:01:26.363139,City of London,50.8,13.05,24.46,449.4
2025-12-09 11:01:26.363139,City of London,53.8,13.85,27.86,453.3
2025-12-09 12:01:26.363139,City of London,42.7,7.31,15.7,411.1
2025-12-09 13:01:26.363139,City of London,53.8,12.53,23.97,427.4
2025-12-09 14:01:26.363139,City of London,64.5,19.52,37.05,437.3
2025-12-09 15:01:26.363139,City of London,47.8,12.08,21.38,399.1
2025-12-09 16:01:26.363139,City of London,56.9,13.64,21.37,419.5
2025-12-09 17:01:26.363139,City of London,78.1,18.55,38.87,401.9
2025-12-09 18:01:26.363139,City of London,62.2,16.27,29.74,424.8
2025-12-09 19:01:26.363139,City of London,64.0,14.42,24.36,439.3
2025-12-09 20:01:26.363139,City of London,39.9,13.7,30.91,422.6
2025-12-09 21:01:26.363139,City of London,63.1,14.33,27.04,421.9
2025-12-09 22:01:26.363139,City of London,53.7,11.61,21.09,423.2
2025-12-09 23:01:26.363139,City of London,53.4,15.08,25.37,431.1
2025-12-10 00:01:26.363139,City of London,57.2,16.3,30.52,420.2
2025-12-10 01:01:26.363139,City of London,51.0,11.94,16.63,417.6
2025-12-10 02:01:26.363139,City of London,59.7,15.13,29.78,416.4
2025-12-10 03:01:26.363139,City of London,60.6,16.83,31.3,427.1
2025-12-10 04:01:26.363139,City of London,45.1,13.54,22.72,425.1
2025-12-10 05:01:26.363139,City of London,60.0,16.59,30.76,423.1
2025-12-10 06:01:26.363139,City of London,39.8,11.5,16.1,417.4
2025-12-10 07:01:26.363139,City of London,59.2,13.35,24.7,394.0
2025-12-10 08:01:26.363139,City of London,70.5,17.16,32.79,457.0
2025-12-10 09:01:26.363139,City of London,86.0,20.41,45.42,436.9
2025-12-10 10:01:26.363139,City of London,41.5,13.06,26.28,439.2
2025-12-10 11:01:26.363139,City of London,57.4,13.25,21.74,417.5
2025-12-10 12:01:26.363139,City of London,42.2,10.12,21.9,405.8
2025-12-10 13:01:26.363139,City of London,47.3,14.8,27.83,423.4
2025-12-10 14:01:26.363139,City of London,51.3,16.09,32.16,414.6
2025-12-10 15:01:26.363139,City of London,48.6,10.48,21.77,403.7
2025-12-10 16:01:26.363139,City of London,38.4,11.15,21.0,412.3
2025-12-10 17:01:26.363139,City of London,57.9,10.87,20.69,438.7
2025-12-10 18:01:26.363139,City of London,65.8,17.95,37.68,418.4
2025-12-10 19:01:26.363139,City of London,54.2,16.45,28.9,416.6
2025-12-10 20:01:26.363139,City of London,56.6,14.05,27.34,401.4
2025-12-10 21:01:26.363139,City of London,43.8,10.53,18.28,435.4
2025-12-10 22:01:26.363139,City of London,53.9,13.42,21.56,433.6
2025-12-10 23:01:26.363139,City of London,41.1,10.67,15.52,393.2
2025-12-11 00:01:26.363139,City of London,44.1,8.75,22.72,413.4
2025-12-11 01:01:26.363139,City of London,39.1,7.52,9.7,431.6
2025-12-11 02:01:26.363139,City of London,49.3,12.39,25.59,434.5
2025-12-11 03:01:26.363139,City of London,52.4,12.87,23.65,406.6
2025-12-11 04:01:26.363139,City of London,57.4,17.07,28.18,472.0
2025-12-11 05:01:26.363139,City of London,42.7,11.6,20.81,410.6
2025-12-11 06:01:26.363139,City of London,52.9,13.07,24.76,441.7
2025-12-11 07:01:26.363139,City of London,58.5,15.56,26.86,457.6
2025-12-11 08:01:26.363139,City of London,81.7,16.28,30.27,441.2
2025-12-11 09:01:26.363139,City of London,73.6,16.6,23.23,426.6
2025-12-11 10:01:26.363139,City of London,62.7,16.47,29.96,449.0
2025-12-11 11:01:26.363139,City of London,47.6,11.23,18.05,415.6
2025-12-11 12:01:26.363139,City of London,45.7,12.58,22.25,397.2
2025-12-11 13:01:26.363139,City of London,60.8,17.46,33.41,417.7
2025-12-11 14:01:26.363139,City of London,53.5,11.41,19.44,425.4
2025-12-11 15:01:26.363139,City of London,61.1,16.91,37.24,466.4
2025-12-11 16:01:26.363139,City of London,41.7,11.09,17.56,439.9
2025-12-11 17:01:26.363139,City of London,62.9,14.41,25.99,414.9
2025-12-11 18:01:26.363139,City of London,60.6,17.86,37.0,407.7
2025-12-11 19:01:26.363139,City of London,56.6,12.13,21.35,429.2
2025-12-11 20:01:26.363139,City of London,57.6,15.9,31.74,412.4
2025-12-11 21:01:26.363139,City of London,57.1,15.76,35.63,427.0
2025-12-11 22:01:26.363139,City of London,49.9,11.35,23.31,434.7
2025-12-11 23:01:26.363139,City of London,48.2,8.83,18.74,421.9
2025-12-12 00:01:26.363139,City of London,47.9,13.24,30.53,424.9
2025-12-12 01:01:26.363139,City of London,52.7,12.61,23.17,451.0
2025-12-12 02:01:26.363139,City of London,58.6,16.41,30.69,418.1
2025-12-12 03:01:26.363139,City of London,48.4,10.48,17.07,428.7
2025-12-12 04:01:26.363139,City of London,53.2,14.61,27.91,431.4
2025-12-12 05:01:26.363139,City of London,47.3,11.73,22.49,423.8
2025-12-12 06:01:26.363139,City of London,42.9,9.09,8.83,418.6
2025-12-12 07:01:26.363139,City of London,65.2,16.99,32.36,420.6
2025-12-12 08:01:26.363139,City of London,60.4,15.0,31.56,441.8
2025-12-12 09:01:26.363139,City of London,60.0,14.64,24.19,445.0
2025-12-12 10:01:26.363139,City of London,44.9,11.92,24.46,397.6
2025-12-12 11:01:26.363139,City of London,56.8,13.99,28.94,416.9
2025-12-12 12:01:26.363139,City of London,40.4,11.76,23.57,398.6
2025-12-12 13:01:26.363139,City of London,47.5,14.04,26.85,434.2
2025-12-12 14:01:26.363139,City of London,52.6,11.5,25.57,414.8
2025-12-12 15:01:26.363139,City of London,41.2,12.07,17.29,429.9
2025-12-12 16:01:26.363139,City of London,46.1,11.55,23.11,430.2
2025-12-12 17:01:26.363139,City of London,68.3,15.75,28.87,432.4
2025-12-12 18:01:26.363139,City of London,72.5,16.09,30.3,419.6
2025-12-12 19:01:26.363139,City of London,64.8,17.66,31.48,446.9
2025-12-12 20:01:26.363139,City of London,63.2,14.93,25.11,421.3
2025-12-12 21:01:26.363139,City of London,48.2,14.37,27.18,398.7
2025-12-12 22:01:26.363139,City of London,47.6,12.83,26.28,421.9
2025-12-12 23:01:26.363139,City of London,56.9,11.44,18.37,420.5
2025-12-13 00:01:26.363139,City of London,65.0,13.21,18.05,423.8
2025-12-13 01:01:26.363139,City of London,55.2,10.1,16.45,420.6
2025-12-13 02:01:26.363139,City of London,58.6,15.89,26.65,421.5
2025-12-13 03:01:26.363139,City of London,36.0,10.19,24.91,405.7
2025-12-13 04:01:26.363139,City of London,44.8,10.33,16.66,429.7
2025-12-13 05:01:26.363139,City of London,49.1,14.52,23.38,417.0
2025-12-13 06:01:26.363139,City of London,51.0,13.83,27.32,454.0
2025-12-13 07:01:26.363139,City of London,63.3,13.81,24.29,439.3
2025-12-13 08:01:26.363139,City of London,81.9,21.5,39.14,438.2
2025-12-13 09:01:26.363139,City of London,62.1,14.4,23.46,434.8
2025-12-13 10:01:26.363139,City of London,48.5,14.43,23.79,404.9
2025-12-13 11:01:26.363139,City of London,54.1,11.21,23.31,412.9
2025-12-13 12:01:26.363139,City of London,52.4,15.78,27.57,425.0
2025-12-13 13:01:26.363139,City of London,38.6,8.65,18.92,421.2
2025-12-13 14:01:26.363139,City of London,41.1,14.44,25.02,416.1
2025-12-13 15:01:26.363139,City of London,59.6,17.36,29.32,447.2
2025-12-13 16:01:26.363139,City of London,52.2,11.82,22.9,399.8
2025-12-13 17:01:26.363139,City of London,59.7,9.03,12.87,422.9
2025-12-13 18:01:26.363139,City of London,63.6,15.01,25.06,450.3
2025-12-13 19:01:26.363139,City of London,45.0,12.35,24.17,405.2
2025-12-13 20:01:26.363139,City of London,49.9,11.56,15.29,416.6
2025-12-13 21:01:26.363139,City of London,52.8,6.91,13.26,446.4
2025-12-13 22:01:26.363139,City of London,49.9,12.01,22.05,424.7
2025-12-13 23:01:26.363139,City of London,56.9,13.85,24.73,449.4
2025-12-14 00:01:26.363139,City of London,57.8,17.2,32.82,391.1
2025-12-14 01:01:26.363139,City of London,55.9,12.99,18.95,403.1
2025-12-14 02:01:26.363139,City of London,57.2,13.67,26.21,420.3
2025-12-14 03:01:26.363139,City of London,66.6,16.71,29.15,445.8
2025-12-14 04:01:26.363139,City of London,44.1,10.04,17.44,417.3
2025-12-14 05:01:26.363139,City of London,50.8,10.69,18.65,420.0
2025-12-14 06:01:26.363139,City of London,62.7,14.2,24.42,425.3
2025-12-14 07:01:26.363139,City of London,76.0,13.52,29.23,437.0
2025-12-14 08:01:26.363139,City of London,65.0,13.24,20.8,449.7
2025-12-14 09:01:26.363139,City of London,56.7,15.17,26.19,422.2
2025-12-14 10:01:26.363139,City of London,63.9,14.53,27.65,415.8
2025-12-14 11:01:26.363139,City of London,53.0,15.71,32.87,425.3
2025-12-14 12:01:26.363139,City of London,44.6,11.79,18.67,416.2
2025-12-14 13:01:26.363139,City of London,55.7,13.05,24.62,432.1
2025-12-14 14:01:26.363139,City of London,43.9,11.54,25.14,435.0
2025-12-14 15:01:26.363139,City of London,67.9,15.49,22.41,409.8
2025-12-14 16:01:26.363139,City of London,54.9,8.59,14.82,420.3
2025-12-14 17:01:26.363139,City of London,64.7,16.05,29.14,428.2
2025-12-14 18:01:26.363139,City of London,62.0,12.16,25.18,454.7
2025-12-14 19:01:26.363139,City of London,66.7,15.34,30.71,417.9
2025-12-14 20:01:26.363139,City of London,60.7,16.04,33.4,437.6
2025-12-14 21:01:26.363139,City of London,60.5,10.44,28.68,437.5
2025-12-14 22:01:26.363139,City of London,67.3,15.71,33.49,443.7
2025-12-14 23:01:26.363139,City of London,55.8,12.93,26.26,422.3
2025-12-15 00:01:26.363139,City of London,52.3,12.09,24.53,423.0
2025-12-15 01:01:26.363139,City of London,52.2,16.12,29.45,429.9
2025-12-15 02:01:26.363139,City of London,59.1,14.19,24.78,431.2
2025-12-15 03:01:26.363139,City of London,56.1,10.84,19.23,448.1
2025-12-15 04:01:26.363139,City of London,53.9,14.36,24.58,434.2
2025-12-15 05:01:26.363139,City of London,54.6,17.37,34.56,431.8
2025-12-15 06:01:26.363139,City of London,75.1,18.76,34.76,437.8
2025-12-15 07:01:26.363139,City of London,62.2,15.32,28.28,446.4
2025-12-15 08:01:26.363139,City of London,68.8,12.4,24.31,429.2
2025-12-15 09:01:26.363139,City of London,81.3,17.31,33.96,446.1
2025-12-15 10:01:26.363139,City of London,42.1,7.48,14.56,395.5
2025-12-15 11:01:26.363139,City of London,49.5,12.79,15.1,406.4
2025-12-15 12:01:26.363139,City of London,56.2,7.9,14.32,418.0
2025-12-15 13:01:26.363139,City of London,59.3,12.78,23.75,424.2
2025-12-15 14:01:26.363139,City of London,46.4,10.49,15.88,410.0
2025-12-15 15:01:26.363139,City of London,51.0,14.63,28.43,440.5
2025-12-15 16:01:26.363139,City of London,52.5,9.63,17.51,462.4
2025-12-15 17:01:26.363139,City of London,69.6,17.39,35.47,446.4
2025-12-15 18:01:26.363139,City of London,56.5,9.39,21.08,423.0
2025-12-15 19:01:26.363139,City of London,57.8,19.64,33.82,421.9
2025-12-15 20:01:26.363139,City of London,56.1,15.76,31.1,413.6
2025-12-15 21:01:26.363139,City of London,56.4,17.59,30.86,418.1
2025-12-15 22:01:26.363139,City of London,55.8,11.05,15.81,461.4
2025-12-15 23:01:26.363139,City of London,48.0,12.86,24.3,416.2
2025-12-16 00:01:26.363139,City of London,63.9,14.66,28.87,430.2
2025-12-16 01:01:26.363139,City of London,47.2,11.62,15.36,431.0
2025-12-16 02:01:26.363139,City of London,53.0,12.61,22.8,434.9
2025-12-16 03:01:26.363139,City of London,61.1,15.49,31.93,418.8
2025-12-16 04:01:26.363139,City of London,55.8,10.74,19.88,407.2
2025-12-16 05:01:26.363139,City of London,57.8,14.25,25.91,417.6
2025-12-16 06:01:26.363139,City of London,46.7,14.86,26.93,425.6
2025-12-16 07:01:26.363139,City of London,59.5,12.93,20.28,421.5
2025-12-16 08:01:26.363139,City of London,66.9,15.6,27.5,428.8
2025-12-16 09:01:26.363139,City of London,71.2,15.54,29.88,445.2
2025-12-16 10:01:26.363139,City of London,53.1,15.49,26.02,437.1
2025-12-16 11:01:26.363139,City of London,62.4,12.35,21.49,437.7
2025-12-16 12:01:26.363139,City of London,51.0,13.79,24.35,409.6
2025-12-16 13:01:26.363139,City of London,53.8,14.73,21.98,451.2
2025-12-16 14:01:26.363139,City of London,52.6,12.46,24.84,422.9
2025-12-16 15:01:26.363139,City of London,57.2,12.58,26.02,442.1
2025-12-16 16:01:26.363139,City of London,44.4,6.39,12.41,406.5
2025-12-16 17:01:26.363139,City of London,57.7,11.8,22.64,411.1
2025-12-16 18:01:26.363139,City of London,66.6,16.2,33.81,431.3
2025-12-16 19:01:26.363139,City of London,79.8,19.71,32.83,441.3
2025-12-16 20:01:26.363139,City of London,44.7,11.34,19.56,422.1
2025-12-16 21:01:26.363139,City of London,57.7,12.11,17.77,426.7
2025-12-16 22:01:26.363139,City of London,68.4,14.84,31.22,438.0
2025-12-16 23:01:26.363139,City of London,48.7,9.21,13.28,428.0
2025-12-17 00:01:26.363139,City of London,51.5,14.06,28.26,430.2
2025-12-17 01:01:26.363139,City of London,44.8,10.13,18.42,420.8
2025-12-17 02:01:26.363139,City of London,45.2,12.4,20.88,418.8
2025-12-17 03:01:26.363139,City of London,55.5,15.12,25.15,399.1
2025-12-17 04:01:26.363139,City of London,49.8,11.25,13.96,433.3
2025-12-17 05:01:26.363139,City of London,45.7,11.26,21.19,426.0
2025-12-17 06:01:26.363139,City of London,46.6,12.75,23.74,442.6
2025-12-17 07:01:26.363139,City of London,70.2,17.54,28.45,444.7
2025-12-17 08:01:26.363139,City of London,67.7,19.28,36.65,442.1
2025-12-17 09:01:26.363139,City of London,55.6,13.58,22.5,454.0
2025-12-17 10:01:26.363139,City of London,46.2,9.99,17.41,398.5
2025-12-17 11:01:26.363139,City of London,40.4,12.12,21.94,391.2
2025-12-17 12:01:26.363139,City of London,52.6,10.92,25.38,405.3
2025-12-17 13:01:26.363139,City of London,63.1,17.57,30.24,427.3
2025-12-17 14:01:26.363139,City of London,47.9,10.47,17.86,418.7
2025-12-17 15:01:26.363139,City of London,58.6,10.73,12.69,434.9
2025-12-17 16:01:26.363139,City of London,59.2,11.05,18.54,448.7
2025-12-17 17:01:26.363139,City of London,58.7,10.53,15.64,449.1
2025-12-17 18:01:26.363139,City of London,69.6,15.3,26.93,458.3
2025-12-17 19:01:26.363139,City of London,56.6,15.22,25.39,436.9
2025-12-17 20:01:26.363139,City of London,54.5,13.78,24.09,431.0
2025-12-17 21:01:26.363139,City of London,44.5,11.07,26.85,406.3
2025-12-17 22:01:26.363139,City of London,52.6,14.43,31.43,421.5
2025-12-17 23:01:26.363139,City of London,46.3,14.63,28.62,431.0
2025-12-18 00:01:26.363139,City of London,50.3,14.71,24.68,461.8
2025-12-18 01:01:26.363139,City of London,54.7,10.99,19.85,421.1
2025-12-18 02:01:26.363139,City of London,46.9,12.34,23.23,471.1
2025-12-18 03:01:26.363139,City of London,58.4,14.7,27.48,422.0
2025-12-18 04:01:26.363139,City of London,44.0,9.28,13.75,405.4
2025-12-18 05:01:26.363139,City of London,54.0,15.86,30.6,428.6
2025-12-18 06:01:26.363139,City of London,56.3,11.75,24.24,423.6
2025-12-18 07:01:26.363139,City of London,66.1,17.32,27.79,416.5
2025-12-18 08:01:26.363139,City of London,70.0,19.36,36.58,433.7
2025-12-18 09:01:26.363139,City of London,64.8,9.44,18.88,433.4
2025-12-18 10:01:26.363139,City of London,50.4,12.18,22.09,440.2
2025-12-18 11:01:26.363139,City of London,60.8,14.16,24.26,424.3
2025-12-18 12:01:26.363139,City of London,56.2,17.43,32.31,424.2
2025-12-18 13:01:26.363139,City of London,47.7,11.55,20.35,410.3
2025-12-18 14:01:26.363139,City of London,59.1,15.84,30.45,436.8
2025-12-18 15:01:26.363139,City of London,51.4,11.31,23.38,441.6
2025-12-18 16:01:26.363139,City of London,40.0,9.96,20.38,432.9
2025-12-18 17:01:26.363139,City of London,64.4,15.47,27.38,419.7
2025-12-18 18:01:26.363139,City of London,57.6,14.48,29.07,432.6
2025-12-18 19:01:26.363139,City of London,71.8,18.28,36.65,437.1
2025-12-18 20:01:26.363139,City of London,54.5,13.2,25.35,432.4
2025-12-18 21:01:26.363139,City of London,49.5,11.89,18.97,406.5
2025-12-18 22:01:26.363139,City of London,55.0,13.1,21.96,426.2
2025-12-18 23:01:26.363139,City of London,44.7,9.62,18.0,420.8
2025-12-19 00:01:26.363139,City of London,45.0,11.09,22.8,435.7
2025-12-19 01:01:26.363139,City of London,66.1,12.04,26.32,417.6
2025-12-19 02:01:26.363139,City of London,59.7,15.61,32.8,429.4
2025-12-19 03:01:26.363139,City of London,35.5,5.42,13.3,447.8
2025-12-19 04:01:26.363139,City of London,58.1,13.45,22.09,418.9
2025-12-19 05:01:26.363139,City of London,46.9,7.92,13.61,415.0
2025-12-19 06:01:26.363139,City of London,58.2,17.03,28.73,421.1
2025-12-19 07:01:26.363139,City of London,76.3,17.62,31.95,433.8
2025-12-19 08:01:26.363139,City of London,50.0,14.02,22.2,426.8
2025-12-19 09:01:26.363139,City of London,69.5,15.38,28.46,430.4
2025-12-19 10:01:26.363139,City of London,57.4,12.96,32.6,430.5
2025-12-19 11:01:26.363139,City of London,57.6,11.32,22.14,421.1
2025-12-19 12:01:26.363139,City of London,55.1,14.54,25.63,428.2
2025-12-19 13:01:26.363139,City of London,52.1,9.31,19.86,406.0
2025-12-19 14:01:26.363139,City of London,59.1,14.72,26.67,436.4
2025-12-19 15:01:26.363139,City of London,55.0,11.98,24.33,429.0
2025-12-19 16:01:26.363139,City of London,49.5,10.56,21.12,410.0
2025-12-19 17:01:26.363139,City of London,58.0,13.07,22.68,430.9
2025-12-19 18:01:26.363139,City of London,69.1,17.12,30.57,439.4
2025-12-19 19:01:26.363139,City of London,80.3,18.68,26.89,441.9
2025-12-19 20:01:26.363139,City of London,50.0,15.35,33.0,452.0
2025-12-19 21:01:26.363139,City of London,57.9,11.93,15.33,435.4
2025-12-19 22:01:26.363139,City of London,54.9,15.68,28.31,415.5
2025-12-19 23:01:26.363139,City of London,50.9,12.21,31.98,420.9
2025-12-20 00:01:26.363139,City of London,49.1,9.22,13.22,422.9
2025-12-20 01:01:26.363139,City of London,44.0,14.16,23.15,430.7
2025-12-20 02:01:26.363139,City of London,57.3,14.47,29.81,442.7
2025-12-20 03:01:26.363139,City of London,62.0,12.97,26.63,450.9
2025-12-20 04:01:26.363139,City of London,48.4,13.58,24.84,446.9
2025-12-20 05:01:26.363139,City of London,55.2,16.4,28.55,412.8
2025-12-20 06:01:26.363139,City of London,42.2,9.06,16.61,440.6
2025-12-20 07:01:26.363139,City of London,71.0,18.35,34.29,436.0
2025-12-20 08:01:26.363139,City of London,73.9,17.78,25.84,413.8
2025-12-20 09:01:26.363139,City of London,70.2,13.61,28.83,424.3
2025-12-20 10:01:26.363139,City of London,54.6,13.66,23.11,429.3
2025-12-20 11:01:26.363139,City of London,57.8,14.07,25.75,436.0
2025-12-20 12:01:26.363139,City of London,58.9,12.07,21.61,422.2
2025-12-20 13:01:26.363139,City of London,43.7,10.06,19.31,437.3
2025-12-20 14:01:26.363139,City of London,48.0,10.74,19.08,425.4
2025-12-20 15:01:26.363139,City of London,57.0,17.43,33.22,453.1
2025-12-20 16:01:26.363139,City of London,58.8,10.77,20.22,412.4
2025-12-20 17:01:26.363139,City of London,83.5,18.21,35.29,451.3
2025-12-20 18:01:26.363139,City of London,55.4,14.95,27.37,421.5
2025-12-20 19:01:26.363139,City of London,63.7,19.69,37.0,453.2
2025-12-20 20:01:26.363139,City of London,60.0,14.15,29.41,454.6
2025-12-20 21:01:26.363139,City of London,69.2,19.95,34.82,440.7
2025-12-20 22:01:26.363139,City of London,65.4,15.97,30.93,432.4
2025-12-20 23:01:26.363139,City of London,49.0,12.58,20.96,448.7
2025-12-21 00:01:26.363139,City of London,55.5,12.64,21.36,414.5
2025-12-21 01:01:26.363139,City of London,45.1,7.99,16.72,413.3
2025-12-21 02:01:26.363139,City of London,63.1,13.34,28.62,438.4
2025-12-21 03:01:26.363139,City of London,54.8,12.02,17.94,416.4
2025-12-21 04:01:26.363139,City of London,39.8,10.05,16.6,403.1
2025-12-21 05:01:26.363139,City of London,48.6,12.44,22.18,424.2
2025-12-21 06:01:26.363139,City of London,54.3,9.41,17.21,415.2
2025-12-21 07:01:26.363139,City of London,68.5,12.28,31.54,410.4
2025-12-21 08:01:26.363139,City of London,65.7,16.03,24.86,415.8
2025-12-21 09:01:26.363139,City of London,73.4,12.91,21.89,451.1
2025-12-21 10:01:26.363139,City of London,54.7,13.5,22.12,425.6
2025-12-21 11:01:26.363139,City of London,41.7,6.99,11.87,407.4
2025-12-21 12:01:26.363139,City of London,43.7,9.43,14.12,437.6
2025-12-21 13:01:26.363139,City of London,53.4,14.58,31.77,422.5
2025-12-21 14:01:26.363139,City of London,46.3,12.61,24.15,417.8
2025-12-21 15:01:26.363139,City of London,52.7,12.29,26.36,399.7
2025-12-21 16:01:26.363139,City of London,37.5,9.66,15.01,438.1
2025-12-21 17:01:26.363139,City of London,53.5,10.82,22.4,438.0
2025-12-21 18:01:26.363139,City of London,67.1,13.08,19.38,398.3
2025-12-21 19:01:26.363139,City of London,75.7,17.69,35.93,449.6
2025-12-21 20:01:26.363139,City of London,44.9,12.4,21.62,395.7
2025-12-21 21:01:26.363139,City of London,47.2,12.76,19.67,405.6
2025-12-21 22:01:26.363139,City of London,36.8,7.7,19.1,426.6
2025-12-21 23:01:26.363139,City of London,68.2,16.96,32.76,433.2
2025-12-22 00:01:26.363139,City of London,51.0,12.32,26.47,418.3
2025-12-22 01:01:26.363139,City of London,50.7,14.77,30.51,416.1
2025-12-22 02:01:26.363139,City of London,45.3,11.13,18.17,422.0
2025-12-22 03:01:26.363139,City of London,62.5,13.73,24.35,410.1
2025-12-22 04:01:26.363139,City of London,70.5,17.54,34.6,466.3
2025-12-22 05:01:26.363139,City of London,54.6,14.34,28.49,418.4
2025-12-22 06:01:26.363139,City of London,60.9,11.2,25.02,384.7
2025-12-22 07:01:26.363139,City of London,69.5,15.53,29.77,446.6
2025-12-22 08:01:26.363139,City of London,66.8,15.48,29.78,416.4
2025-12-22 09:01:26.363139,City of London,85.9,19.06,33.92,419.2
2025-12-22 10:01:26.363139,City of London,51.2,11.01,19.86,416.3
2025-12-22 11:01:26.363139,City of London,58.5,14.08,28.37,414.8
2025-12-22 12:01:26.363139,City of London,47.6,10.64,19.75,426.0
2025-12-22 13:01:26.363139,City of London,56.6,12.8,23.41,424.1
2025-12-22 14:01:26.363139,City of London,48.6,8.59,17.8,450.6
2025-12-22 15:01:26.363139,City of London,46.3,10.3,24.4,404.3
2025-12-22 16:01:26.363139,City of London,47.6,9.58,14.95,421.6
2025-12-22 17:01:26.363139,City of London,54.4,13.44,22.81,414.7
2025-12-22 18:01:26.363139,City of London,68.1,14.9,26.75,436.1
2025-12-22 19:01:26.363139,City of London,55.4,13.42,25.4,418.2
2025-12-22 20:01:26.363139,City of London,57.3,12.56,18.59,420.4
2025-12-22 21:01:26.363139,City of London,34.3,9.0,17.93,418.7
2025-12-22 22:01:26.363139,City of London,56.9,13.36,23.09,429.7
2025-12-22 23:01:26.363139,City of London,62.8,16.97,30.41,430.7
